th3_lab bin center    K_th3    Error 
-inf   0.000000e+00   0.000000e+00
 1.360500e+00   1.413572e-02   5.220496e-04
 1.391500e+00   1.419899e-02   4.476336e-04
 1.422500e+00   1.445582e-02   6.531719e-04
 1.453500e+00   1.513082e-02   1.261158e-03
 1.484500e+00   1.539400e-02   7.715089e-04
 1.515500e+00   1.395441e-02   9.342988e-04
 1.546500e+00   1.495851e-02   8.531401e-04
 1.577500e+00   1.522134e-02   1.117305e-03
 1.608500e+00   1.678017e-02   1.776724e-03
 1.639500e+00   1.289918e-01   7.726716e-02
 inf   0.000000e+00   0.000000e+00
