y5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.427126e-01   1.094314e-02
-1.900000e-01   3.738234e-01   1.941188e-02
-1.892000e-01   3.749473e-01   1.692626e-02
-1.884000e-01   3.651631e-01   1.866894e-02
-1.876000e-01   3.855779e-01   2.186244e-02
-1.868000e-01   3.811164e-01   2.279591e-02
-1.860000e-01   3.981914e-01   2.536269e-02
-1.852000e-01   4.102893e-01   5.460878e-02
-1.844000e-01   4.357795e-01   5.175769e-02
-1.836000e-01   3.755502e-01   1.583673e-02
-1.828000e-01   3.786873e-01   2.510640e-02
-1.820000e-01   4.184765e-01   2.513599e-02
-1.812000e-01   4.116984e-01   2.562374e-02
-1.804000e-01   4.200206e-01   3.728973e-02
-1.796000e-01   4.573877e-01   2.068922e-02
-1.788000e-01   4.605916e-01   2.672902e-02
-1.780000e-01   4.217065e-01   2.237173e-02
-1.772000e-01   5.169509e-01   5.659061e-02
-1.764000e-01   4.260534e-01   1.833221e-02
-1.756000e-01   5.288416e-01   8.711555e-02
-1.748000e-01   4.162179e-01   2.843690e-02
-1.740000e-01   4.788350e-01   2.964328e-02
-1.732000e-01   5.310235e-01   8.256681e-02
-1.724000e-01   5.277539e-01   3.524938e-02
-1.716000e-01   4.978496e-01   2.169843e-02
-1.708000e-01   5.197259e-01   3.984873e-02
-1.700000e-01   5.211931e-01   3.780241e-02
-1.692000e-01   5.357019e-01   3.303523e-02
-1.684000e-01   4.805019e-01   3.833160e-02
-1.676000e-01   5.944508e-01   7.471342e-02
-1.668000e-01   5.254443e-01   1.847998e-02
-1.660000e-01   5.919937e-01   4.368716e-02
-1.652000e-01   5.996305e-01   4.883672e-02
-1.644000e-01   5.718664e-01   3.900176e-02
-1.636000e-01   5.454197e-01   2.672632e-02
-1.628000e-01   7.936701e-01   1.569501e-01
-1.620000e-01   4.881754e-01   3.404369e-02
-1.612000e-01   5.231487e-01   1.945353e-02
-1.604000e-01   5.947489e-01   4.262945e-02
-1.596000e-01   5.501297e-01   3.458605e-02
-1.588000e-01   5.972519e-01   3.306053e-02
-1.580000e-01   6.203093e-01   4.238314e-02
-1.572000e-01   5.581567e-01   2.697254e-02
-1.564000e-01   6.291916e-01   3.366770e-02
-1.556000e-01   6.238108e-01   3.666862e-02
-1.548000e-01   6.378798e-01   3.397165e-02
-1.540000e-01   7.710097e-01   9.372792e-02
-1.532000e-01   7.213704e-01   5.124688e-02
-1.524000e-01   6.278121e-01   3.326587e-02
-1.516000e-01   6.695219e-01   4.495343e-02
-1.508000e-01   7.295239e-01   7.579071e-02
-1.500000e-01   6.737968e-01   4.628081e-02
-1.492000e-01   8.452739e-01   8.167869e-02
-1.484000e-01   7.327425e-01   4.743223e-02
-1.476000e-01   6.364577e-01   1.887843e-02
-1.468000e-01   7.384319e-01   3.328860e-02
-1.460000e-01   8.118235e-01   4.447747e-02
-1.452000e-01   8.997193e-01   6.194694e-02
-1.444000e-01   8.350515e-01   5.615083e-02
-1.436000e-01   8.605576e-01   4.672817e-02
