th3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 7.793500e-05   0.000000e+00   0.000000e+00
 9.380500e-05   0.000000e+00   0.000000e+00
 1.096750e-04   0.000000e+00   0.000000e+00
 1.255450e-04   0.000000e+00   0.000000e+00
 1.414150e-04   0.000000e+00   0.000000e+00
 1.572850e-04   0.000000e+00   0.000000e+00
 1.731550e-04   0.000000e+00   0.000000e+00
 1.890250e-04   0.000000e+00   0.000000e+00
 2.048950e-04   0.000000e+00   0.000000e+00
 2.207650e-04   0.000000e+00   0.000000e+00
 2.366350e-04   0.000000e+00   0.000000e+00
 2.525050e-04   0.000000e+00   0.000000e+00
 2.683750e-04   0.000000e+00   0.000000e+00
 2.842450e-04   0.000000e+00   0.000000e+00
 3.001150e-04   0.000000e+00   0.000000e+00
 3.159850e-04   7.675423e+05   1.963085e+01
 3.318550e-04   1.421755e+06   7.360037e+00
 3.477250e-04   1.235219e+06   6.289269e+00
 3.635950e-04   1.079899e+06   6.850939e+00
 3.794650e-04   9.494833e+05   6.725271e+00
 3.953350e-04   8.392354e+05   7.930798e+00
 4.112050e-04   7.453762e+05   6.675322e+00
 4.270750e-04   6.649608e+05   6.477267e+00
 4.429450e-04   5.956934e+05   6.091826e+00
 4.588150e-04   5.356958e+05   7.417942e+00
 4.746850e-04   4.834370e+05   5.904167e+00
 4.905550e-04   4.377619e+05   4.171888e+00
 5.064250e-04   3.976344e+05   5.550572e+00
 5.222950e-04   3.622582e+05   6.723757e+00
 5.381650e-04   3.309196e+05   4.583143e+00
 5.540350e-04   3.031020e+05   4.544300e+00
 5.699050e-04   2.782735e+05   3.628200e+00
 5.857750e-04   2.560958e+05   4.410170e+00
 6.016450e-04   2.361871e+05   5.267539e+00
 6.175150e-04   2.182742e+05   5.280627e+00
 6.333850e-04   2.021269e+05   3.523924e+00
 6.492550e-04   1.875228e+05   2.735174e+00
 6.651250e-04   1.742889e+05   3.740527e+00
 6.809950e-04   1.622431e+05   3.476996e+00
 6.968650e-04   1.512873e+05   4.562218e+00
 7.127350e-04   1.412934e+05   5.395870e+00
 7.286050e-04   1.321410e+05   3.821825e+00
 7.444750e-04   1.237638e+05   4.890820e+00
 7.603450e-04   1.160690e+05   5.641483e+00
 7.762150e-04   1.089965e+05   4.684940e+00
 7.920850e-04   1.024808e+05   4.061656e+00
 8.079550e-04   9.646724e+04   3.675172e+00
