phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.284584e-01   6.645451e-03
-3.122743e+00   2.480883e-01   1.238928e-02
-3.110177e+00   2.283023e-01   9.314814e-03
-3.097610e+00   2.417085e-01   7.408599e-03
-3.085044e+00   2.453535e-01   1.001054e-02
-3.072478e+00   2.353217e-01   7.587584e-03
-3.059911e+00   2.585782e-01   1.240770e-02
-3.047345e+00   2.310269e-01   1.066582e-02
-3.034779e+00   2.684780e-01   1.557536e-02
-3.022212e+00   2.337382e-01   6.731468e-03
-3.009646e+00   2.967016e-01   2.944373e-02
-2.997079e+00   2.600439e-01   1.542890e-02
-2.984513e+00   2.623318e-01   1.694219e-02
-2.971947e+00   2.186570e-01   8.152860e-03
-2.959380e+00   2.496491e-01   1.093824e-02
-2.946814e+00   2.813243e-01   1.789416e-02
-2.934248e+00   2.441290e-01   9.032083e-03
-2.921681e+00   2.235193e-01   7.916968e-03
-2.909115e+00   2.270703e-01   8.617158e-03
-2.896548e+00   2.444389e-01   1.067353e-02
-2.883982e+00   2.415614e-01   8.716192e-03
-2.871416e+00   2.627346e-01   1.209422e-02
-2.858849e+00   2.287125e-01   8.401551e-03
-2.846283e+00   2.474063e-01   9.562684e-03
-2.833717e+00   2.370396e-01   8.616405e-03
-2.821150e+00   2.466941e-01   1.102887e-02
-2.808584e+00   2.329272e-01   7.016692e-03
-2.796017e+00   2.513495e-01   1.203355e-02
-2.783451e+00   2.263705e-01   6.881591e-03
-2.770885e+00   2.527619e-01   1.177752e-02
-2.758318e+00   2.663498e-01   1.531352e-02
-2.745752e+00   2.368103e-01   7.254272e-03
-2.733186e+00   2.854762e-01   1.400300e-02
-2.720619e+00   3.074666e-01   3.478561e-02
-2.708053e+00   2.352015e-01   1.051970e-02
-2.695486e+00   2.404876e-01   1.071314e-02
-2.682920e+00   2.283210e-01   8.274829e-03
-2.670354e+00   2.675156e-01   1.662697e-02
-2.657787e+00   2.342395e-01   8.590475e-03
-2.645221e+00   2.475448e-01   9.932022e-03
-2.632655e+00   2.240054e-01   9.009504e-03
-2.620088e+00   2.420630e-01   7.760174e-03
-2.607522e+00   2.268482e-01   6.312132e-03
-2.594956e+00   2.607395e-01   1.571223e-02
-2.582389e+00   2.329107e-01   9.352961e-03
-2.569823e+00   2.742302e-01   1.783946e-02
-2.557256e+00   2.583114e-01   1.337742e-02
-2.544690e+00   2.288365e-01   1.103289e-02
-2.532124e+00   2.479689e-01   7.767834e-03
-2.519557e+00   2.308921e-01   8.029216e-03
-2.506991e+00   2.422056e-01   1.617215e-02
-2.494425e+00   2.317111e-01   7.542852e-03
-2.481858e+00   2.392512e-01   8.267805e-03
-2.469292e+00   2.685987e-01   1.653413e-02
-2.456725e+00   2.471333e-01   1.114583e-02
-2.444159e+00   2.489317e-01   9.931270e-03
-2.431593e+00   2.480927e-01   9.454244e-03
-2.419026e+00   2.437613e-01   1.009571e-02
-2.406460e+00   2.387825e-01   6.870247e-03
-2.393894e+00   2.378522e-01   9.818526e-03
-2.381327e+00   2.255623e-01   9.130108e-03
-2.368761e+00   2.390152e-01   1.108978e-02
-2.356194e+00   2.630938e-01   1.584218e-02
-2.343628e+00   2.398522e-01   9.011178e-03
-2.331062e+00   2.668374e-01   1.689600e-02
-2.318495e+00   2.424954e-01   1.114514e-02
-2.305929e+00   2.341328e-01   8.645428e-03
-2.293363e+00   2.719155e-01   2.212042e-02
-2.280796e+00   2.221408e-01   5.057709e-03
-2.268230e+00   2.605766e-01   1.016818e-02
-2.255664e+00   2.716034e-01   1.736413e-02
-2.243097e+00   2.385672e-01   9.550880e-03
-2.230531e+00   2.323288e-01   8.526089e-03
-2.217964e+00   2.319109e-01   8.549123e-03
-2.205398e+00   2.427082e-01   9.831205e-03
-2.192832e+00   2.572400e-01   1.183068e-02
-2.180265e+00   2.484283e-01   1.283728e-02
-2.167699e+00   2.469869e-01   1.720278e-02
-2.155133e+00   2.435087e-01   1.042836e-02
-2.142566e+00   3.066201e-01   2.541146e-02
-2.130000e+00   2.482563e-01   8.697551e-03
-2.117433e+00   2.415386e-01   8.893441e-03
-2.104867e+00   2.602092e-01   1.354669e-02
-2.092301e+00   2.532949e-01   1.253779e-02
-2.079734e+00   2.616110e-01   9.047322e-03
-2.067168e+00   2.490959e-01   9.427604e-03
-2.054602e+00   2.463481e-01   1.022418e-02
-2.042035e+00   2.542856e-01   1.128825e-02
-2.029469e+00   2.458345e-01   8.375426e-03
-2.016902e+00   2.534095e-01   1.026714e-02
-2.004336e+00   2.471013e-01   9.758317e-03
-1.991770e+00   2.540002e-01   9.383426e-03
-1.979203e+00   2.366219e-01   9.613973e-03
-1.966637e+00   2.542813e-01   1.105638e-02
-1.954071e+00   2.343517e-01   8.175317e-03
-1.941504e+00   2.452306e-01   1.078113e-02
-1.928938e+00   2.643487e-01   1.274003e-02
-1.916372e+00   2.433591e-01   7.867754e-03
-1.903805e+00   2.236690e-01   8.656440e-03
-1.891239e+00   2.610563e-01   1.919127e-02
-1.878672e+00   2.349629e-01   9.172994e-03
-1.866106e+00   2.986936e-01   1.996508e-02
-1.853540e+00   2.277972e-01   7.390282e-03
-1.840973e+00   2.579837e-01   1.270109e-02
-1.828407e+00   2.447261e-01   1.102924e-02
-1.815841e+00   2.429755e-01   9.061578e-03
-1.803274e+00   2.949591e-01   2.154861e-02
