phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   1.924414e-01   7.671388e-03
-3.122743e+00   2.190556e-01   1.059750e-02
-3.110177e+00   2.176234e-01   1.181262e-02
-3.097610e+00   2.153310e-01   9.871928e-03
-3.085044e+00   2.338492e-01   1.484075e-02
-3.072478e+00   2.298131e-01   1.388976e-02
-3.059911e+00   2.224727e-01   1.019122e-02
-3.047345e+00   2.001380e-01   6.010077e-03
-3.034779e+00   2.173459e-01   1.777224e-02
-3.022212e+00   2.035740e-01   8.838477e-03
-3.009646e+00   2.118816e-01   1.079016e-02
-2.997079e+00   2.215288e-01   1.018246e-02
-2.984513e+00   2.017098e-01   8.689537e-03
-2.971947e+00   2.052423e-01   8.849964e-03
-2.959380e+00   1.955577e-01   8.056496e-03
-2.946814e+00   1.875616e-01   6.206461e-03
-2.934248e+00   2.010216e-01   8.995963e-03
-2.921681e+00   2.306082e-01   1.309751e-02
-2.909115e+00   2.083341e-01   1.273514e-02
-2.896548e+00   2.237209e-01   9.048011e-03
-2.883982e+00   2.358892e-01   1.961934e-02
-2.871416e+00   1.966469e-01   6.804104e-03
-2.858849e+00   2.323253e-01   1.380217e-02
-2.846283e+00   2.182309e-01   1.198013e-02
-2.833717e+00   2.398085e-01   1.368394e-02
-2.821150e+00   2.415773e-01   1.956413e-02
-2.808584e+00   2.252126e-01   1.137208e-02
-2.796017e+00   2.022398e-01   7.319065e-03
-2.783451e+00   2.209089e-01   1.188226e-02
-2.770885e+00   2.112265e-01   7.685596e-03
-2.758318e+00   2.134583e-01   8.574015e-03
-2.745752e+00   2.219126e-01   1.267408e-02
-2.733186e+00   2.335965e-01   1.582692e-02
-2.720619e+00   2.081443e-01   1.032274e-02
-2.708053e+00   1.909231e-01   5.602525e-03
-2.695486e+00   2.176479e-01   1.125409e-02
-2.682920e+00   1.961062e-01   7.418903e-03
-2.670354e+00   2.256990e-01   1.148079e-02
-2.657787e+00   2.076498e-01   7.797044e-03
-2.645221e+00   2.151420e-01   1.107929e-02
-2.632655e+00   2.301063e-01   1.882317e-02
-2.620088e+00   2.134150e-01   7.836373e-03
-2.607522e+00   2.745571e-01   1.980348e-02
-2.594956e+00   2.114532e-01   8.589627e-03
-2.582389e+00   2.304016e-01   1.501594e-02
-2.569823e+00   2.128722e-01   9.147696e-03
-2.557256e+00   1.887366e-01   7.660365e-03
-2.544690e+00   2.104788e-01   1.105023e-02
-2.532124e+00   1.986977e-01   8.283796e-03
-2.519557e+00   2.324038e-01   2.065974e-02
-2.506991e+00   2.064312e-01   1.020096e-02
-2.494425e+00   2.109098e-01   8.298543e-03
-2.481858e+00   2.547822e-01   2.278616e-02
-2.469292e+00   2.041266e-01   5.831475e-03
-2.456725e+00   2.077169e-01   8.336268e-03
-2.444159e+00   2.150122e-01   7.247968e-03
-2.431593e+00   2.321493e-01   9.901400e-03
-2.419026e+00   2.260700e-01   1.716176e-02
-2.406460e+00   2.573548e-01   1.698018e-02
-2.393894e+00   2.399044e-01   1.832527e-02
-2.381327e+00   2.470085e-01   2.363302e-02
-2.368761e+00   2.067654e-01   1.014180e-02
-2.356194e+00   2.090763e-01   1.028066e-02
-2.343628e+00   2.006858e-01   8.997867e-03
-2.331062e+00   1.933401e-01   6.824760e-03
-2.318495e+00   2.127788e-01   9.165364e-03
-2.305929e+00   2.639118e-01   1.794877e-02
-2.293363e+00   2.213935e-01   1.162824e-02
-2.280796e+00   2.295825e-01   1.076166e-02
-2.268230e+00   2.152712e-01   1.029223e-02
