phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   1.472946e-02   1.402000e-03
-3.122743e+00   1.317387e-02   8.985480e-04
-3.110177e+00   1.412896e-02   1.063243e-03
-3.097610e+00   1.321071e-02   1.004927e-03
-3.085044e+00   1.348314e-02   7.043620e-04
-3.072478e+00   1.473745e-02   1.125348e-03
-3.059911e+00   1.884432e-02   2.303844e-03
-3.047345e+00   1.505050e-02   1.267477e-03
-3.034779e+00   2.040556e-02   4.423187e-03
-3.022212e+00   1.216193e-02   6.392692e-04
-3.009646e+00   1.324867e-02   8.234471e-04
-2.997079e+00   1.467609e-02   1.219041e-03
-2.984513e+00   1.386635e-02   6.403389e-04
-2.971947e+00   1.413033e-02   1.076655e-03
-2.959380e+00   1.500682e-02   9.465988e-04
-2.946814e+00   1.457928e-02   1.289242e-03
-2.934248e+00   1.478035e-02   7.411810e-04
-2.921681e+00   1.302186e-02   1.304436e-03
-2.909115e+00   1.185924e-02   4.909518e-04
-2.896548e+00   1.229476e-02   8.534749e-04
-2.883982e+00   1.230717e-02   6.146625e-04
-2.871416e+00   1.416090e-02   9.102356e-04
-2.858849e+00   1.370479e-02   7.870178e-04
-2.846283e+00   1.349486e-02   1.037500e-03
-2.833717e+00   1.550915e-02   1.086171e-03
-2.821150e+00   1.212885e-02   7.067543e-04
-2.808584e+00   1.198942e-02   7.532668e-04
-2.796017e+00   1.408961e-02   1.397670e-03
-2.783451e+00   1.522056e-02   1.825736e-03
-2.770885e+00   1.424566e-02   1.069926e-03
-2.758318e+00   1.440690e-02   1.053240e-03
-2.745752e+00   1.357844e-02   9.381490e-04
-2.733186e+00   1.369703e-02   9.613398e-04
-2.720619e+00   1.239601e-02   9.995532e-04
-2.708053e+00   1.270544e-02   7.290109e-04
-2.695486e+00   1.524538e-02   2.784989e-03
-2.682920e+00   1.370714e-02   9.036884e-04
-2.670354e+00   1.727391e-02   3.702391e-03
-2.657787e+00   1.275921e-02   4.896270e-04
-2.645221e+00   1.214078e-02   7.325795e-04
-2.632655e+00   1.593402e-02   1.857574e-03
-2.620088e+00   1.986037e-02   2.811063e-03
-2.607522e+00   1.539739e-02   1.613389e-03
-2.594956e+00   1.679893e-02   2.366106e-03
-2.582389e+00   1.449555e-02   1.303359e-03
-2.569823e+00   1.339302e-02   8.941084e-04
-2.557256e+00   1.449872e-02   1.763443e-03
-2.544690e+00   1.506606e-02   1.959508e-03
-2.532124e+00   1.414717e-02   7.211351e-04
-2.519557e+00   1.360271e-02   8.816879e-04
-2.506991e+00   1.639169e-02   1.103030e-03
-2.494425e+00   1.225448e-02   9.590675e-04
-2.481858e+00   1.421872e-02   9.708945e-04
-2.469292e+00   1.300047e-02   6.566377e-04
-2.456725e+00   1.375907e-02   1.049137e-03
-2.444159e+00   1.437644e-02   9.998330e-04
-2.431593e+00   1.407918e-02   8.702779e-04
-2.419026e+00   1.345537e-02   9.202485e-04
-2.406460e+00   1.337649e-02   8.645713e-04
-2.393894e+00   1.408203e-02   1.280321e-03
-2.381327e+00   1.391833e-02   7.803946e-04
-2.368761e+00   1.479005e-02   1.236196e-03
-2.356194e+00   1.299785e-02   8.608602e-04
-2.343628e+00   1.314950e-02   9.251959e-04
-2.331062e+00   1.463254e-02   1.021333e-03
-2.318495e+00   1.358070e-02   9.571716e-04
-2.305929e+00   1.407738e-02   9.653881e-04
-2.293363e+00   1.296605e-02   7.954177e-04
-2.280796e+00   1.420036e-02   2.047757e-03
-2.268230e+00   1.345666e-02   1.068772e-03
-2.255664e+00   1.459126e-02   1.155697e-03
-2.243097e+00   1.455137e-02   1.481062e-03
-2.230531e+00   1.322963e-02   9.335754e-04
-2.217964e+00   1.326711e-02   8.613261e-04
-2.205398e+00   1.461005e-02   9.620831e-04
-2.192832e+00   1.342739e-02   8.780359e-04
-2.180265e+00   1.245396e-02   6.596273e-04
-2.167699e+00   1.401974e-02   1.258024e-03
-2.155133e+00   1.387747e-02   9.687274e-04
-2.142566e+00   1.245954e-02   7.995528e-04
-2.130000e+00   1.408580e-02   9.582199e-04
-2.117433e+00   1.534819e-02   1.533210e-03
-2.104867e+00   1.382020e-02   6.190087e-04
-2.092301e+00   1.371655e-02   7.042449e-04
-2.079734e+00   1.275470e-02   7.283677e-04
-2.067168e+00   1.939652e-02   4.168539e-03
-2.054602e+00   1.251973e-02   5.484605e-04
-2.042035e+00   1.589741e-02   2.421091e-03
-2.029469e+00   2.031636e-02   5.187203e-03
-2.016902e+00   1.297223e-02   1.251766e-03
-2.004336e+00   1.501350e-02   1.156372e-03
-1.991770e+00   1.606763e-02   2.055014e-03
-1.979203e+00   1.415381e-02   1.179215e-03
-1.966637e+00   1.274983e-02   8.121828e-04
-1.954071e+00   1.251788e-02   6.423381e-04
-1.941504e+00   1.338632e-02   7.848246e-04
-1.928938e+00   1.646551e-02   2.353620e-03
-1.916372e+00   1.680538e-02   2.084026e-03
-1.903805e+00   1.548267e-02   1.272992e-03
-1.891239e+00   1.530606e-02   1.338286e-03
-1.878672e+00   1.308908e-02   8.179902e-04
-1.866106e+00   1.574243e-02   3.139045e-03
-1.853540e+00   1.272948e-02   8.199108e-04
-1.840973e+00   1.533635e-02   1.999827e-03
-1.828407e+00   1.470912e-02   1.095150e-03
-1.815841e+00   1.514882e-02   1.546575e-03
-1.803274e+00   1.353849e-02   7.690781e-04
-1.790708e+00   1.273424e-02   1.046235e-03
-1.778141e+00   1.338671e-02   8.941181e-04
-1.765575e+00   1.334323e-02   1.308671e-03
-1.753009e+00   1.638537e-02   2.264457e-03
-1.740442e+00   1.436633e-02   1.010445e-03
-1.727876e+00   1.625667e-02   2.166753e-03
-1.715310e+00   1.298981e-02   7.359615e-04
-1.702743e+00   1.372617e-02   1.642385e-03
-1.690177e+00   1.394375e-02   1.315954e-03
-1.677610e+00   1.452277e-02   1.254448e-03
-1.665044e+00   1.315312e-02   9.108993e-04
-1.652478e+00   1.304342e-02   8.270991e-04
-1.639911e+00   1.359486e-02   6.477349e-04
-1.627345e+00   1.176545e-02   6.782024e-04
-1.614779e+00   1.188563e-02   8.704674e-04
-1.602212e+00   1.298399e-02   8.858848e-04
-1.589646e+00   1.425108e-02   1.206426e-03
-1.577080e+00   1.834757e-02   3.245511e-03
-1.564513e+00   1.448339e-02   1.128055e-03
-1.551947e+00   1.548504e-02   1.356490e-03
-1.539380e+00   1.270207e-02   8.850861e-04
-1.526814e+00   1.872455e-02   4.115290e-03
-1.514248e+00   1.276107e-02   6.211640e-04
-1.501681e+00   1.273165e-02   7.915834e-04
-1.489115e+00   1.343748e-02   9.247759e-04
-1.476549e+00   1.344472e-02   1.186891e-03
-1.463982e+00   1.304753e-02   8.278430e-04
-1.451416e+00   1.461625e-02   1.102592e-03
-1.438849e+00   1.362208e-02   6.348282e-04
-1.426283e+00   1.151467e-02   7.169684e-04
-1.413717e+00   1.290417e-02   1.030791e-03
-1.401150e+00   1.364474e-02   1.082077e-03
-1.388584e+00   1.317503e-02   6.371539e-04
-1.376018e+00   1.278445e-02   7.728948e-04
-1.363451e+00   1.225928e-02   5.044998e-04
-1.350885e+00   2.104912e-02   7.296246e-03
-1.338318e+00   1.445769e-02   1.339685e-03
-1.325752e+00   1.683221e-02   2.247346e-03
-1.313186e+00   1.375810e-02   8.750381e-04
-1.300619e+00   1.295101e-02   8.670044e-04
-1.288053e+00   1.332710e-02   1.071373e-03
-1.275487e+00   1.204828e-02   6.688980e-04
-1.262920e+00   1.347871e-02   1.015809e-03
-1.250354e+00   1.250425e-02   6.271091e-04
-1.237788e+00   1.585945e-02   1.496898e-03
-1.225221e+00   1.704861e-02   1.864621e-03
-1.212655e+00   1.395740e-02   7.615545e-04
-1.200088e+00   1.214867e-02   6.703570e-04
-1.187522e+00   1.320454e-02   7.127628e-04
-1.174956e+00   1.273462e-02   6.613946e-04
-1.162389e+00   1.263458e-02   1.043355e-03
-1.149823e+00   1.380115e-02   1.067601e-03
-1.137257e+00   1.327004e-02   1.142633e-03
-1.124690e+00   1.939392e-02   6.054073e-03
-1.112124e+00   1.433748e-02   1.134118e-03
-1.099557e+00   1.186815e-02   8.632729e-04
-1.086991e+00   1.375516e-02   1.080275e-03
-1.074425e+00   1.316566e-02   8.009441e-04
-1.061858e+00   1.687066e-02   2.513513e-03
-1.049292e+00   1.337451e-02   9.698727e-04
-1.036726e+00   1.269899e-02   7.241745e-04
-1.024159e+00   1.273915e-02   8.989964e-04
-1.011593e+00   1.328283e-02   1.840300e-03
-9.990265e-01   1.329074e-02   7.936097e-04
-9.864601e-01   1.299589e-02   8.628731e-04
-9.738937e-01   1.266870e-02   1.026399e-03
-9.613274e-01   1.356212e-02   1.029584e-03
-9.487610e-01   1.317575e-02   8.224452e-04
-9.361946e-01   1.231294e-02   7.763620e-04
-9.236282e-01   1.231449e-02   9.489887e-04
-9.110619e-01   1.369123e-02   1.404805e-03
-8.984955e-01   1.362411e-02   9.780970e-04
-8.859291e-01   1.365786e-02   8.014790e-04
-8.733628e-01   1.230347e-02   8.629808e-04
-8.607964e-01   1.411685e-02   9.875667e-04
-8.482300e-01   1.796237e-02   2.306674e-03
-8.356636e-01   1.389375e-02   1.162419e-03
-8.230973e-01   1.334874e-02   8.305714e-04
-8.105309e-01   1.328599e-02   1.031399e-03
-7.979645e-01   1.380198e-02   1.083244e-03
-7.853982e-01   1.277132e-02   6.795271e-04
-7.728318e-01   1.466812e-02   1.395022e-03
-7.602654e-01   1.735320e-02   2.591474e-03
-7.476991e-01   1.607422e-02   1.256217e-03
-7.351327e-01   1.409914e-02   6.792690e-04
-7.225663e-01   1.289985e-02   1.001623e-03
-7.099999e-01   1.522008e-02   1.262153e-03
-6.974336e-01   1.394583e-02   1.022531e-03
-6.848672e-01   1.210239e-02   1.020714e-03
-6.723008e-01   1.263342e-02   7.064846e-04
-6.597345e-01   1.299778e-02   9.118929e-04
-6.471681e-01   1.319782e-02   6.965364e-04
-6.346017e-01   1.402860e-02   9.443646e-04
-6.220353e-01   1.636719e-02   2.339078e-03
-6.094690e-01   1.431977e-02   6.372307e-04
-5.969026e-01   1.546918e-02   1.038665e-03
-5.843362e-01   1.323426e-02   1.174463e-03
-5.717699e-01   1.342179e-02   1.036127e-03
-5.592035e-01   1.717763e-02   2.875411e-03
