costh3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 9.999980e-01   4.541350e+04   4.355219e+03
 9.999980e-01   4.410237e+04   4.682711e+03
 9.999980e-01   4.281132e+04   5.967714e+03
 9.999980e-01   5.577538e+04   2.800550e+03
 9.999980e-01   3.859651e+04   4.584097e+03
 9.999980e-01   5.218360e+04   3.917279e+03
 9.999980e-01   5.118396e+04   8.220286e+03
 9.999980e-01   3.697753e+04   3.616517e+03
 9.999980e-01   6.007200e+04   5.838433e+03
 9.999980e-01   4.556207e+04   4.936656e+03
 9.999980e-01   5.808233e+04   6.365444e+03
 9.999980e-01   4.929165e+04   3.869313e+03
 9.999980e-01   4.401196e+04   5.147918e+03
 9.999980e-01   4.629890e+04   5.700904e+03
 9.999980e-01   4.679559e+04   2.668354e+03
 9.999980e-01   5.204765e+04   5.720151e+03
 9.999980e-01   5.213233e+04   3.272462e+03
 9.999980e-01   5.133196e+04   5.390476e+03
 9.999980e-01   4.935426e+04   4.699769e+03
 9.999980e-01   6.118862e+04   5.923576e+03
 9.999980e-01   4.738975e+04   3.727039e+03
 9.999980e-01   4.181166e+04   1.163024e+04
 9.999980e-01   3.769514e+04   1.563552e+04
 9.999980e-01   3.654436e+04   6.087464e+03
 9.999980e-01   6.535232e+04   4.860515e+03
 9.999981e-01   5.075381e+04   5.490463e+03
 9.999981e-01   5.178060e+04   4.769241e+03
 9.999981e-01   4.371721e+04   4.225043e+03
 9.999981e-01   4.423502e+04   2.932447e+03
 9.999981e-01   4.661243e+04   5.967338e+03
 9.999981e-01   3.831639e+04   3.950568e+03
 9.999981e-01   5.295640e+04   4.028355e+03
 9.999981e-01   5.251468e+04   4.176328e+03
 9.999981e-01   4.169611e+04   4.480242e+03
 9.999981e-01   5.159996e+04   2.985460e+03
 9.999981e-01   4.656326e+04   6.489321e+03
 9.999981e-01   4.279396e+04   4.200792e+03
 9.999981e-01   4.601039e+04   4.298791e+03
 9.999981e-01   6.011106e+04   6.340113e+03
 9.999981e-01   3.532219e+04   7.365505e+03
 9.999981e-01   5.365217e+04   4.673114e+03
 9.999981e-01   4.733453e+04   4.205011e+03
 9.999981e-01   4.425906e+04   8.538133e+03
 9.999981e-01   5.095176e+04   3.782352e+03
 9.999981e-01   5.472118e+04   6.832028e+03
 9.999981e-01   3.922726e+04   6.774327e+03
 9.999981e-01   5.499872e+04   5.730765e+03
 9.999981e-01   6.064035e+04   8.424513e+03
 9.999981e-01   4.180395e+04   5.510794e+03
 9.999981e-01   4.159292e+04   6.451146e+03
 9.999981e-01   4.916162e+04   3.528469e+03
 9.999981e-01   4.880842e+04   3.127369e+03
 9.999981e-01   5.727351e+04   5.353076e+03
 9.999981e-01   5.036506e+04   5.698785e+03
 9.999981e-01   5.366451e+04   4.533343e+03
 9.999981e-01   5.668224e+04   4.537148e+03
 9.999981e-01   4.381288e+04   3.395376e+03
 9.999981e-01   5.428863e+04   3.446306e+03
 9.999981e-01   5.696587e+04   4.745072e+03
 9.999981e-01   4.868445e+04   6.129217e+03
 9.999981e-01   4.364143e+04   8.015970e+03
 9.999981e-01   5.313715e+04   7.284752e+03
 9.999981e-01   5.809730e+04   4.956799e+03
 9.999981e-01   4.769367e+04   5.185032e+03
 9.999981e-01   6.492609e+04   4.895848e+03
 9.999981e-01   4.378525e+04   2.975195e+03
 9.999981e-01   5.399582e+04   4.091321e+03
 9.999981e-01   5.041582e+04   5.004426e+03
 9.999981e-01   4.459807e+04   6.135243e+03
 9.999981e-01   5.569456e+04   7.145252e+03
 9.999981e-01   4.866232e+04   3.811864e+03
 9.999981e-01   5.014855e+04   4.735686e+03
 9.999981e-01   5.504233e+04   6.396891e+03
 9.999981e-01   5.026172e+04   3.649824e+03
 9.999981e-01   5.885343e+04   5.749425e+03
 9.999982e-01   3.897639e+04   1.113819e+04
 9.999982e-01   3.545634e+04   5.097905e+03
 9.999982e-01   5.157472e+04   3.391784e+03
 9.999982e-01   5.606397e+04   6.380467e+03
 9.999982e-01   6.618705e+04   1.379599e+04
