Emu_lab bin centers    value    Error 
-inf   3.209082e-01   7.670103e-04
 9.500600e+04   2.214725e-05   3.942472e-07
 9.501800e+04   2.099031e-05   2.843033e-07
 9.503000e+04   2.154788e-05   3.864446e-07
 9.504200e+04   2.245770e-05   4.458244e-07
 9.505400e+04   2.150334e-05   3.504110e-07
 9.506600e+04   2.189609e-05   4.276150e-07
 9.507800e+04   2.129089e-05   3.156301e-07
 9.509000e+04   2.252042e-05   2.967363e-07
 9.510200e+04   2.147291e-05   3.606426e-07
 9.511400e+04   2.264337e-05   3.731724e-07
 9.512600e+04   2.213800e-05   2.869929e-07
 9.513800e+04   2.220635e-05   6.398452e-07
 9.515000e+04   2.221247e-05   3.372927e-07
 9.516200e+04   2.224855e-05   4.107215e-07
 9.517400e+04   2.219565e-05   5.316513e-07
 9.518600e+04   2.203004e-05   3.545067e-07
 9.519800e+04   2.292425e-05   4.852121e-07
 9.521000e+04   2.287577e-05   3.840592e-07
 9.522200e+04   2.349017e-05   4.279822e-07
 9.523400e+04   2.306442e-05   3.641348e-07
 9.524600e+04   2.248965e-05   4.617176e-07
 9.525800e+04   2.175043e-05   3.976411e-07
 9.527000e+04   2.316123e-05   3.687167e-07
 9.528200e+04   2.399302e-05   8.532681e-07
 9.529400e+04   2.331742e-05   3.534773e-07
 9.530600e+04   2.314488e-05   4.834472e-07
 9.531800e+04   2.224708e-05   3.219647e-07
 9.533000e+04   2.439808e-05   4.507269e-07
 9.534200e+04   2.335587e-05   3.991842e-07
 9.535400e+04   2.348989e-05   3.691853e-07
 9.536600e+04   2.290463e-05   5.127725e-07
 9.537800e+04   2.298408e-05   4.600273e-07
 9.539000e+04   2.324829e-05   4.635689e-07
 9.540200e+04   2.373509e-05   2.949527e-07
 9.541400e+04   2.368577e-05   5.784709e-07
 9.542600e+04   2.360333e-05   3.717218e-07
 9.543800e+04   2.330909e-05   3.671907e-07
 9.545000e+04   2.381053e-05   3.384888e-07
 9.546200e+04   2.380405e-05   5.128724e-07
 9.547400e+04   2.350735e-05   4.053648e-07
 9.548600e+04   2.319227e-05   3.228347e-07
 9.549800e+04   2.477629e-05   3.716868e-07
 9.551000e+04   2.416669e-05   4.222809e-07
 9.552200e+04   2.368936e-05   4.951463e-07
 9.553400e+04   2.508814e-05   5.577394e-07
 9.554600e+04   2.419964e-05   3.892986e-07
 9.555800e+04   2.364809e-05   2.833441e-07
 9.557000e+04   2.451019e-05   4.615249e-07
 9.558200e+04   2.473655e-05   3.756941e-07
 9.559400e+04   2.488768e-05   5.484076e-07
 9.560600e+04   2.422593e-05   3.123841e-07
 9.561800e+04   2.454035e-05   4.341206e-07
 9.563000e+04   2.506004e-05   4.683060e-07
 9.564200e+04   2.426976e-05   4.485927e-07
 9.565400e+04   2.432930e-05   3.487259e-07
 9.566600e+04   2.377099e-05   3.766141e-07
 9.567800e+04   2.485344e-05   3.570502e-07
 9.569000e+04   2.478815e-05   4.404567e-07
 9.570200e+04   2.519619e-05   4.916191e-07
 9.571400e+04   2.552593e-05   6.205066e-07
 9.572600e+04   2.542765e-05   4.427816e-07
 9.573800e+04   2.462922e-05   4.056775e-07
