y5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.694651e-01   7.374810e-03
-1.900000e-01   3.967189e-01   7.329707e-03
-1.892000e-01   4.455602e-01   1.554800e-02
-1.884000e-01   4.738351e-01   3.901647e-02
-1.876000e-01   4.398907e-01   1.789056e-02
-1.868000e-01   4.190554e-01   2.129426e-02
-1.860000e-01   4.601637e-01   2.670981e-02
-1.852000e-01   4.302197e-01   1.689335e-02
-1.844000e-01   4.696370e-01   2.541842e-02
-1.836000e-01   4.194985e-01   1.763715e-02
-1.828000e-01   4.681476e-01   2.102497e-02
-1.820000e-01   4.446352e-01   1.726760e-02
-1.812000e-01   5.006410e-01   3.263509e-02
-1.804000e-01   4.575384e-01   1.356419e-02
-1.796000e-01   4.564480e-01   1.950230e-02
-1.788000e-01   5.210904e-01   3.011865e-02
-1.780000e-01   5.076168e-01   2.626979e-02
-1.772000e-01   4.906000e-01   1.976706e-02
-1.764000e-01   5.319657e-01   2.130160e-02
-1.756000e-01   5.433535e-01   2.522278e-02
-1.748000e-01   5.363108e-01   2.304965e-02
-1.740000e-01   5.457375e-01   2.749987e-02
-1.732000e-01   5.073705e-01   1.765003e-02
-1.724000e-01   6.149701e-01   2.966809e-02
-1.716000e-01   5.453932e-01   1.939172e-02
-1.708000e-01   5.215967e-01   1.657043e-02
-1.700000e-01   5.620468e-01   2.212850e-02
-1.692000e-01   5.890204e-01   3.005365e-02
-1.684000e-01   5.929545e-01   2.891130e-02
-1.676000e-01   6.133788e-01   3.174387e-02
-1.668000e-01   6.682781e-01   3.062339e-02
-1.660000e-01   6.422691e-01   1.927434e-02
-1.652000e-01   6.174212e-01   2.712422e-02
-1.644000e-01   7.114112e-01   4.462997e-02
-1.636000e-01   6.537510e-01   2.523155e-02
-1.628000e-01   6.286298e-01   2.046207e-02
-1.620000e-01   5.998819e-01   1.951139e-02
-1.612000e-01   6.757745e-01   2.197823e-02
-1.604000e-01   6.843579e-01   3.088262e-02
-1.596000e-01   6.579640e-01   2.194349e-02
-1.588000e-01   6.505140e-01   2.885398e-02
-1.580000e-01   7.747663e-01   4.272697e-02
-1.572000e-01   7.825217e-01   4.193362e-02
-1.564000e-01   6.588584e-01   1.433865e-02
-1.556000e-01   7.146861e-01   2.212474e-02
-1.548000e-01   7.818441e-01   4.276251e-02
-1.540000e-01   7.581803e-01   2.640609e-02
-1.532000e-01   8.049839e-01   2.341242e-02
-1.524000e-01   7.677103e-01   3.034528e-02
-1.516000e-01   8.228122e-01   4.506508e-02
-1.508000e-01   8.370064e-01   4.904185e-02
-1.500000e-01   9.123984e-01   5.298625e-02
-1.492000e-01   8.045089e-01   3.166648e-02
-1.484000e-01   1.026487e+00   6.450810e-02
-1.476000e-01   9.294020e-01   3.792149e-02
-1.468000e-01   9.357495e-01   4.725284e-02
-1.460000e-01   8.696675e-01   3.579431e-02
-1.452000e-01   9.654965e-01   4.571391e-02
-1.444000e-01   9.376704e-01   3.390496e-02
-1.436000e-01   9.389855e-01   3.459291e-02
