th3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 2.967100e-04   0.000000e+00   0.000000e+00
 3.001300e-04   1.035810e+06   8.523284e+01
 3.035500e-04   1.876001e+06   1.480429e+02
 3.069700e-04   1.814096e+06   1.481720e+02
 3.103900e-04   1.754778e+06   1.188892e+02
 3.138100e-04   1.697627e+06   1.413086e+02
 3.172300e-04   1.643511e+06   1.213596e+02
 3.206500e-04   1.591103e+06   1.781811e+02
 3.240700e-04   1.541371e+06   1.486084e+02
 3.274900e-04   1.493804e+06   1.560559e+02
 3.309100e-04   1.447697e+06   1.320068e+02
 3.343300e-04   1.403520e+06   1.610655e+02
 3.377500e-04   1.361189e+06   2.172934e+02
 3.411700e-04   1.320674e+06   1.140690e+02
 3.445900e-04   1.281781e+06   1.637420e+02
 3.480100e-04   1.244405e+06   2.128461e+02
 3.514300e-04   1.208165e+06   1.347405e+02
 3.548500e-04   1.173532e+06   1.301307e+02
 3.582700e-04   1.140043e+06   1.630566e+02
 3.616900e-04   1.107883e+06   1.872667e+02
 3.651100e-04   1.077469e+06   1.267265e+02
 3.685300e-04   1.047346e+06   1.178255e+02
 3.719500e-04   1.018732e+06   1.494508e+02
 3.753700e-04   9.909552e+05   1.000294e+02
 3.787900e-04   9.642709e+05   9.768902e+01
 3.822100e-04   9.386483e+05   1.446392e+02
 3.856300e-04   9.137099e+05   9.963748e+01
 3.890500e-04   8.897851e+05   1.708332e+02
 3.924700e-04   8.668264e+05   1.296871e+02
 3.958900e-04   8.442893e+05   1.207311e+02
 3.993100e-04   8.227827e+05   1.130417e+02
 4.027300e-04   8.020266e+05   1.212979e+02
 4.061500e-04   7.818731e+05   1.040728e+02
 4.095700e-04   7.623034e+05   1.187656e+02
 4.129900e-04   7.434447e+05   1.516649e+02
 4.164100e-04   7.255726e+05   1.550772e+02
 4.198300e-04   7.075919e+05   1.013730e+02
 4.232500e-04   6.906638e+05   7.042807e+01
 4.266700e-04   6.740398e+05   9.945432e+01
 4.300900e-04   6.580356e+05   1.207451e+02
 4.335100e-04   6.425546e+05   1.163653e+02
 4.369300e-04   6.274440e+05   6.823787e+01
 4.403500e-04   6.130750e+05   1.230101e+02
 4.437700e-04   5.988236e+05   1.298936e+02
 4.471900e-04   5.850696e+05   7.571697e+01
 4.506100e-04   5.719392e+05   1.281185e+02
 4.540300e-04   5.589782e+05   1.181055e+02
 4.574500e-04   5.464689e+05   1.282912e+02
