ql51_lab bin centers    value    Error 
-inf   2.087293e+00   4.857751e-02
 6.500000e-01   6.267488e-01   4.105140e-02
 1.950000e+00   2.954502e-02   1.579869e-04
 3.250000e+00   1.680538e-02   1.013969e-04
 4.550000e+00   1.184796e-02   4.629808e-05
 5.850000e+00   9.011220e-03   6.835413e-05
 7.150000e+00   7.267576e-03   3.916901e-05
 8.450000e+00   6.136221e-03   7.168771e-05
 9.750000e+00   5.158751e-03   4.847276e-05
 1.105000e+01   4.710037e-03   4.686541e-05
 1.235000e+01   4.210959e-03   4.500239e-05
 1.365000e+01   3.828910e-03   7.088173e-05
 1.495000e+01   3.473522e-03   4.798169e-05
 1.625000e+01   3.272056e-03   3.238063e-05
 1.755000e+01   3.098574e-03   5.845067e-05
 1.885000e+01   2.955008e-03   6.401053e-05
 2.015000e+01   2.783366e-03   5.290724e-05
 2.145000e+01   2.720879e-03   5.347755e-05
 2.275000e+01   2.805348e-03   6.178441e-05
 2.405000e+01   2.679077e-03   4.139851e-05
 2.535000e+01   2.634678e-03   5.294463e-05
 2.665000e+01   2.469857e-03   4.333437e-05
 2.795000e+01   2.258104e-03   3.876146e-05
 2.925000e+01   2.186277e-03   5.055902e-05
 3.055000e+01   2.063536e-03   3.299727e-05
 3.185000e+01   1.862172e-03   4.436487e-05
 3.315000e+01   1.718924e-03   3.459602e-05
 3.445000e+01   1.525804e-03   3.499035e-05
 3.575000e+01   1.421198e-03   2.850728e-05
 3.705000e+01   1.324611e-03   3.154119e-05
 3.835000e+01   1.196366e-03   2.804737e-05
 3.965000e+01   1.120376e-03   2.877887e-05
 4.095000e+01   1.103641e-03   4.088523e-05
 4.225000e+01   9.134777e-04   2.026491e-05
 4.355000e+01   8.754681e-04   1.494712e-05
 4.485000e+01   8.010768e-04   1.598049e-05
 4.615000e+01   7.362551e-04   1.864257e-05
 4.745000e+01   6.493151e-04   1.627857e-05
 4.875000e+01   6.390243e-04   1.502319e-05
 5.005000e+01   5.911230e-04   1.219969e-05
 5.135000e+01   5.638889e-04   1.161187e-05
