ql51_lab bin centers    value    Error 
-inf   3.170562e-02   1.452935e-02
 6.500000e+00   2.306816e-03   1.237904e-03
 1.950000e+01   4.183100e-06   4.061061e-06
 3.250000e+01   0.000000e+00   0.000000e+00
 4.550000e+01   9.167826e-08   9.167826e-08
 5.850000e+01   0.000000e+00   0.000000e+00
 7.150000e+01   0.000000e+00   0.000000e+00
 8.450000e+01   0.000000e+00   0.000000e+00
 9.750000e+01   3.805833e-12   3.805833e-12
 1.105000e+02   0.000000e+00   0.000000e+00
 1.235000e+02   0.000000e+00   0.000000e+00
 1.365000e+02   0.000000e+00   0.000000e+00
 1.495000e+02   0.000000e+00   0.000000e+00
 1.625000e+02   0.000000e+00   0.000000e+00
 1.755000e+02   0.000000e+00   0.000000e+00
 1.885000e+02   0.000000e+00   0.000000e+00
 2.015000e+02   0.000000e+00   0.000000e+00
 2.145000e+02   0.000000e+00   0.000000e+00
 2.275000e+02   1.686339e-11   1.686339e-11
 2.405000e+02   0.000000e+00   0.000000e+00
 2.535000e+02   0.000000e+00   0.000000e+00
 2.665000e+02   0.000000e+00   0.000000e+00
 2.795000e+02   0.000000e+00   0.000000e+00
 2.925000e+02   0.000000e+00   0.000000e+00
 3.055000e+02   0.000000e+00   0.000000e+00
 3.185000e+02   0.000000e+00   0.000000e+00
 3.315000e+02   0.000000e+00   0.000000e+00
 3.445000e+02   0.000000e+00   0.000000e+00
 3.575000e+02   0.000000e+00   0.000000e+00
 3.705000e+02   0.000000e+00   0.000000e+00
 3.835000e+02   0.000000e+00   0.000000e+00
 3.965000e+02   0.000000e+00   0.000000e+00
 4.095000e+02   0.000000e+00   0.000000e+00
 4.225000e+02   0.000000e+00   0.000000e+00
 4.355000e+02   0.000000e+00   0.000000e+00
 4.485000e+02   0.000000e+00   0.000000e+00
 4.615000e+02   0.000000e+00   0.000000e+00
 4.745000e+02   0.000000e+00   0.000000e+00
 4.875000e+02   0.000000e+00   0.000000e+00
 5.005000e+02   0.000000e+00   0.000000e+00
 5.135000e+02   0.000000e+00   0.000000e+00
 5.265000e+02   0.000000e+00   0.000000e+00
 5.395000e+02   0.000000e+00   0.000000e+00
 5.525000e+02   0.000000e+00   0.000000e+00
 5.655000e+02   0.000000e+00   0.000000e+00
 5.785000e+02   0.000000e+00   0.000000e+00
 5.915000e+02   0.000000e+00   0.000000e+00
 6.045000e+02   0.000000e+00   0.000000e+00
 6.175000e+02   0.000000e+00   0.000000e+00
 6.305000e+02   0.000000e+00   0.000000e+00
 6.435000e+02   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
