costh3_lab bin centers    value    Error 
 9.999983e-01   3.774042e+06   2.378958e+04
 9.999983e-01   3.712851e+06   2.709790e+04
 9.999983e-01   3.761341e+06   3.842893e+04
 9.999983e-01   3.777334e+06   1.878074e+04
 9.999983e-01   3.818772e+06   3.078031e+04
 9.999983e-01   3.791266e+06   2.792901e+04
 9.999983e-01   3.850543e+06   2.600306e+04
 9.999983e-01   3.800744e+06   3.037632e+04
 9.999983e-01   3.855083e+06   4.833559e+04
 9.999983e-01   3.817833e+06   4.481333e+04
 9.999983e-01   3.848614e+06   2.973542e+04
 9.999983e-01   3.856615e+06   2.679409e+04
 9.999983e-01   3.844977e+06   1.391382e+04
 9.999983e-01   3.892290e+06   1.741030e+04
 9.999983e-01   3.869607e+06   2.132750e+04
 9.999983e-01   3.876175e+06   1.282322e+04
 9.999983e-01   3.882774e+06   2.161597e+04
 9.999983e-01   3.920118e+06   2.087818e+04
 9.999983e-01   3.943341e+06   1.890435e+04
 9.999983e-01   3.940033e+06   3.165596e+04
 9.999983e-01   3.946161e+06   2.455401e+04
 9.999983e-01   3.951511e+06   2.161275e+04
 9.999983e-01   3.952897e+06   1.722129e+04
 9.999983e-01   4.001823e+06   1.776220e+04
 9.999983e-01   3.966763e+06   1.798547e+04
 9.999983e-01   3.999267e+06   2.285414e+04
 9.999983e-01   4.011074e+06   2.125792e+04
 9.999983e-01   4.013523e+06   1.669423e+04
 9.999983e-01   4.030897e+06   2.444800e+04
 9.999983e-01   4.014662e+06   1.230991e+04
 9.999983e-01   4.056154e+06   1.732522e+04
 9.999983e-01   4.029576e+06   1.773554e+04
 9.999983e-01   4.033845e+06   2.938370e+04
 9.999983e-01   4.101721e+06   1.813603e+04
 9.999983e-01   4.076206e+06   3.158461e+04
 9.999983e-01   4.090265e+06   2.551337e+04
 9.999983e-01   4.113679e+06   2.542048e+04
 9.999983e-01   4.146149e+06   3.149243e+04
 9.999983e-01   4.107297e+06   2.559921e+04
 9.999983e-01   4.131066e+06   2.052141e+04
 9.999983e-01   4.130126e+06   2.660099e+04
 9.999983e-01   4.147854e+06   2.357944e+04
 9.999983e-01   4.191072e+06   1.459228e+04
 9.999983e-01   4.188235e+06   2.101719e+04
 9.999983e-01   4.192504e+06   2.287364e+04
 9.999983e-01   4.194994e+06   2.605717e+04
 9.999983e-01   4.225917e+06   1.823481e+04
 9.999983e-01   4.194763e+06   2.208212e+04
 9.999983e-01   4.268344e+06   2.349557e+04
 9.999984e-01   4.227580e+06   2.081283e+04
 9.999984e-01   4.288566e+06   2.687534e+04
