y5_lab bin centers    value    Error 
-inf   2.104405e-02   1.111724e-03
-1.906180e-01   1.405960e-01   1.211179e-02
-1.898540e-01   1.613984e-01   1.760506e-02
-1.890900e-01   2.032070e-01   2.530440e-02
-1.883260e-01   1.728827e-01   1.179228e-02
-1.875620e-01   1.549198e-01   6.775176e-03
-1.867980e-01   1.667026e-01   8.000305e-03
-1.860340e-01   1.574240e-01   1.001825e-02
-1.852700e-01   1.742819e-01   9.389581e-03
-1.845060e-01   1.718303e-01   1.412838e-02
-1.837420e-01   1.768818e-01   1.098527e-02
-1.829780e-01   1.759618e-01   1.349934e-02
-1.822140e-01   1.616871e-01   7.729283e-03
-1.814500e-01   1.812920e-01   1.411311e-02
-1.806860e-01   1.745731e-01   7.215121e-03
-1.799220e-01   2.000655e-01   9.888649e-03
-1.791580e-01   1.763076e-01   8.469744e-03
-1.783940e-01   2.055301e-01   1.080596e-02
-1.776300e-01   1.939973e-01   1.227319e-02
-1.768660e-01   2.514186e-01   3.718206e-02
-1.761020e-01   2.158789e-01   1.465041e-02
-1.753380e-01   1.943702e-01   1.214737e-02
-1.745740e-01   2.215367e-01   1.481527e-02
-1.738100e-01   1.795166e-01   9.025705e-03
-1.730460e-01   2.443600e-01   2.347570e-02
-1.722820e-01   1.769466e-01   9.059277e-03
-1.715180e-01   1.942029e-01   1.330440e-02
-1.707540e-01   2.081144e-01   1.074821e-02
-1.699900e-01   2.331374e-01   1.641248e-02
-1.692260e-01   2.236790e-01   1.350023e-02
-1.684620e-01   1.890501e-01   1.085664e-02
-1.676980e-01   2.660603e-01   2.167354e-02
-1.669340e-01   2.352758e-01   1.176630e-02
-1.661700e-01   2.099702e-01   1.036156e-02
-1.654060e-01   2.413557e-01   2.405966e-02
-1.646420e-01   2.787123e-01   1.858677e-02
-1.638780e-01   2.394617e-01   1.322623e-02
-1.631140e-01   2.548549e-01   1.864021e-02
-1.623500e-01   2.645295e-01   2.819244e-02
-1.615860e-01   2.374245e-01   1.648589e-02
-1.608220e-01   2.969678e-01   2.228673e-02
-1.600580e-01   2.570221e-01   1.534515e-02
-1.592940e-01   2.744610e-01   1.438318e-02
-1.585300e-01   2.814604e-01   1.432785e-02
-1.577660e-01   2.696927e-01   1.482855e-02
-1.570020e-01   3.032106e-01   1.537931e-02
-1.562380e-01   2.726381e-01   1.210272e-02
-1.554740e-01   2.812801e-01   1.641731e-02
-1.547100e-01   2.845961e-01   1.534614e-02
-1.539460e-01   2.901648e-01   1.305459e-02
-1.531820e-01   3.278637e-01   3.852906e-02
-1.524180e-01   3.439578e-01   2.469210e-02
-1.516540e-01   2.937711e-01   1.501808e-02
-1.508900e-01   3.546681e-01   2.652598e-02
-1.501260e-01   2.858128e-01   1.439967e-02
-1.493620e-01   3.107960e-01   2.335741e-02
-1.485980e-01   3.520269e-01   2.690726e-02
-1.478340e-01   3.673912e-01   2.573538e-02
-1.470700e-01   3.136140e-01   1.939037e-02
-1.463060e-01   3.234068e-01   1.769831e-02
-1.455420e-01   4.028311e-01   5.229274e-02
-1.447780e-01   3.873266e-01   2.774825e-02
-1.440140e-01   4.294722e-01   2.855942e-02
-1.432500e-01   3.247799e-01   1.283184e-02
-1.424860e-01   4.530811e-01   5.412817e-02
-1.417220e-01   3.555253e-01   1.607604e-02
-1.409580e-01   3.761479e-01   1.401295e-02
-1.401940e-01   3.899483e-01   1.441830e-02
-1.394300e-01   3.447497e-01   2.064539e-02
-1.386660e-01   3.840363e-01   1.852394e-02
-1.379020e-01   4.536176e-01   2.304211e-02
-1.371380e-01   3.887477e-01   1.601224e-02
-1.363740e-01   3.536382e-01   2.275399e-02
-1.356100e-01   3.914501e-01   1.125456e-02
-1.348460e-01   4.025507e-01   1.653671e-02
-1.340820e-01   4.895927e-01   4.023985e-02
-1.333180e-01   3.998496e-01   1.517521e-02
-1.325540e-01   4.072239e-01   1.504458e-02
-1.317900e-01   5.474557e-01   3.565112e-02
-1.310260e-01   4.720653e-01   1.945162e-02
-1.302620e-01   4.463587e-01   1.642775e-02
-1.294980e-01   5.578709e-01   5.468312e-02
-1.287340e-01   5.251266e-01   4.105490e-02
-1.279700e-01   4.773292e-01   1.814673e-02
-1.272060e-01   5.013099e-01   1.963913e-02
-1.264420e-01   5.909245e-01   4.111981e-02
-1.256780e-01   5.349546e-01   2.516586e-02
-1.249140e-01   5.082897e-01   2.093860e-02
-1.241500e-01   5.608438e-01   3.080307e-02
-1.233860e-01   5.693689e-01   2.672841e-02
-1.226220e-01   7.483455e-01   1.080246e-01
-1.218580e-01   5.469786e-01   1.631219e-02
-1.210940e-01   5.742660e-01   5.127676e-02
-1.203300e-01   6.227679e-01   3.635437e-02
-1.195660e-01   5.737419e-01   2.972197e-02
-1.188020e-01   5.922965e-01   2.909724e-02
-1.180380e-01   7.119956e-01   5.591787e-02
-1.172740e-01   6.257536e-01   2.011049e-02
-1.165100e-01   6.561827e-01   2.687224e-02
-1.157460e-01   6.573815e-01   2.342929e-02
-1.149820e-01   6.386088e-01   2.768765e-02
-1.142180e-01   7.482565e-01   4.642376e-02
-1.134540e-01   6.104197e-01   2.139526e-02
-1.126900e-01   8.367857e-01   6.525372e-02
-1.119260e-01   8.827413e-01   1.078409e-01
-1.111620e-01   7.312487e-01   4.340700e-02
-1.103980e-01   8.071932e-01   4.927275e-02
-1.096340e-01   9.457375e-01   8.966436e-02
-1.088700e-01   8.352825e-01   4.055195e-02
-1.081060e-01   9.020209e-01   6.003355e-02
-1.073420e-01   8.315414e-01   4.311949e-02
-1.065780e-01   8.008081e-01   4.980464e-02
-1.058140e-01   9.002102e-01   6.118033e-02
-1.050500e-01   9.043329e-01   4.931189e-02
-1.042860e-01   9.871076e-01   4.466184e-02
-1.035220e-01   1.077196e+00   1.038717e-01
-1.027580e-01   9.454571e-01   4.293752e-02
-1.019940e-01   1.173637e+00   1.144895e-01
-1.012300e-01   1.075074e+00   5.986895e-02
-1.004660e-01   1.086699e+00   7.494040e-02
-9.970200e-02   1.105981e+00   7.014391e-02
-9.893800e-02   1.114149e+00   8.442990e-02
-9.817400e-02   1.073744e+00   4.585694e-02
-9.741000e-02   1.059725e+00   4.880463e-02
-9.664600e-02   9.526650e-01   2.985061e-02
-9.588200e-02   1.043799e+00   5.518499e-02
-9.511800e-02   1.088947e+00   4.225573e-02
-9.435400e-02   1.116543e+00   4.849413e-02
-9.359000e-02   1.042195e+00   3.029387e-02
-9.282600e-02   1.269615e+00   9.105897e-02
-9.206200e-02   1.307349e+00   8.159831e-02
-9.129800e-02   1.384347e+00   1.200392e-01
-9.053400e-02   1.287712e+00   1.057028e-01
-8.977000e-02   1.353289e+00   8.536370e-02
-8.900600e-02   1.339667e+00   6.354163e-02
-8.824200e-02   1.336334e+00   1.036979e-01
-8.747800e-02   1.581997e+00   1.091992e-01
-8.671400e-02   1.538753e+00   7.259658e-02
-8.595000e-02   1.517669e+00   1.025712e-01
-8.518600e-02   1.489344e+00   7.757882e-02
-8.442200e-02   1.495442e+00   5.153202e-02
-8.365800e-02   2.260138e+00   3.983631e-01
-8.289400e-02   1.601290e+00   8.768264e-02
-8.213000e-02   1.419092e+00   5.153617e-02
-8.136600e-02   1.666513e+00   1.045484e-01
-8.060200e-02   1.865548e+00   1.263264e-01
-7.983800e-02   1.776332e+00   9.708421e-02
-7.907400e-02   2.108706e+00   1.393744e-01
-7.831000e-02   1.739195e+00   7.894704e-02
-7.754600e-02   1.727792e+00   6.824911e-02
-7.678200e-02   1.775626e+00   8.646028e-02
-7.601800e-02   2.146050e+00   1.855763e-01
-7.525400e-02   2.102002e+00   1.378715e-01
-7.449000e-02   1.886209e+00   1.102690e-01
-7.372600e-02   2.085963e+00   1.036030e-01
-7.296200e-02   1.938156e+00   1.140317e-01
-7.219800e-02   2.063174e+00   6.569314e-02
-7.143400e-02   2.820117e+00   2.451357e-01
-7.067000e-02   2.137848e+00   5.622543e-02
-6.990600e-02   2.193480e+00   7.641157e-02
-6.914200e-02   2.485089e+00   2.100318e-01
-6.837800e-02   2.239204e+00   8.875060e-02
-6.761400e-02   2.581049e+00   1.170499e-01
-6.685000e-02   2.766798e+00   1.562757e-01
-6.608600e-02   2.613869e+00   1.158301e-01
-6.532200e-02   3.025698e+00   2.006918e-01
-6.455800e-02   2.719808e+00   1.371204e-01
