x5_lab bin centers    value    Error 
 5.061500e-02   5.027120e-01   3.573201e-02
 5.252500e-02   4.284487e-01   2.119393e-02
 5.443500e-02   4.153903e-01   3.284485e-02
 5.634500e-02   3.616868e-01   1.611541e-02
 5.825500e-02   3.103803e-01   1.296766e-02
 6.016500e-02   2.995440e-01   8.377763e-03
 6.207500e-02   3.510406e-01   1.857615e-02
 6.398500e-02   2.631633e-01   9.602879e-03
 6.589500e-02   2.613435e-01   8.621039e-03
 6.780500e-02   2.310005e-01   8.007063e-03
 6.971500e-02   2.264615e-01   9.628423e-03
 7.162500e-02   2.575168e-01   1.867150e-02
 7.353500e-02   2.265858e-01   1.031210e-02
 7.544500e-02   2.024495e-01   8.018282e-03
 7.735500e-02   2.112440e-01   1.298263e-02
 7.926500e-02   1.862242e-01   8.282317e-03
 8.117500e-02   1.822019e-01   7.832374e-03
 8.308500e-02   1.831740e-01   1.145066e-02
 8.499500e-02   2.021405e-01   1.167503e-02
 8.690500e-02   1.625881e-01   6.241832e-03
 8.881500e-02   1.609600e-01   8.273736e-03
 9.072500e-02   1.542026e-01   7.764927e-03
 9.263500e-02   1.509042e-01   7.307339e-03
 9.454500e-02   1.225012e-01   3.575651e-03
 9.645500e-02   1.359030e-01   4.866862e-03
 9.836500e-02   1.622164e-01   1.561593e-02
 1.002750e-01   1.254046e-01   4.832738e-03
 1.021850e-01   1.088877e-01   3.955951e-03
 1.040950e-01   1.083311e-01   3.705597e-03
 1.060050e-01   1.120363e-01   4.892236e-03
 1.079150e-01   1.083026e-01   4.278012e-03
 1.098250e-01   1.056015e-01   4.956953e-03
 1.117350e-01   1.097885e-01   7.553399e-03
 1.136450e-01   1.003716e-01   6.453141e-03
 1.155550e-01   9.902687e-02   3.805480e-03
 1.174650e-01   8.969450e-02   4.036104e-03
 1.193750e-01   8.535253e-02   3.068643e-03
 1.212850e-01   8.616190e-02   4.469655e-03
 1.231950e-01   8.088449e-02   3.514563e-03
 1.251050e-01   7.244622e-02   2.746278e-03
 1.270150e-01   6.679718e-02   2.655876e-03
 1.289250e-01   6.668862e-02   2.802984e-03
 1.308350e-01   6.739505e-02   3.750199e-03
 1.327450e-01   6.076113e-02   2.277697e-03
 1.346550e-01   5.497084e-02   1.605400e-03
 1.365650e-01   5.722414e-02   2.934541e-03
 1.384750e-01   5.137689e-02   1.459869e-03
 1.403850e-01   5.216424e-02   1.957761e-03
 1.422950e-01   5.981976e-02   6.124401e-03
 1.442050e-01   5.054970e-02   1.667888e-03
 1.461150e-01   4.395541e-02   2.684473e-03
 1.480250e-01   4.521162e-02   1.989324e-03
 1.499350e-01   4.131852e-02   1.432422e-03
 1.518450e-01   4.375532e-02   2.086505e-03
 1.537550e-01   3.777224e-02   2.125887e-03
 1.556650e-01   3.857620e-02   1.376971e-03
 1.575750e-01   3.826307e-02   2.290308e-03
 1.594850e-01   3.832028e-02   3.178948e-03
 1.613950e-01   3.039793e-02   1.142498e-03
 1.633050e-01   3.333689e-02   1.812849e-03
 1.652150e-01   3.102775e-02   1.394087e-03
 1.671250e-01   3.012642e-02   1.378263e-03
 1.690350e-01   2.987835e-02   1.384547e-03
 1.709450e-01   3.197000e-02   1.872042e-03
 1.728550e-01   3.013283e-02   1.869928e-03
 1.747650e-01   2.525324e-02   9.847455e-04
 1.766750e-01   2.535474e-02   1.038781e-03
 1.785850e-01   2.262920e-02   7.076337e-04
 1.804950e-01   2.347332e-02   9.400957e-04
 1.824050e-01   2.539249e-02   1.643085e-03
 1.843150e-01   2.309486e-02   9.698894e-04
 1.862250e-01   2.154052e-02   8.929645e-04
 1.881350e-01   2.066497e-02   1.014199e-03
 1.900450e-01   2.403258e-02   1.896956e-03
 inf   2.033671e-03   7.894744e-05
