y5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   1.790411e-01   4.616905e-03
-1.900000e-01   3.624535e-01   1.587744e-02
-1.892000e-01   3.195896e-01   1.164212e-02
-1.884000e-01   2.938095e-01   1.299818e-02
-1.876000e-01   3.248848e-01   1.583783e-02
-1.868000e-01   2.794406e-01   1.266895e-02
-1.860000e-01   3.763745e-01   1.946103e-02
-1.852000e-01   2.806477e-01   9.833838e-03
-1.844000e-01   3.590259e-01   1.516860e-02
-1.836000e-01   3.377023e-01   1.522539e-02
-1.828000e-01   3.318068e-01   8.692586e-03
-1.820000e-01   3.179009e-01   1.361265e-02
-1.812000e-01   3.768664e-01   1.940899e-02
-1.804000e-01   3.338270e-01   1.079815e-02
-1.796000e-01   3.873548e-01   2.427819e-02
-1.788000e-01   3.931600e-01   1.814818e-02
-1.780000e-01   3.746926e-01   1.369856e-02
-1.772000e-01   4.361348e-01   3.272233e-02
-1.764000e-01   3.765176e-01   1.694775e-02
-1.756000e-01   4.115010e-01   2.140030e-02
-1.748000e-01   3.749524e-01   1.563216e-02
-1.740000e-01   3.873062e-01   1.865741e-02
-1.732000e-01   4.104812e-01   2.057115e-02
-1.724000e-01   3.958170e-01   1.130878e-02
-1.716000e-01   4.305720e-01   1.358337e-02
-1.708000e-01   4.629511e-01   1.727270e-02
-1.700000e-01   4.457144e-01   1.292713e-02
-1.692000e-01   4.370175e-01   1.952005e-02
-1.684000e-01   4.708381e-01   2.516545e-02
-1.676000e-01   4.299712e-01   1.520417e-02
-1.668000e-01   4.743034e-01   2.124939e-02
-1.660000e-01   4.766709e-01   2.067237e-02
-1.652000e-01   4.739268e-01   1.524051e-02
-1.644000e-01   5.423221e-01   2.947133e-02
-1.636000e-01   4.548198e-01   1.699607e-02
-1.628000e-01   4.984926e-01   2.937272e-02
-1.620000e-01   5.380880e-01   2.328853e-02
-1.612000e-01   4.818401e-01   1.390505e-02
-1.604000e-01   5.489053e-01   2.661054e-02
-1.596000e-01   5.661209e-01   3.156625e-02
-1.588000e-01   5.503559e-01   1.935736e-02
-1.580000e-01   5.111924e-01   2.422094e-02
-1.572000e-01   4.973290e-01   3.520005e-02
-1.564000e-01   6.024175e-01   2.745151e-02
-1.556000e-01   5.136410e-01   2.181282e-02
-1.548000e-01   6.732049e-01   4.165049e-02
-1.540000e-01   6.794490e-01   3.723156e-02
-1.532000e-01   6.422422e-01   3.456007e-02
-1.524000e-01   7.658209e-01   5.462427e-02
-1.516000e-01   6.547160e-01   2.853093e-02
-1.508000e-01   6.137832e-01   3.059100e-02
-1.500000e-01   6.694471e-01   2.050190e-02
-1.492000e-01   6.405379e-01   2.536338e-02
-1.484000e-01   6.807297e-01   2.735352e-02
-1.476000e-01   6.266800e-01   1.459043e-02
-1.468000e-01   7.101624e-01   3.274576e-02
-1.460000e-01   6.758610e-01   1.997630e-02
-1.452000e-01   6.611801e-01   2.838357e-02
-1.444000e-01   7.288101e-01   2.852313e-02
-1.436000e-01   7.356693e-01   2.832711e-02
