y5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.082083e-01   9.161052e-03
-1.900000e-01   3.804388e-01   2.891827e-02
-1.892000e-01   3.145314e-01   1.066853e-02
-1.884000e-01   3.620936e-01   2.263642e-02
-1.876000e-01   3.107328e-01   8.501048e-03
-1.868000e-01   3.276782e-01   1.108787e-02
-1.860000e-01   3.564365e-01   1.808049e-02
-1.852000e-01   3.606766e-01   1.532134e-02
-1.844000e-01   3.834634e-01   1.774307e-02
-1.836000e-01   3.617454e-01   2.033733e-02
-1.828000e-01   3.275886e-01   1.279013e-02
-1.820000e-01   3.888161e-01   2.193270e-02
-1.812000e-01   3.991265e-01   2.297360e-02
-1.804000e-01   3.662896e-01   1.455130e-02
-1.796000e-01   3.681043e-01   1.593781e-02
-1.788000e-01   3.732197e-01   1.612361e-02
-1.780000e-01   3.700233e-01   1.468943e-02
-1.772000e-01   4.272933e-01   2.496342e-02
-1.764000e-01   3.688965e-01   1.810407e-02
-1.756000e-01   4.025465e-01   1.548884e-02
-1.748000e-01   3.992200e-01   1.476622e-02
-1.740000e-01   4.122104e-01   1.774103e-02
-1.732000e-01   4.208088e-01   1.690131e-02
-1.724000e-01   4.794139e-01   2.488900e-02
-1.716000e-01   3.980814e-01   1.761242e-02
-1.708000e-01   4.284327e-01   1.837647e-02
-1.700000e-01   4.309914e-01   1.816066e-02
-1.692000e-01   4.923098e-01   2.007510e-02
-1.684000e-01   4.720965e-01   3.503021e-02
-1.676000e-01   4.787419e-01   1.910272e-02
-1.668000e-01   4.867613e-01   2.342210e-02
-1.660000e-01   4.817162e-01   1.917108e-02
-1.652000e-01   4.659511e-01   2.074736e-02
-1.644000e-01   4.828047e-01   2.264295e-02
-1.636000e-01   4.994739e-01   2.620891e-02
-1.628000e-01   5.141188e-01   2.046884e-02
-1.620000e-01   5.864633e-01   3.354237e-02
-1.612000e-01   5.713848e-01   3.935989e-02
-1.604000e-01   5.860150e-01   3.820519e-02
-1.596000e-01   5.602397e-01   2.031543e-02
-1.588000e-01   5.116488e-01   1.961469e-02
-1.580000e-01   5.520431e-01   2.316754e-02
-1.572000e-01   5.817222e-01   2.517847e-02
-1.564000e-01   5.601514e-01   2.881363e-02
-1.556000e-01   5.823715e-01   2.285484e-02
-1.548000e-01   5.886658e-01   2.277246e-02
-1.540000e-01   6.007973e-01   2.338842e-02
-1.532000e-01   6.125128e-01   2.514088e-02
-1.524000e-01   6.249363e-01   2.078832e-02
-1.516000e-01   6.461121e-01   2.825861e-02
-1.508000e-01   6.887389e-01   3.701669e-02
-1.500000e-01   6.429245e-01   1.483293e-02
-1.492000e-01   6.360960e-01   3.020667e-02
-1.484000e-01   6.757541e-01   2.946074e-02
-1.476000e-01   6.655865e-01   2.596107e-02
-1.468000e-01   6.609840e-01   2.482884e-02
-1.460000e-01   6.972513e-01   3.620459e-02
-1.452000e-01   6.946596e-01   2.455005e-02
-1.444000e-01   7.899135e-01   3.871715e-02
-1.436000e-01   7.574718e-01   3.153177e-02
