Emu_lab bin centers    value    Error 
-inf   4.049726e-03   3.013965e-03
 9.506000e+04   2.958471e-08   2.958471e-08
 9.518000e+04   3.723380e-07   3.723380e-07
 9.530000e+04   5.193892e-07   5.193892e-07
 9.542000e+04   9.964337e-08   6.662988e-08
 9.554000e+04   6.840668e-08   4.727849e-08
 9.566000e+04   4.051194e-07   3.948785e-07
 9.578000e+04   2.144791e-07   1.978632e-07
 9.590000e+04   4.021724e-07   4.021724e-07
 9.602000e+04   1.971246e-07   1.338968e-07
 9.614000e+04   7.529990e-08   7.386901e-08
 9.626000e+04   6.953504e-07   6.953504e-07
 9.638000e+04   6.462516e-09   6.462516e-09
 9.650000e+04   7.642748e-08   5.199277e-08
 9.662000e+04   7.276638e-07   7.105481e-07
 9.674000e+04   5.316314e-07   5.151045e-07
 9.686000e+04   2.341223e-07   2.341223e-07
 9.698000e+04   3.032112e-07   3.032112e-07
 9.710000e+04   2.820012e-07   2.239782e-07
 9.722000e+04   6.997858e-07   5.522669e-07
 9.734000e+04   8.134182e-08   8.134182e-08
 9.746000e+04   4.725413e-07   4.725413e-07
 9.758000e+04   3.158944e-07   3.158944e-07
 9.770000e+04   4.990351e-07   4.990351e-07
 9.782000e+04   3.017746e-07   2.215117e-07
 9.794000e+04   4.343981e-07   3.636311e-07
 9.806000e+04   2.435538e-07   2.435538e-07
 9.818000e+04   5.181311e-07   5.181311e-07
 9.830000e+04   5.580640e-07   3.753597e-07
 9.842000e+04   9.613806e-08   6.637052e-08
 9.854000e+04   5.645710e-07   5.507312e-07
 9.866000e+04   9.733581e-07   9.463769e-07
 9.878000e+04   8.610498e-07   8.610498e-07
 9.890000e+04   7.631239e-07   7.500811e-07
 9.902000e+04   8.721546e-07   8.662650e-07
 9.914000e+04   1.953836e-06   1.628445e-06
 9.926000e+04   6.283297e-07   6.254844e-07
 9.938000e+04   1.257665e-06   1.236385e-06
 9.950000e+04   1.029762e-06   9.906671e-07
 9.962000e+04   1.616444e-06   1.434551e-06
 9.974000e+04   3.346713e-06   3.020326e-06
 9.986000e+04   5.904892e-06   5.626627e-06
 9.998000e+04   3.658393e-02   3.355315e-04
 1.001000e+05   0.000000e+00   0.000000e+00
 1.002200e+05   0.000000e+00   0.000000e+00
 1.003400e+05   0.000000e+00   0.000000e+00
 1.004600e+05   0.000000e+00   0.000000e+00
 1.005800e+05   0.000000e+00   0.000000e+00
 1.007000e+05   0.000000e+00   0.000000e+00
 1.008200e+05   0.000000e+00   0.000000e+00
 1.009400e+05   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
