phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.174157e-01   1.045740e-02
-3.122743e+00   2.438518e-01   2.045361e-02
-3.110177e+00   2.292177e-01   1.658486e-02
-3.097610e+00   2.144271e-01   1.056911e-02
-3.085044e+00   2.272888e-01   1.701986e-02
-3.072478e+00   2.237535e-01   1.450128e-02
-3.059911e+00   2.326610e-01   1.514687e-02
-3.047345e+00   2.224015e-01   9.561422e-03
-3.034779e+00   1.911154e-01   8.198406e-03
-3.022212e+00   2.264719e-01   1.307294e-02
-3.009646e+00   2.083726e-01   8.771303e-03
-2.997079e+00   1.961267e-01   7.049524e-03
-2.984513e+00   2.463568e-01   1.560217e-02
-2.971947e+00   2.223038e-01   1.029099e-02
-2.959380e+00   2.660846e-01   2.167967e-02
-2.946814e+00   2.273813e-01   1.134786e-02
-2.934248e+00   2.088619e-01   1.159307e-02
-2.921681e+00   2.080130e-01   8.612717e-03
-2.909115e+00   1.752956e-01   3.523846e-03
-2.896548e+00   2.067935e-01   9.121798e-03
-2.883982e+00   2.327230e-01   1.202658e-02
-2.871416e+00   2.021929e-01   9.885738e-03
-2.858849e+00   1.942747e-01   8.688901e-03
-2.846283e+00   1.943339e-01   8.068394e-03
-2.833717e+00   2.499712e-01   2.521900e-02
-2.821150e+00   2.201030e-01   9.803463e-03
-2.808584e+00   2.184176e-01   1.184051e-02
-2.796017e+00   2.044625e-01   7.771712e-03
-2.783451e+00   2.124662e-01   1.024273e-02
-2.770885e+00   2.307100e-01   1.119351e-02
-2.758318e+00   1.955075e-01   1.001398e-02
-2.745752e+00   2.054666e-01   9.926084e-03
-2.733186e+00   1.925718e-01   1.110663e-02
-2.720619e+00   2.059964e-01   1.081289e-02
-2.708053e+00   1.978005e-01   8.796186e-03
-2.695486e+00   2.303955e-01   1.220550e-02
-2.682920e+00   2.178887e-01   1.083722e-02
-2.670354e+00   2.250030e-01   1.250465e-02
-2.657787e+00   2.228349e-01   1.199302e-02
-2.645221e+00   2.700014e-01   1.919639e-02
-2.632655e+00   2.082366e-01   8.005526e-03
-2.620088e+00   1.839818e-01   6.901548e-03
-2.607522e+00   2.235484e-01   9.930973e-03
-2.594956e+00   2.606475e-01   1.970760e-02
-2.582389e+00   2.331545e-01   1.475369e-02
-2.569823e+00   2.163563e-01   1.216827e-02
-2.557256e+00   2.596176e-01   1.556002e-02
-2.544690e+00   2.309074e-01   1.476000e-02
-2.532124e+00   1.969347e-01   6.868129e-03
-2.519557e+00   2.159014e-01   9.361309e-03
-2.506991e+00   2.215626e-01   1.368721e-02
-2.494425e+00   1.884342e-01   6.238023e-03
-2.481858e+00   1.997802e-01   6.638582e-03
-2.469292e+00   2.146251e-01   8.760797e-03
-2.456725e+00   1.994808e-01   9.737922e-03
-2.444159e+00   2.005935e-01   9.211934e-03
-2.431593e+00   2.250453e-01   1.151555e-02
-2.419026e+00   2.429650e-01   1.698584e-02
-2.406460e+00   2.785769e-01   1.846405e-02
-2.393894e+00   2.478390e-01   1.875830e-02
-2.381327e+00   2.148900e-01   9.463734e-03
-2.368761e+00   2.060832e-01   1.356125e-02
-2.356194e+00   2.191341e-01   1.239401e-02
-2.343628e+00   2.163930e-01   1.153710e-02
-2.331062e+00   2.127652e-01   1.053660e-02
-2.318495e+00   2.048987e-01   8.197993e-03
-2.305929e+00   2.333535e-01   1.238292e-02
-2.293363e+00   2.114508e-01   9.894627e-03
-2.280796e+00   2.031393e-01   7.852012e-03
-2.268230e+00   1.909259e-01   5.781866e-03
-2.255664e+00   1.851288e-01   7.469454e-03
-2.243097e+00   2.007594e-01   1.010540e-02
-2.230531e+00   2.209796e-01   9.855798e-03
-2.217964e+00   2.430322e-01   1.887419e-02
-2.205398e+00   1.957169e-01   6.758155e-03
-2.192832e+00   1.969752e-01   9.322223e-03
-2.180265e+00   2.084392e-01   1.200842e-02
-2.167699e+00   2.340645e-01   1.374418e-02
-2.155133e+00   2.005950e-01   8.120168e-03
-2.142566e+00   2.568919e-01   1.456047e-02
-2.130000e+00   2.212601e-01   1.103074e-02
-2.117433e+00   2.350662e-01   1.657421e-02
-2.104867e+00   1.997674e-01   9.092039e-03
-2.092301e+00   2.146614e-01   9.345980e-03
-2.079734e+00   2.288739e-01   1.697992e-02
-2.067168e+00   2.215264e-01   1.210799e-02
-2.054602e+00   2.001973e-01   9.492675e-03
-2.042035e+00   2.067149e-01   9.901497e-03
