x5_lab bin centers    value    Error 
-inf   1.648314e-02   6.894125e-04
-1.900450e-01   1.503544e-01   6.661707e-03
-1.881350e-01   1.682302e-01   1.185611e-02
-1.862250e-01   1.589106e-01   5.754276e-03
-1.843150e-01   1.723856e-01   8.809204e-03
-1.824050e-01   2.417432e-01   2.441628e-02
-1.804950e-01   2.000555e-01   1.124666e-02
-1.785850e-01   2.122569e-01   1.125160e-02
-1.766750e-01   1.817329e-01   5.416855e-03
-1.747650e-01   2.192714e-01   9.565606e-03
-1.728550e-01   2.064470e-01   9.919979e-03
-1.709450e-01   2.021849e-01   8.542629e-03
-1.690350e-01   2.325505e-01   1.413763e-02
-1.671250e-01   2.368033e-01   1.174556e-02
-1.652150e-01   2.445348e-01   1.300768e-02
-1.633050e-01   2.807268e-01   2.124416e-02
-1.613950e-01   2.672573e-01   1.665537e-02
-1.594850e-01   2.698514e-01   1.203670e-02
-1.575750e-01   2.659806e-01   7.789498e-03
-1.556650e-01   3.381521e-01   2.128596e-02
-1.537550e-01   3.198589e-01   1.176750e-02
-1.518450e-01   3.042540e-01   1.101244e-02
-1.499350e-01   3.125708e-01   9.359715e-03
-1.480250e-01   3.040600e-01   1.333530e-02
-1.461150e-01   3.161940e-01   1.539527e-02
-1.442050e-01   4.695187e-01   3.741386e-02
-1.422950e-01   4.105906e-01   1.872733e-02
-1.403850e-01   4.228896e-01   2.548991e-02
-1.384750e-01   4.095051e-01   1.668722e-02
-1.365650e-01   4.915823e-01   2.639298e-02
-1.346550e-01   5.213195e-01   3.114575e-02
-1.327450e-01   5.129215e-01   2.829323e-02
-1.308350e-01   5.337930e-01   2.929613e-02
-1.289250e-01   5.051365e-01   1.964378e-02
-1.270150e-01   5.514017e-01   3.022019e-02
-1.251050e-01   7.137466e-01   5.835121e-02
-1.231950e-01   6.006995e-01   2.992746e-02
-1.212850e-01   6.293789e-01   3.929458e-02
-1.193750e-01   6.286303e-01   2.523693e-02
-1.174650e-01   7.176801e-01   2.565837e-02
-1.155550e-01   6.741705e-01   2.144452e-02
-1.136450e-01   7.792923e-01   4.154536e-02
-1.117350e-01   7.878581e-01   2.813603e-02
-1.098250e-01   8.026347e-01   2.711999e-02
-1.079150e-01   7.921421e-01   3.821291e-02
-1.060050e-01   1.009716e+00   5.547001e-02
-1.040950e-01   9.464609e-01   2.879859e-02
