th3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 2.967100e-04   0.000000e+00   0.000000e+00
 3.001300e-04   1.035791e+06   1.902361e+02
 3.035500e-04   1.875498e+06   1.746669e+02
 3.069700e-04   1.813699e+06   1.016619e+02
 3.103900e-04   1.754297e+06   1.572292e+02
 3.138100e-04   1.697478e+06   1.340435e+02
 3.172300e-04   1.643223e+06   2.332559e+02
 3.206500e-04   1.590916e+06   1.560486e+02
 3.240700e-04   1.541091e+06   1.843287e+02
 3.274900e-04   1.493203e+06   1.853431e+02
 3.309100e-04   1.447309e+06   2.012980e+02
 3.343300e-04   1.403173e+06   1.969253e+02
 3.377500e-04   1.361078e+06   1.822869e+02
 3.411700e-04   1.320631e+06   2.395881e+02
 3.445900e-04   1.281590e+06   1.045885e+02
 3.480100e-04   1.243979e+06   1.539306e+02
 3.514300e-04   1.207736e+06   1.193266e+02
 3.548500e-04   1.173431e+06   1.571751e+02
 3.582700e-04   1.139890e+06   1.626227e+02
 3.616900e-04   1.107548e+06   1.158488e+02
 3.651100e-04   1.077150e+06   1.940906e+02
 3.685300e-04   1.047362e+06   1.742519e+02
 3.719500e-04   1.018358e+06   3.022966e+02
 3.753700e-04   9.909368e+05   1.695773e+02
 3.787900e-04   9.642908e+05   1.729515e+02
 3.822100e-04   9.386407e+05   1.396435e+02
 3.856300e-04   9.133878e+05   1.714054e+02
 3.890500e-04   8.898598e+05   1.197945e+02
 3.924700e-04   8.667387e+05   1.919774e+02
 3.958900e-04   8.437237e+05   1.956784e+02
 3.993100e-04   8.226819e+05   1.374037e+02
 4.027300e-04   8.019407e+05   1.987543e+02
 4.061500e-04   7.815740e+05   1.437726e+02
 4.095700e-04   7.619680e+05   2.059840e+02
 4.129900e-04   7.434330e+05   1.591893e+02
 4.164100e-04   7.252436e+05   1.158511e+02
 4.198300e-04   7.071420e+05   2.068499e+02
 4.232500e-04   6.907557e+05   1.814771e+02
 4.266700e-04   6.736892e+05   1.736926e+02
 4.300900e-04   6.580058e+05   1.505373e+02
 4.335100e-04   6.421187e+05   1.458466e+02
 4.369300e-04   6.276200e+05   1.337911e+02
 4.403500e-04   6.128656e+05   1.308637e+02
 4.437700e-04   5.984847e+05   1.117435e+02
 4.471900e-04   5.850728e+05   1.110350e+02
 4.506100e-04   5.718024e+05   1.607773e+02
 4.540300e-04   5.588251e+05   1.025013e+02
 4.574500e-04   5.465835e+05   1.194776e+02
