x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.506065e-01   9.410722e-03
-1.900000e-01   3.693570e-01   2.636843e-02
-1.892000e-01   3.363431e-01   1.620354e-02
-1.884000e-01   3.485050e-01   1.883551e-02
-1.876000e-01   3.551169e-01   2.099058e-02
-1.868000e-01   3.684109e-01   3.018683e-02
-1.860000e-01   3.882737e-01   2.107310e-02
-1.852000e-01   3.975090e-01   2.595048e-02
-1.844000e-01   4.129012e-01   3.352376e-02
-1.836000e-01   3.888864e-01   2.564897e-02
-1.828000e-01   3.772079e-01   1.425589e-02
-1.820000e-01   3.952392e-01   1.603655e-02
-1.812000e-01   4.073402e-01   2.063934e-02
-1.804000e-01   4.119164e-01   2.847903e-02
-1.796000e-01   4.318721e-01   4.312602e-02
-1.788000e-01   4.240756e-01   2.362072e-02
-1.780000e-01   4.132232e-01   1.850788e-02
-1.772000e-01   4.512657e-01   2.978742e-02
-1.764000e-01   6.088675e-01   8.618791e-02
-1.756000e-01   4.371641e-01   3.182852e-02
-1.748000e-01   4.213369e-01   1.845074e-02
-1.740000e-01   5.426029e-01   3.741824e-02
-1.732000e-01   4.988343e-01   2.095938e-02
-1.724000e-01   4.439574e-01   1.636267e-02
-1.716000e-01   4.757077e-01   3.968226e-02
-1.708000e-01   5.197534e-01   5.764992e-02
-1.700000e-01   5.488614e-01   2.931808e-02
-1.692000e-01   4.847996e-01   1.584057e-02
-1.684000e-01   5.361656e-01   3.663200e-02
-1.676000e-01   4.915127e-01   2.019116e-02
-1.668000e-01   4.893667e-01   1.772228e-02
-1.660000e-01   5.360119e-01   2.848287e-02
-1.652000e-01   5.829609e-01   4.468628e-02
-1.644000e-01   5.451465e-01   3.554616e-02
-1.636000e-01   5.587910e-01   2.092442e-02
-1.628000e-01   5.959423e-01   3.936950e-02
-1.620000e-01   5.694157e-01   2.602583e-02
-1.612000e-01   6.129543e-01   4.088465e-02
-1.604000e-01   6.218747e-01   3.591033e-02
-1.596000e-01   7.786622e-01   1.738520e-01
-1.588000e-01   6.204284e-01   3.234455e-02
-1.580000e-01   6.063567e-01   3.718020e-02
-1.572000e-01   6.271786e-01   2.423348e-02
-1.564000e-01   6.305434e-01   5.376246e-02
-1.556000e-01   7.516592e-01   5.519148e-02
-1.548000e-01   6.428824e-01   2.996902e-02
-1.540000e-01   6.546368e-01   3.763477e-02
-1.532000e-01   6.578950e-01   4.228338e-02
-1.524000e-01   9.059558e-01   8.801690e-02
-1.516000e-01   6.590513e-01   3.388149e-02
-1.508000e-01   7.360032e-01   5.645665e-02
-1.500000e-01   7.937661e-01   4.439867e-02
-1.492000e-01   6.954885e-01   3.405166e-02
-1.484000e-01   7.055141e-01   2.731126e-02
-1.476000e-01   8.259458e-01   6.958117e-02
-1.468000e-01   7.761294e-01   2.574935e-02
-1.460000e-01   7.818628e-01   3.675478e-02
-1.452000e-01   7.929235e-01   4.589989e-02
-1.444000e-01   8.299040e-01   5.639352e-02
-1.436000e-01   7.367207e-01   2.883915e-02
