Emu_lab bin centers    value    Error 
-inf   3.270035e-01   5.874858e-04
 9.500600e+04   2.320186e-05   5.567215e-07
 9.501800e+04   2.325131e-05   3.614386e-07
 9.503000e+04   2.354405e-05   5.862988e-07
 9.504200e+04   2.273871e-05   3.518236e-07
 9.505400e+04   2.289130e-05   3.428425e-07
 9.506600e+04   2.296163e-05   3.035762e-07
 9.507800e+04   2.232824e-05   2.738631e-07
 9.509000e+04   2.309605e-05   2.847929e-07
 9.510200e+04   2.356126e-05   5.508277e-07
 9.511400e+04   2.298433e-05   3.131241e-07
 9.512600e+04   2.441996e-05   3.791233e-07
 9.513800e+04   2.356219e-05   3.298426e-07
 9.515000e+04   2.400885e-05   4.466195e-07
 9.516200e+04   2.324694e-05   3.287005e-07
 9.517400e+04   2.397753e-05   6.287462e-07
 9.518600e+04   2.398984e-05   3.333785e-07
 9.519800e+04   2.447944e-05   6.989975e-07
 9.521000e+04   2.354283e-05   4.547274e-07
 9.522200e+04   2.369709e-05   3.823543e-07
 9.523400e+04   2.377607e-05   4.395824e-07
 9.524600e+04   2.452363e-05   4.040631e-07
 9.525800e+04   2.486386e-05   5.394690e-07
 9.527000e+04   2.421013e-05   5.111266e-07
 9.528200e+04   2.503338e-05   5.166838e-07
 9.529400e+04   2.309125e-05   4.353293e-07
 9.530600e+04   2.438148e-05   3.407398e-07
 9.531800e+04   2.372930e-05   3.880970e-07
 9.533000e+04   2.419236e-05   4.089823e-07
 9.534200e+04   2.437759e-05   2.986953e-07
 9.535400e+04   2.384972e-05   3.102893e-07
 9.536600e+04   2.450407e-05   4.602094e-07
 9.537800e+04   2.319419e-05   3.633749e-07
 9.539000e+04   2.362793e-05   3.455859e-07
 9.540200e+04   2.496795e-05   4.679354e-07
 9.541400e+04   2.388970e-05   5.000483e-07
 9.542600e+04   2.480318e-05   3.863932e-07
 9.543800e+04   2.452144e-05   4.398701e-07
 9.545000e+04   2.410029e-05   4.067356e-07
 9.546200e+04   2.361282e-05   3.285880e-07
 9.547400e+04   2.563148e-05   4.769388e-07
 9.548600e+04   2.490452e-05   4.686873e-07
 9.549800e+04   2.449102e-05   2.540147e-07
 9.551000e+04   2.478427e-05   3.992802e-07
 9.552200e+04   2.577878e-05   4.607702e-07
 9.553400e+04   2.562443e-05   4.859525e-07
 9.554600e+04   2.465705e-05   2.665153e-07
 9.555800e+04   2.495443e-05   4.756972e-07
 9.557000e+04   2.494343e-05   3.462562e-07
 9.558200e+04   2.513778e-05   4.043293e-07
 9.559400e+04   2.597254e-05   4.701802e-07
 9.560600e+04   2.500890e-05   3.584481e-07
 9.561800e+04   2.529074e-05   3.666669e-07
 9.563000e+04   2.613750e-05   3.740976e-07
 9.564200e+04   2.573465e-05   3.916235e-07
 9.565400e+04   2.513694e-05   4.491659e-07
 9.566600e+04   2.632872e-05   4.788707e-07
 9.567800e+04   2.691846e-05   5.217454e-07
 9.569000e+04   2.605770e-05   3.598515e-07
 9.570200e+04   2.594933e-05   6.704032e-07
 9.571400e+04   2.704716e-05   5.110226e-07
 9.572600e+04   2.596078e-05   4.175417e-07
 9.573800e+04   2.655690e-05   4.110967e-07
 9.575000e+04   2.662930e-05   3.739037e-07
 9.576200e+04   2.691584e-05   5.167939e-07
 9.577400e+04   2.582408e-05   4.943756e-07
 9.578600e+04   2.610273e-05   4.720733e-07
 9.579800e+04   2.633752e-05   4.715071e-07
 9.581000e+04   2.661021e-05   4.195981e-07
 9.582200e+04   2.588055e-05   3.124747e-07
 9.583400e+04   2.761964e-05   6.244013e-07
 9.584600e+04   2.708707e-05   4.404624e-07
 9.585800e+04   2.677922e-05   3.600542e-07
 9.587000e+04   2.698888e-05   3.413521e-07
 9.588200e+04   2.698988e-05   3.981286e-07
 9.589400e+04   2.679973e-05   7.718483e-07
