ql52_lab bin centers    value    Error 
-inf   1.908810e+00   4.827214e-02
 6.500000e-01   5.727199e-01   4.230768e-02
 1.950000e+00   2.833735e-02   1.101596e-04
 3.250000e+00   1.634632e-02   7.570528e-05
 4.550000e+00   1.147019e-02   5.341018e-05
 5.850000e+00   8.755906e-03   5.014360e-05
 7.150000e+00   7.074970e-03   3.836762e-05
 8.450000e+00   6.081209e-03   4.700509e-05
 9.750000e+00   5.107315e-03   3.765946e-05
 1.105000e+01   4.575831e-03   6.268038e-05
 1.235000e+01   3.966869e-03   2.863278e-05
 1.365000e+01   3.775084e-03   6.295993e-05
 1.495000e+01   3.471094e-03   4.507946e-05
 1.625000e+01   3.212776e-03   4.843266e-05
 1.755000e+01   3.094762e-03   5.469386e-05
 1.885000e+01   2.889644e-03   4.510614e-05
 2.015000e+01   2.834337e-03   5.619163e-05
 2.145000e+01   2.682310e-03   4.383567e-05
 2.275000e+01   2.596747e-03   3.903073e-05
 2.405000e+01   2.560351e-03   4.197754e-05
 2.535000e+01   2.552390e-03   4.453345e-05
 2.665000e+01   2.381860e-03   4.282841e-05
 2.795000e+01   2.171415e-03   5.054374e-05
 2.925000e+01   2.212055e-03   4.658174e-05
 3.055000e+01   1.982202e-03   3.540465e-05
 3.185000e+01   1.808162e-03   3.542170e-05
 3.315000e+01   1.685013e-03   3.009794e-05
 3.445000e+01   1.549201e-03   2.770549e-05
 3.575000e+01   1.381698e-03   3.013082e-05
 3.705000e+01   1.219064e-03   3.315690e-05
 3.835000e+01   1.149447e-03   3.268240e-05
 3.965000e+01   1.138399e-03   3.952763e-05
 4.095000e+01   9.912181e-04   3.015446e-05
 4.225000e+01   9.136869e-04   2.237478e-05
 4.355000e+01   8.563611e-04   1.832980e-05
 4.485000e+01   8.033225e-04   2.497946e-05
 4.615000e+01   7.420615e-04   2.132817e-05
 4.745000e+01   6.842983e-04   1.449898e-05
 4.875000e+01   6.576841e-04   1.702446e-05
 5.005000e+01   5.821671e-04   1.365578e-05
 5.135000e+01   5.571761e-04   1.200312e-05
 5.265000e+01   5.179900e-04   1.391643e-05
 5.395000e+01   4.926331e-04   1.052809e-05
 5.525000e+01   4.368665e-04   1.404300e-05
 5.655000e+01   4.101119e-04   9.992148e-06
 5.785000e+01   4.079635e-04   1.842007e-05
 5.915000e+01   3.660343e-04   1.033802e-05
 6.045000e+01   3.285541e-04   6.545641e-06
 6.175000e+01   3.195181e-04   7.053574e-06
 6.305000e+01   2.887673e-04   6.152422e-06
 6.435000e+01   2.750368e-04   7.940108e-06
 6.565000e+01   2.604561e-04   7.490706e-06
 6.695000e+01   2.570355e-04   8.571805e-06
 6.825000e+01   2.308739e-04   3.741127e-06
 6.955000e+01   2.071350e-04   5.085097e-06
 7.085000e+01   1.998254e-04   5.311094e-06
 7.215000e+01   1.923201e-04   4.803795e-06
 7.345000e+01   1.799284e-04   5.392568e-06
 7.475000e+01   1.670642e-04   4.350101e-06
 7.605000e+01   1.630608e-04   5.329197e-06
 7.735000e+01   1.500345e-04   4.374361e-06
 7.865000e+01   1.374735e-04   4.721643e-06
 7.995000e+01   1.339051e-04   5.218108e-06
 8.125000e+01   1.285204e-04   5.063944e-06
 8.255000e+01   1.120252e-04   4.388742e-06
 8.385000e+01   1.086617e-04   4.649569e-06
 8.515000e+01   1.014038e-04   3.074404e-06
