Emu_lab bin centers    value    Error 
-inf   3.240817e-01   8.344868e-04
 9.500600e+04   2.289785e-05   4.134041e-07
 9.501800e+04   2.263846e-05   3.285558e-07
 9.503000e+04   2.183130e-05   5.546461e-07
 9.504200e+04   2.089190e-05   4.160155e-07
 9.505400e+04   2.175096e-05   4.329526e-07
 9.506600e+04   2.215474e-05   4.293249e-07
 9.507800e+04   2.130392e-05   2.086534e-07
 9.509000e+04   2.321508e-05   3.061029e-07
 9.510200e+04   2.181842e-05   3.939603e-07
 9.511400e+04   2.223321e-05   3.372580e-07
 9.512600e+04   2.073556e-05   5.388514e-07
 9.513800e+04   2.271805e-05   3.706432e-07
 9.515000e+04   2.180634e-05   5.899193e-07
 9.516200e+04   2.245093e-05   4.067416e-07
 9.517400e+04   2.152487e-05   4.914706e-07
 9.518600e+04   2.231099e-05   3.550813e-07
 9.519800e+04   2.341392e-05   6.422292e-07
 9.521000e+04   2.231753e-05   5.492589e-07
 9.522200e+04   2.274579e-05   4.334150e-07
 9.523400e+04   2.453743e-05   5.327329e-08
 9.524600e+04   2.286829e-05   3.953121e-07
 9.525800e+04   2.263730e-05   4.526368e-07
 9.527000e+04   2.338943e-05   3.097090e-07
 9.528200e+04   2.337387e-05   1.684431e-07
 9.529400e+04   2.330994e-05   5.015719e-07
 9.530600e+04   2.245333e-05   4.264156e-07
 9.531800e+04   2.333690e-05   4.687955e-07
 9.533000e+04   2.269148e-05   3.915164e-07
 9.534200e+04   2.304809e-05   3.864689e-07
 9.535400e+04   2.281540e-05   2.875032e-07
 9.536600e+04   2.226427e-05   2.364191e-07
 9.537800e+04   2.324317e-05   4.859193e-07
 9.539000e+04   2.373103e-05   3.769266e-07
 9.540200e+04   2.327005e-05   6.101926e-07
 9.541400e+04   2.314469e-05   3.210925e-07
 9.542600e+04   2.325339e-05   5.443307e-07
 9.543800e+04   2.519761e-05   4.894768e-07
 9.545000e+04   2.295499e-05   5.626967e-07
 9.546200e+04   2.354989e-05   5.688958e-07
 9.547400e+04   2.350297e-05   4.219460e-07
 9.548600e+04   2.183144e-05   4.580141e-07
 9.549800e+04   2.252058e-05   3.116282e-07
 9.551000e+04   2.414118e-05   5.208999e-07
 9.552200e+04   2.473019e-05   8.053352e-07
 9.553400e+04   2.387115e-05   3.770756e-07
 9.554600e+04   2.486678e-05   2.306641e-08
 9.555800e+04   2.371328e-05   3.944512e-07
 9.557000e+04   2.346902e-05   4.527791e-07
 9.558200e+04   2.310583e-05   7.375909e-07
 9.559400e+04   2.485521e-05   1.811209e-07
 9.560600e+04   2.429067e-05   4.555540e-07
 9.561800e+04   2.539533e-05   4.641097e-07
 9.563000e+04   2.436085e-05   3.240064e-07
 9.564200e+04   2.630990e-05   4.832342e-07
 9.565400e+04   2.464393e-05   3.238795e-07
 9.566600e+04   2.452606e-05   7.071758e-07
 9.567800e+04   2.400859e-05   3.004582e-07
 9.569000e+04   2.426858e-05   4.889857e-07
 9.570200e+04   2.183779e-05   5.478631e-08
 9.571400e+04   2.378643e-05   2.915273e-07
 9.572600e+04   2.458509e-05   4.845671e-07
 9.573800e+04   2.414485e-05   1.562468e-07
 9.575000e+04   2.562961e-05   1.712176e-07
 9.576200e+04   2.524093e-05   4.888662e-07
 9.577400e+04   2.441328e-05   6.230481e-07
 9.578600e+04   2.606199e-05   6.914146e-07
 9.579800e+04   2.431074e-05   4.594850e-07
 9.581000e+04   2.463673e-05   5.107915e-07
 9.582200e+04   2.525949e-05   4.136451e-07
 9.583400e+04   2.493648e-05   3.107588e-07
 9.584600e+04   2.640270e-05   4.229445e-07
 9.585800e+04   2.504604e-05   5.516065e-07
 9.587000e+04   2.608540e-05   6.103237e-07
 9.588200e+04   2.490548e-05   3.084669e-07
 9.589400e+04   2.589545e-05   4.438328e-07
 9.590600e+04   2.515009e-05   4.551851e-07
 9.591800e+04   2.440732e-05   4.372459e-07
 9.593000e+04   2.660148e-05   5.769643e-07
 9.594200e+04   2.623810e-05   2.603699e-07
 9.595400e+04   2.610999e-05   3.079871e-07
 9.596600e+04   2.683040e-05   3.804334e-07
 9.597800e+04   2.592838e-05   4.437382e-07
 9.599000e+04   2.631879e-05   2.453103e-07
 9.600200e+04   2.613158e-05   6.054482e-07
 9.601400e+04   2.738805e-05   4.523294e-07
 9.602600e+04   2.676318e-05   5.639821e-07
 9.603800e+04   2.597869e-05   5.017809e-07
 9.605000e+04   2.592535e-05   3.482105e-07
 9.606200e+04   2.771341e-05   3.481991e-07
 9.607400e+04   2.814151e-05   4.239960e-07
 9.608600e+04   2.803993e-05   3.621054e-07
 9.609800e+04   2.733020e-05   4.586046e-07
 9.611000e+04   2.766053e-05   4.048376e-07
 9.612200e+04   2.752134e-05   2.253903e-07
 9.613400e+04   2.817098e-05   4.151381e-07
 9.614600e+04   2.688541e-05   5.428705e-07
 9.615800e+04   2.879494e-05   3.794826e-07
 9.617000e+04   2.731258e-05   3.012282e-07
 9.618200e+04   3.040627e-05   2.850394e-07
 9.619400e+04   2.874199e-05   4.428680e-07
 9.620600e+04   2.719477e-05   6.056385e-07
 9.621800e+04   2.909985e-05   1.979660e-07
 9.623000e+04   2.780038e-05   3.485200e-07
 9.624200e+04   2.720577e-05   5.976703e-07
 9.625400e+04   2.813261e-05   3.702265e-07
 9.626600e+04   2.954667e-05   2.999141e-07
 9.627800e+04   2.984865e-05   7.591554e-07
 9.629000e+04   2.913481e-05   6.753456e-07
 9.630200e+04   2.822920e-05   3.340981e-07
 9.631400e+04   2.758524e-05   6.586432e-07
 9.632600e+04   2.675796e-05   3.368597e-07
 9.633800e+04   2.851034e-05   6.208242e-07
 9.635000e+04   2.858099e-05   2.110773e-07
 9.636200e+04   2.862963e-05   4.396829e-07
 9.637400e+04   2.830787e-05   5.501735e-07
 9.638600e+04   2.810074e-05   4.873494e-07
 9.639800e+04   2.903237e-05   4.540370e-07
 9.641000e+04   2.976463e-05   4.375257e-07
 9.642200e+04   2.937019e-05   5.730696e-07
 9.643400e+04   2.734937e-05   2.781850e-07
 9.644600e+04   2.953307e-05   4.279843e-07
 9.645800e+04   2.938297e-05   6.965435e-07
 9.647000e+04   3.065210e-05   4.399403e-07
 9.648200e+04   3.082896e-05   7.774663e-07
 9.649400e+04   3.189069e-05   6.961981e-07
 9.650600e+04   3.072273e-05   2.776674e-07
 9.651800e+04   3.051906e-05   3.725530e-07
 9.653000e+04   3.188450e-05   8.110472e-07
 9.654200e+04   3.143178e-05   5.440472e-07
 9.655400e+04   3.041935e-05   2.686796e-07
