th3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 2.967100e-04   0.000000e+00   0.000000e+00
 3.001300e-04   1.025751e+06   8.163493e+01
 3.035500e-04   1.856848e+06   9.827544e+01
 3.069700e-04   1.795378e+06   1.592273e+02
 3.103900e-04   1.736313e+06   1.993830e+02
 3.138100e-04   1.680221e+06   1.654883e+02
 3.172300e-04   1.626624e+06   2.117957e+02
 3.206500e-04   1.574527e+06   1.515984e+02
 3.240700e-04   1.525775e+06   2.361741e+02
 3.274900e-04   1.477480e+06   2.515238e+02
 3.309100e-04   1.432787e+06   2.541186e+02
 3.343300e-04   1.388802e+06   1.862173e+02
 3.377500e-04   1.347203e+06   2.048505e+02
 3.411700e-04   1.306070e+06   2.222654e+02
 3.445900e-04   1.268237e+06   1.559777e+02
 3.480100e-04   1.230409e+06   2.176323e+02
 3.514300e-04   1.195496e+06   1.508075e+02
 3.548500e-04   1.161008e+06   1.815172e+02
 3.582700e-04   1.127925e+06   1.970098e+02
 3.616900e-04   1.096005e+06   1.962107e+02
 3.651100e-04   1.065411e+06   1.254505e+02
 3.685300e-04   1.036047e+06   1.657433e+02
 3.719500e-04   1.007579e+06   1.809994e+02
 3.753700e-04   9.799685e+05   2.457340e+02
 3.787900e-04   9.536018e+05   2.434471e+02
 3.822100e-04   9.284287e+05   1.508334e+02
 3.856300e-04   9.038033e+05   1.393264e+02
 3.890500e-04   8.802214e+05   1.666240e+02
 3.924700e-04   8.570198e+05   1.266110e+02
 3.958900e-04   8.352377e+05   1.638047e+02
 3.993100e-04   8.136867e+05   1.844604e+02
 4.027300e-04   7.932117e+05   1.775446e+02
 4.061500e-04   7.726245e+05   1.839343e+02
 4.095700e-04   7.540496e+05   1.157919e+02
 4.129900e-04   7.352068e+05   1.843528e+02
 4.164100e-04   7.174842e+05   2.169181e+02
 4.198300e-04   6.990715e+05   2.383939e+02
 4.232500e-04   6.830015e+05   1.951174e+02
 4.266700e-04   6.664522e+05   1.989016e+02
 4.300900e-04   6.506981e+05   1.462867e+02
 4.335100e-04   6.348756e+05   1.379934e+02
 4.369300e-04   6.206601e+05   1.310325e+02
 4.403500e-04   6.058358e+05   1.320401e+02
 4.437700e-04   5.919099e+05   1.498337e+02
 4.471900e-04   5.785778e+05   1.352638e+02
 4.506100e-04   5.650986e+05   9.526274e+01
 4.540300e-04   5.525884e+05   1.412024e+02
 4.574500e-04   5.400797e+05   1.272977e+02
