x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.438498e-01   1.110615e-02
-1.900000e-01   2.951862e-01   1.342994e-02
-1.892000e-01   2.842149e-01   3.271517e-03
-1.884000e-01   3.052883e-01   1.262212e-02
-1.876000e-01   3.083497e-01   1.617128e-02
-1.868000e-01   2.974852e-01   1.081814e-02
-1.860000e-01   3.877515e-01   1.697237e-02
-1.852000e-01   2.975192e-01   1.227433e-02
-1.844000e-01   3.132343e-01   1.137326e-02
-1.836000e-01   3.263595e-01   1.039449e-02
-1.828000e-01   3.174177e-01   2.792427e-02
-1.820000e-01   3.515916e-01   1.689716e-02
-1.812000e-01   3.466339e-01   1.821831e-02
-1.804000e-01   3.236922e-01   1.629604e-02
-1.796000e-01   3.394134e-01   1.126013e-02
-1.788000e-01   3.722666e-01   1.773304e-02
-1.780000e-01   4.102966e-01   4.057126e-02
-1.772000e-01   3.808338e-01   2.431842e-02
-1.764000e-01   3.548859e-01   1.594915e-02
-1.756000e-01   4.008694e-01   7.807373e-03
-1.748000e-01   4.229147e-01   2.391046e-02
-1.740000e-01   3.580946e-01   1.501111e-02
-1.732000e-01   3.835000e-01   2.050688e-02
-1.724000e-01   4.546365e-01   1.159272e-02
-1.716000e-01   4.729073e-01   2.100894e-02
-1.708000e-01   3.872920e-01   9.114021e-03
-1.700000e-01   4.254626e-01   1.627367e-02
-1.692000e-01   3.914350e-01   1.181002e-02
-1.684000e-01   4.432426e-01   1.712653e-02
-1.676000e-01   4.449062e-01   2.071890e-02
-1.668000e-01   4.347710e-01   2.298774e-02
-1.660000e-01   4.548105e-01   2.821635e-02
-1.652000e-01   4.247551e-01   2.481269e-02
-1.644000e-01   5.309388e-01   1.982154e-02
-1.636000e-01   4.538832e-01   1.608243e-02
-1.628000e-01   4.700670e-01   4.834272e-03
-1.620000e-01   5.202105e-01   3.135884e-02
-1.612000e-01   5.042115e-01   1.570075e-02
-1.604000e-01   5.261652e-01   1.745187e-02
-1.596000e-01   5.449863e-01   7.307453e-03
-1.588000e-01   4.897628e-01   1.542495e-02
-1.580000e-01   5.770542e-01   2.823741e-02
-1.572000e-01   5.332537e-01   1.821476e-02
-1.564000e-01   5.510002e-01   2.597687e-02
-1.556000e-01   5.539308e-01   1.319906e-02
-1.548000e-01   5.687339e-01   2.024611e-02
-1.540000e-01   6.101885e-01   2.208045e-02
-1.532000e-01   5.746508e-01   2.526984e-02
-1.524000e-01   5.783641e-01   2.647969e-02
-1.516000e-01   5.337680e-01   9.711091e-03
-1.508000e-01   5.518793e-01   1.869052e-02
-1.500000e-01   5.939578e-01   2.935874e-02
-1.492000e-01   6.952289e-01   3.217564e-02
-1.484000e-01   5.958353e-01   2.623191e-02
-1.476000e-01   5.953561e-01   4.249287e-02
-1.468000e-01   6.672510e-01   2.871757e-02
-1.460000e-01   6.081285e-01   2.817063e-02
-1.452000e-01   7.309081e-01   3.872953e-02
-1.444000e-01   6.278209e-01   2.842794e-02
-1.436000e-01   7.111054e-01   2.606568e-02
