ql52_lab bin centers    value    Error 
-inf   1.037100e+00   7.664217e-02
 6.500000e-01   1.559890e+00   5.883030e-02
 1.950000e+00   3.068607e-02   2.237229e-04
 3.250000e+00   1.729437e-02   9.531211e-05
 4.550000e+00   1.238351e-02   1.410974e-04
 5.850000e+00   9.406679e-03   4.870798e-05
 7.150000e+00   7.590600e-03   5.330037e-05
 8.450000e+00   6.433107e-03   4.146174e-05
 9.750000e+00   5.662645e-03   7.410431e-05
 1.105000e+01   4.924792e-03   2.679608e-05
 1.235000e+01   4.411314e-03   1.759757e-05
 1.365000e+01   4.046180e-03   2.772388e-05
 1.495000e+01   3.748978e-03   3.251899e-05
 1.625000e+01   3.474463e-03   2.378621e-05
 1.755000e+01   3.321711e-03   2.679295e-05
 1.885000e+01   3.132055e-03   3.048404e-05
 2.015000e+01   3.060214e-03   2.957994e-05
 2.145000e+01   2.906239e-03   2.529587e-05
 2.275000e+01   2.934840e-03   3.324781e-05
 2.405000e+01   2.899604e-03   2.093463e-05
 2.535000e+01   2.884277e-03   3.501161e-05
 2.665000e+01   2.778797e-03   4.364796e-05
 2.795000e+01   2.542372e-03   2.671205e-05
 2.925000e+01   2.355164e-03   1.317751e-05
 3.055000e+01   2.181110e-03   3.008592e-05
 3.185000e+01   1.971516e-03   1.839273e-05
 3.315000e+01   1.864071e-03   1.827342e-05
 3.445000e+01   1.712154e-03   2.234574e-05
 3.575000e+01   1.574005e-03   1.975486e-05
 3.705000e+01   1.432547e-03   1.081557e-05
 3.835000e+01   1.323698e-03   1.633694e-05
 3.965000e+01   1.187093e-03   1.543851e-05
 4.095000e+01   1.154647e-03   2.049688e-05
 4.225000e+01   1.068304e-03   2.257140e-05
 4.355000e+01   9.783294e-04   1.332805e-05
 4.485000e+01   9.193552e-04   1.293220e-05
 4.615000e+01   8.511030e-04   1.518364e-05
 4.745000e+01   8.037862e-04   1.096975e-05
 4.875000e+01   7.182488e-04   1.405703e-05
 5.005000e+01   6.693264e-04   1.184365e-05
 5.135000e+01   6.351971e-04   1.281440e-05
 5.265000e+01   5.916458e-04   1.279255e-05
 5.395000e+01   5.311508e-04   9.419591e-06
 5.525000e+01   5.308651e-04   1.290185e-05
 5.655000e+01   4.871656e-04   9.991091e-06
 5.785000e+01   4.427666e-04   9.831597e-06
 5.915000e+01   4.268886e-04   5.883719e-06
 6.045000e+01   4.043630e-04   9.241774e-06
 6.175000e+01   3.728717e-04   5.106684e-06
 6.305000e+01   3.588868e-04   1.231529e-05
