th5_cms_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-4.687500e-04   0.000000e+00   0.000000e+00
-4.062500e-04   0.000000e+00   0.000000e+00
-3.437500e-04   0.000000e+00   0.000000e+00
-2.812500e-04   0.000000e+00   0.000000e+00
-2.187500e-04   0.000000e+00   0.000000e+00
-1.562500e-04   0.000000e+00   0.000000e+00
-9.375000e-05   0.000000e+00   0.000000e+00
-3.125000e-05  -2.159177e+03   1.730357e+02
 3.125000e-05   3.875957e-03   4.125082e-04
 9.375000e-05   1.139632e-02   7.225643e-04
 1.562500e-04   2.143805e-02   2.445466e-03
 2.187500e-04   3.199400e-02   2.063995e-03
 2.812500e-04   4.685432e-02   2.959522e-03
 3.437500e-04   6.155423e-02   4.954201e-03
 4.062500e-04   6.271604e-02   3.495681e-03
 4.687500e-04   7.283034e-02   4.027506e-03
 5.312500e-04   1.048415e-01   1.038568e-02
 5.937500e-04   1.049141e-01   5.068695e-03
 6.562500e-04   1.321089e-01   1.669935e-02
 7.187500e-04   1.355459e-01   8.154960e-03
 7.812500e-04   1.428786e-01   7.493688e-03
 8.437500e-04   1.563909e-01   1.059828e-02
 9.062500e-04   1.761082e-01   9.269295e-03
 9.687500e-04   1.860589e-01   1.120255e-02
 1.031250e-03   2.030395e-01   1.110079e-02
 1.093750e-03   2.727724e-01   3.514395e-02
 1.156250e-03   2.322234e-01   1.482292e-02
 1.218750e-03   2.264791e-01   1.215711e-02
 1.281250e-03   2.628729e-01   3.168938e-02
 1.343750e-03   2.752921e-01   1.365591e-02
 1.406250e-03   2.893463e-01   1.887300e-02
 1.468750e-03   2.709699e-01   1.372786e-02
 1.531250e-03   3.255817e-01   2.206238e-02
 1.593750e-03   3.378658e-01   2.392165e-02
 1.656250e-03   3.037361e-01   1.514572e-02
 1.718750e-03   3.424274e-01   1.734508e-02
 1.781250e-03   4.470417e-01   5.297068e-02
 1.843750e-03   3.777683e-01   2.069383e-02
 1.906250e-03   3.866444e-01   1.929111e-02
 1.968750e-03   4.612221e-01   3.092623e-02
 2.031250e-03   4.252841e-01   2.120411e-02
 2.093750e-03   4.269342e-01   2.450220e-02
 2.156250e-03   4.445047e-01   2.858444e-02
 2.218750e-03   5.076312e-01   3.299272e-02
 2.281250e-03   4.612321e-01   1.766492e-02
 2.343750e-03   7.228319e-01   9.225765e-02
 2.406250e-03   5.221076e-01   2.455800e-02
 2.468750e-03   5.986570e-01   4.210696e-02
 2.531250e-03   5.982747e-01   3.916637e-02
 2.593750e-03   4.787470e-01   1.374263e-02
 2.656250e-03   6.248057e-01   3.550819e-02
 2.718750e-03   7.617415e-01   9.040048e-02
 2.781250e-03   6.326062e-01   4.050402e-02
 2.843750e-03   5.895292e-01   2.648827e-02
 2.906250e-03   6.800350e-01   4.303804e-02
 2.968750e-03   9.975618e-01   1.476194e-01
 3.031250e-03   6.773637e-01   2.792573e-02
 3.093750e-03   6.313028e-01   5.720522e-02
 3.156250e-03   6.554701e-01   2.152971e-02
 3.218750e-03   7.020777e-01   3.728727e-02
 3.281250e-03   7.142701e-01   2.685568e-02
 3.343750e-03   7.632725e-01   3.924306e-02
 3.406250e-03   6.596184e-01   1.769046e-02
 3.468750e-03   8.832261e-01   7.284032e-02
 3.531250e-03   9.374379e-01   5.436364e-02
 3.593750e-03   8.557168e-01   5.926463e-02
 3.656250e-03   8.766241e-01   3.911613e-02
 3.718750e-03   9.113230e-01   3.914346e-02
 3.781250e-03   9.530353e-01   9.102461e-02
 3.843750e-03   9.264505e-01   4.347676e-02
 3.906250e-03   1.004946e+00   5.273374e-02
 3.968750e-03   8.924991e-01   3.677914e-02
 4.031250e-03   1.131026e+00   7.513670e-02
 4.093750e-03   1.058851e+00   6.574678e-02
 4.156250e-03   1.012742e+00   6.322835e-02
 4.218750e-03   1.074791e+00   6.549313e-02
 4.281250e-03   1.031196e+00   7.129017e-02
 4.343750e-03   1.154231e+00   5.751812e-02
 4.406250e-03   1.106541e+00   4.836316e-02
 4.468750e-03   1.108709e+00   4.865667e-02
 4.531250e-03   1.021023e+00   5.758494e-02
 4.593750e-03   1.132655e+00   9.439997e-02
 4.656250e-03   1.111613e+00   3.538784e-02
 4.718750e-03   1.125164e+00   5.419677e-02
 4.781250e-03   1.231673e+00   5.438467e-02
 4.843750e-03   1.333721e+00   8.991410e-02
 4.906250e-03   1.158677e+00   5.626279e-02
 4.968750e-03   1.523854e+00   1.534941e-01
 5.031250e-03   1.327504e+00   8.752347e-02
 5.093750e-03   1.395917e+00   1.158577e-01
 5.156250e-03   1.328222e+00   8.005417e-02
 5.218750e-03   1.512934e+00   1.103702e-01
 5.281250e-03   1.630460e+00   1.231878e-01
 5.343750e-03   1.697311e+00   1.277098e-01
 5.406250e-03   1.433134e+00   6.903422e-02
 5.468750e-03   1.338100e+00   5.582992e-02
 5.531250e-03   1.628022e+00   1.147435e-01
 5.593750e-03   1.385783e+00   4.418710e-02
 5.656250e-03   1.844716e+00   1.750658e-01
 5.718750e-03   1.657911e+00   1.044450e-01
 5.781250e-03   1.753736e+00   1.431625e-01
 5.843750e-03   1.783146e+00   1.596481e-01
 5.906250e-03   1.804571e+00   1.549221e-01
 5.968750e-03   1.579915e+00   7.599011e-02
 6.031250e-03   1.584144e+00   6.544443e-02
 6.093750e-03   2.026477e+00   2.148672e-01
 6.156250e-03   1.805934e+00   1.270261e-01
 6.218750e-03   1.664109e+00   9.146652e-02
 6.281250e-03   1.608145e+00   6.591935e-02
 6.343750e-03   1.746347e+00   1.216175e-01
 6.406250e-03   1.997141e+00   1.686104e-01
 6.468750e-03   2.584895e+00   2.853169e-01
 6.531250e-03   1.930583e+00   1.231505e-01
 6.593750e-03   1.953747e+00   1.622423e-01
 6.656250e-03   1.766412e+00   8.732454e-02
 6.718750e-03   2.439726e+00   2.958732e-01
 6.781250e-03   2.408558e+00   2.605491e-01
 6.843750e-03   2.047905e+00   1.543898e-01
 6.906250e-03   1.943124e+00   9.752006e-02
 6.968750e-03   2.072656e+00   1.063473e-01
 7.031250e-03   2.039957e+00   1.228358e-01
 7.093750e-03   2.212969e+00   1.498157e-01
 7.156250e-03   1.972412e+00   9.106320e-02
 7.218750e-03   1.851855e+00   9.525261e-02
 7.281250e-03   1.981314e+00   7.452774e-02
 7.343750e-03   2.207965e+00   1.442698e-01
 7.406250e-03   2.313713e+00   2.337272e-01
 7.468750e-03   2.390162e+00   1.425660e-01
 7.531250e-03   2.280455e+00   1.276864e-01
 7.593750e-03   2.226022e+00   1.167330e-01
 7.656250e-03   2.395875e+00   1.594411e-01
 7.718750e-03   2.455313e+00   2.063197e-01
 7.781250e-03   2.378078e+00   1.207692e-01
 7.843750e-03   2.313281e+00   1.718059e-01
 7.906250e-03   2.574198e+00   2.785660e-01
 7.968750e-03   2.630317e+00   1.545311e-01
 8.031250e-03   2.284048e+00   9.933167e-02
 8.093750e-03   3.107885e+00   4.654414e-01
 8.156250e-03   2.798351e+00   3.000849e-01
 8.218750e-03   2.710214e+00   1.793324e-01
 8.281250e-03   5.247346e+00   1.042004e+00
 8.343750e-03   2.515060e+00   1.194590e-01
 8.406250e-03   2.959299e+00   2.652350e-01
 8.468750e-03   2.747967e+00   1.507514e-01
 8.531250e-03   2.680169e+00   1.712408e-01
 8.593750e-03   2.927505e+00   1.974246e-01
 8.656250e-03   2.688045e+00   1.124636e-01
 8.718750e-03   2.474075e+00   1.772303e-01
 8.781250e-03   3.003199e+00   2.400721e-01
 8.843750e-03   2.870935e+00   2.059934e-01
 8.906250e-03   2.987491e+00   1.618739e-01
 8.968750e-03   3.059645e+00   2.230484e-01
 9.031250e-03   3.069935e+00   2.277432e-01
 9.093750e-03   2.867472e+00   1.618032e-01
 9.156250e-03   2.866724e+00   1.305396e-01
 9.218750e-03   3.203431e+00   2.252967e-01
 9.281250e-03   2.866561e+00   1.255620e-01
 9.343750e-03   2.905060e+00   2.004498e-01
 9.406250e-03   3.519063e+00   3.022384e-01
 9.468750e-03   3.142537e+00   2.945057e-01
 9.531250e-03   3.056799e+00   1.465380e-01
 9.593750e-03   2.994699e+00   1.083219e-01
 9.656250e-03   3.203115e+00   2.492848e-01
 9.718750e-03   3.159080e+00   1.881854e-01
 9.781250e-03   2.913618e+00   1.485360e-01
 9.843750e-03   2.877559e+00   1.436889e-01
 9.906250e-03   3.622675e+00   3.003099e-01
 9.968750e-03   3.424937e+00   1.838116e-01
 1.003125e-02   3.526261e+00   2.782709e-01
 1.009375e-02   3.859772e+00   3.109323e-01
 1.015625e-02   3.297549e+00   2.030083e-01
 1.021875e-02   3.273849e+00   1.225494e-01
 1.028125e-02   3.614794e+00   1.842923e-01
 1.034375e-02   3.671665e+00   2.377717e-01
 1.040625e-02   3.535619e+00   1.986105e-01
 1.046875e-02   3.380036e+00   1.386185e-01
 1.053125e-02   3.073340e+00   2.292269e-01
 1.059375e-02   3.707525e+00   2.775888e-01
 1.065625e-02   3.125326e+00   1.064631e-01
 1.071875e-02   3.452030e+00   1.895775e-01
 1.078125e-02   2.997968e+00   1.177441e-01
 1.084375e-02   3.163051e+00   1.124873e-01
 1.090625e-02   4.124523e+00   2.905517e-01
 1.096875e-02   3.477801e+00   1.882827e-01
 1.103125e-02   3.411049e+00   1.577323e-01
 1.109375e-02   3.538004e+00   2.074774e-01
 1.115625e-02   3.853091e+00   3.166835e-01
 1.121875e-02   3.815693e+00   2.862370e-01
 1.128125e-02   4.306438e+00   4.362969e-01
 1.134375e-02   3.806794e+00   2.721259e-01
 1.140625e-02   3.901115e+00   2.692031e-01
 1.146875e-02   4.103155e+00   3.592269e-01
 1.153125e-02   4.231119e+00   4.285964e-01
 1.159375e-02   3.601454e+00   2.488251e-01
 1.165625e-02   4.951641e+00   6.235127e-01
 1.171875e-02   4.606560e+00   5.137450e-01
 1.178125e-02   3.675593e+00   2.669891e-01
 1.184375e-02   4.111901e+00   3.324049e-01
 1.190625e-02   3.612844e+00   2.261469e-01
 1.196875e-02   4.054689e+00   2.010051e-01
 inf   1.577884e-01   7.109238e-03
