y5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   7.074838e-03   7.620667e-04
-1.900000e-01   8.994296e-03   6.165455e-04
-1.892000e-01   8.151442e-03   5.695803e-04
-1.884000e-01   7.841035e-03   3.715670e-04
-1.876000e-01   9.836783e-03   7.228146e-04
-1.868000e-01   9.979082e-03   4.959951e-04
-1.860000e-01   9.572297e-03   7.773870e-04
-1.852000e-01   1.089163e-02   1.154015e-03
-1.844000e-01   9.870912e-03   4.500938e-04
-1.836000e-01   9.416039e-03   7.984450e-04
-1.828000e-01   1.257178e-02   1.502758e-03
-1.820000e-01   8.785691e-03   5.737119e-04
-1.812000e-01   9.313643e-03   6.378574e-04
-1.804000e-01   9.288739e-03   5.365632e-04
-1.796000e-01   9.837671e-03   4.846303e-04
-1.788000e-01   1.004041e-02   5.793891e-04
-1.780000e-01   1.010033e-02   4.356923e-04
-1.772000e-01   1.146389e-02   1.150408e-03
-1.764000e-01   9.362572e-03   6.431407e-04
-1.756000e-01   1.083107e-02   5.777996e-04
-1.748000e-01   1.072908e-02   8.039507e-04
-1.740000e-01   1.057323e-02   5.874165e-04
-1.732000e-01   1.085944e-02   4.553141e-04
-1.724000e-01   1.204023e-02   7.532547e-04
-1.716000e-01   1.169363e-02   1.101551e-03
-1.708000e-01   1.170977e-02   5.125271e-04
-1.700000e-01   1.302564e-02   7.831382e-04
-1.692000e-01   1.378454e-02   2.027216e-03
-1.684000e-01   1.487620e-02   1.578986e-03
-1.676000e-01   1.272680e-02   8.608807e-04
-1.668000e-01   1.281717e-02   6.097769e-04
-1.660000e-01   1.371434e-02   5.339021e-04
-1.652000e-01   1.442548e-02   1.539080e-03
-1.644000e-01   1.315910e-02   7.852730e-04
-1.636000e-01   1.374195e-02   9.160670e-04
-1.628000e-01   1.583761e-02   8.528378e-04
-1.620000e-01   1.353129e-02   8.350901e-04
-1.612000e-01   1.776264e-02   1.855299e-03
-1.604000e-01   1.651820e-02   1.353074e-03
-1.596000e-01   1.593949e-02   1.013695e-03
-1.588000e-01   1.689384e-02   9.099739e-04
-1.580000e-01   1.588927e-02   1.451486e-03
-1.572000e-01   1.625563e-02   1.357224e-03
-1.564000e-01   1.803757e-02   1.142688e-03
-1.556000e-01   1.560261e-02   7.330678e-04
-1.548000e-01   1.790834e-02   1.275499e-03
-1.540000e-01   1.571247e-02   6.745091e-04
-1.532000e-01   1.621573e-02   8.947455e-04
-1.524000e-01   1.802971e-02   7.923603e-04
-1.516000e-01   2.682492e-02   3.540705e-03
-1.508000e-01   1.926248e-02   1.806892e-03
-1.500000e-01   1.776021e-02   1.665788e-03
-1.492000e-01   1.844085e-02   7.193653e-04
-1.484000e-01   2.258717e-02   2.413928e-03
-1.476000e-01   2.052549e-02   1.457767e-03
-1.468000e-01   1.878319e-02   1.328468e-03
-1.460000e-01   1.886416e-02   1.069731e-03
-1.452000e-01   2.103924e-02   1.805542e-03
-1.444000e-01   2.005908e-02   1.199677e-03
-1.436000e-01   2.246095e-02   1.858103e-03
