x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.515953e-01   1.204154e-02
-1.900000e-01   3.273483e-01   1.163225e-02
-1.892000e-01   2.969147e-01   1.271789e-02
-1.884000e-01   3.426258e-01   1.347474e-02
-1.876000e-01   3.309663e-01   1.495794e-02
-1.868000e-01   3.586721e-01   1.652613e-02
-1.860000e-01   3.333529e-01   1.284275e-02
-1.852000e-01   3.558939e-01   1.427332e-02
-1.844000e-01   3.445763e-01   1.236652e-02
-1.836000e-01   3.863402e-01   2.186475e-02
-1.828000e-01   3.530190e-01   1.236976e-02
-1.820000e-01   3.780876e-01   1.566641e-02
-1.812000e-01   3.618149e-01   1.555580e-02
-1.804000e-01   3.853907e-01   1.907290e-02
-1.796000e-01   3.930008e-01   1.876605e-02
-1.788000e-01   4.016209e-01   2.082310e-02
-1.780000e-01   4.656544e-01   3.052239e-02
-1.772000e-01   3.974396e-01   1.790769e-02
-1.764000e-01   4.034918e-01   1.755705e-02
-1.756000e-01   4.517628e-01   2.346788e-02
-1.748000e-01   3.727693e-01   2.234976e-02
-1.740000e-01   4.460779e-01   1.998771e-02
-1.732000e-01   4.611042e-01   1.939470e-02
-1.724000e-01   4.556711e-01   2.006672e-02
-1.716000e-01   4.613098e-01   2.452693e-02
-1.708000e-01   4.495745e-01   1.629214e-02
-1.700000e-01   4.780633e-01   2.486935e-02
-1.692000e-01   4.748916e-01   1.896261e-02
-1.684000e-01   4.671718e-01   1.646632e-02
-1.676000e-01   4.893023e-01   1.981325e-02
-1.668000e-01   5.113666e-01   2.503713e-02
-1.660000e-01   4.960027e-01   1.560109e-02
-1.652000e-01   5.489735e-01   3.357009e-02
-1.644000e-01   4.876427e-01   1.972600e-02
-1.636000e-01   4.824287e-01   1.755148e-02
-1.628000e-01   5.095546e-01   1.374063e-02
-1.620000e-01   4.926904e-01   1.508866e-02
-1.612000e-01   6.118532e-01   2.505088e-02
-1.604000e-01   5.623196e-01   1.716358e-02
-1.596000e-01   5.812418e-01   2.767009e-02
-1.588000e-01   5.459256e-01   2.903304e-02
-1.580000e-01   6.314075e-01   2.898911e-02
-1.572000e-01   5.221166e-01   2.055632e-02
-1.564000e-01   5.777705e-01   2.988214e-02
-1.556000e-01   5.752427e-01   1.846010e-02
-1.548000e-01   6.552860e-01   2.643384e-02
-1.540000e-01   6.026617e-01   1.886561e-02
-1.532000e-01   6.723387e-01   2.984143e-02
-1.524000e-01   6.385000e-01   2.064939e-02
-1.516000e-01   6.943988e-01   3.496251e-02
-1.508000e-01   6.460668e-01   2.549436e-02
-1.500000e-01   6.241804e-01   2.436495e-02
-1.492000e-01   7.647202e-01   5.148374e-02
-1.484000e-01   7.054848e-01   3.547184e-02
-1.476000e-01   6.775934e-01   2.591016e-02
-1.468000e-01   7.603941e-01   4.843154e-02
-1.460000e-01   7.865986e-01   3.967868e-02
-1.452000e-01   7.622115e-01   3.142034e-02
-1.444000e-01   7.598711e-01   2.882509e-02
-1.436000e-01   7.543086e-01   2.797822e-02
