x5_lab bin centers    value    Error 
-inf   7.833183e-04   1.073720e-04
-1.871800e-01   9.474937e-03   1.289925e-03
-1.795400e-01   7.929473e-03   1.498854e-03
-1.719000e-01   1.361947e-02   2.310165e-03
-1.642600e-01   1.477119e-02   2.923563e-03
-1.566200e-01   1.192046e-02   2.665937e-03
-1.489800e-01   1.797408e-02   3.370856e-03
-1.413400e-01   1.684936e-02   2.653187e-03
-1.337000e-01   1.841531e-02   1.075238e-03
-1.260600e-01   2.302047e-02   4.007078e-03
-1.184200e-01   4.414789e-02   5.448944e-03
-1.107800e-01   3.580551e-02   4.105067e-03
-1.031400e-01   5.592942e-02   5.424732e-03
-9.550000e-02   7.071955e-02   1.425193e-02
-8.786000e-02   1.254701e-01   1.495399e-02
-8.022000e-02   1.014948e-01   9.797793e-03
-7.258000e-02   1.358914e-01   1.436497e-02
-6.494000e-02   1.570714e-01   1.039308e-02
-5.730000e-02   2.129443e-01   1.307310e-02
-4.966000e-02   3.399676e-01   3.604705e-02
-4.202000e-02   4.509908e-01   3.512657e-02
-3.438000e-02   5.632060e-01   4.229619e-02
-2.674000e-02   7.748942e-01   6.416387e-02
-1.910000e-02   9.297701e-01   6.230431e-02
-1.146000e-02   1.141563e+00   1.633197e-01
-3.820000e-03  -8.636025e+00   1.020136e+00
 3.820000e-03   1.167042e+00   9.018041e-02
 1.146000e-02   1.063717e+00   8.712673e-02
 1.910000e-02   9.751338e-01   9.007445e-02
 2.674000e-02   8.665871e-01   6.588676e-02
 3.438000e-02   6.097741e-01   7.858389e-02
 4.202000e-02   4.264288e-01   2.703112e-02
 4.966000e-02   2.899364e-01   2.447039e-02
 5.730000e-02   2.582982e-01   2.961720e-02
 6.494000e-02   1.558154e-01   8.883046e-03
 7.258000e-02   1.154528e-01   8.040274e-03
 8.022000e-02   9.946601e-02   1.113837e-02
 8.786000e-02   6.539147e-02   5.357897e-03
 9.550000e-02   6.552649e-02   4.921153e-03
 1.031400e-01   7.628982e-02   1.118798e-02
 1.107800e-01   5.632871e-02   6.575132e-03
 1.184200e-01   4.354531e-02   4.793200e-03
 1.260600e-01   3.537207e-02   7.050138e-03
 1.337000e-01   2.158839e-02   2.698718e-03
 1.413400e-01   1.529808e-02   2.519737e-03
 1.489800e-01   1.254662e-02   1.473476e-03
 1.566200e-01   1.424164e-02   2.605122e-03
 1.642600e-01   1.157691e-02   1.940185e-03
 1.719000e-01   1.151477e-02   2.237042e-03
 1.795400e-01   1.053705e-02   1.630304e-03
 1.871800e-01   5.769756e-03   8.795833e-04
 inf   8.689700e-04   1.811501e-04
