th3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 1.348100e-03   3.970727e+03   1.289205e+02
 1.354300e-03   1.905705e+04   7.325681e+02
 1.360500e-03   1.974841e+04   2.502917e+02
 1.366700e-03   1.964856e+04   3.511329e+02
 1.372900e-03   1.913522e+04   1.485044e+02
 1.379100e-03   1.871897e+04   4.340143e+01
 1.385300e-03   1.852608e+04   8.421548e+01
 1.391500e-03   1.833165e+04   7.024769e+01
 1.397700e-03   1.793541e+04   6.119045e+01
 1.403900e-03   1.782638e+04   6.533781e+01
 1.410100e-03   1.742941e+04   4.242251e+01
 1.416300e-03   1.720731e+04   1.201496e+02
 1.422500e-03   1.708993e+04   9.580998e+01
 1.428700e-03   1.673958e+04   4.795070e+01
 1.434900e-03   1.665925e+04   6.925339e+01
 1.441100e-03   1.620368e+04   9.609041e+01
 1.447300e-03   1.612810e+04   5.278970e+01
 1.453500e-03   1.594515e+04   1.011384e+02
 1.459700e-03   1.573127e+04   6.503056e+01
 1.465900e-03   1.544822e+04   1.277622e+02
 1.472100e-03   1.530896e+04   1.230751e+02
 1.478300e-03   1.493673e+04   6.860900e+01
 1.484500e-03   1.494935e+04   1.286984e+02
 1.490700e-03   1.468449e+04   1.120469e+02
 1.496900e-03   1.448703e+04   7.594011e+01
 1.503100e-03   1.429552e+04   8.231499e+01
 1.509300e-03   1.410288e+04   7.546839e+01
 1.515500e-03   1.413068e+04   1.935224e+02
 1.521700e-03   1.361500e+04   1.703292e+02
 1.527900e-03   1.363387e+04   1.372884e+02
 1.534100e-03   1.330679e+04   9.060362e+01
 1.540300e-03   1.315565e+04   1.150309e+02
 1.546500e-03   1.322661e+04   9.690413e+01
 1.552700e-03   1.278976e+04   9.515935e+01
 1.558900e-03   1.277056e+04   7.011154e+01
 1.565100e-03   1.259966e+04   8.664576e+01
 1.571300e-03   1.236690e+04   9.269606e+01
 1.577500e-03   1.233998e+04   8.891178e+01
 1.583700e-03   1.209148e+04   3.222856e+01
 1.589900e-03   1.194485e+04   4.662958e+01
 1.596100e-03   1.184948e+04   3.241895e+01
 1.602300e-03   1.136153e+04   2.284371e+02
 1.608500e-03   1.231570e+04   1.139272e+03
 1.614700e-03   1.207719e+04   5.342160e+02
 1.620900e-03   9.853937e+03   8.899176e+02
 1.627100e-03   1.348822e+04   3.545569e+03
 1.633300e-03   8.679567e+03   1.450930e+03
 1.639500e-03   1.060517e+04   1.568788e+03
 1.645700e-03   8.365655e+03   1.442042e+03
 1.651900e-03   2.481453e+03   7.683887e+02
 inf   0.000000e+00   0.000000e+00
