Eph_lab bin centers    value    Error 
-inf   4.365535e+00   2.597740e-02
 1.099000e+03   8.831815e-07   6.397219e-07
 1.297000e+03   1.189402e-06   6.744273e-07
 1.495000e+03   6.054038e-07   4.176242e-07
 1.693000e+03   7.579753e-07   5.427748e-07
 1.891000e+03   2.604591e-07   1.938825e-07
 2.089000e+03   4.647467e-07   3.309058e-07
 2.287000e+03   3.402565e-07   2.435056e-07
 2.485000e+03   4.659547e-07   2.923396e-07
 2.683000e+03   3.201227e-07   2.306502e-07
 2.881000e+03   2.040277e-07   1.528841e-07
 3.079000e+03   3.177280e-07   2.260718e-07
 3.277000e+03   4.315268e-07   2.594101e-07
 3.475000e+03   4.320400e-07   2.709498e-07
 3.673000e+03   4.946371e-07   2.795114e-07
 3.871000e+03   2.629704e-07   1.854668e-07
 4.069000e+03   2.508174e-07   1.588400e-07
 4.267000e+03   2.300241e-07   1.636501e-07
 4.465000e+03   2.045010e-07   1.241169e-07
 4.663000e+03   3.284777e-07   2.364612e-07
 4.861000e+03   2.919954e-07   1.798716e-07
 5.059000e+03   1.713397e-07   1.341902e-07
 5.257000e+03   1.511246e-07   1.060921e-07
 5.455000e+03   2.480700e-07   2.391795e-07
 5.653000e+03   9.674380e-08   6.841723e-08
 5.851000e+03   1.795744e-07   1.283162e-07
 6.049000e+03   9.605171e-08   7.271446e-08
 6.247000e+03   1.932785e-07   1.351329e-07
 6.445000e+03   3.667474e-07   2.217059e-07
 6.643000e+03   1.210394e-07   8.553915e-08
 6.841000e+03   1.338839e-07   9.839355e-08
 7.039000e+03   1.541618e-07   1.088699e-07
 7.237000e+03   1.475402e-07   1.042517e-07
 7.435000e+03   1.254523e-07   8.834308e-08
 7.633000e+03   8.663891e-08   6.029050e-08
 7.831000e+03   1.805098e-07   1.207416e-07
 8.029000e+03   1.163108e-07   8.253358e-08
 8.227000e+03   8.148696e-08   5.652125e-08
 8.425000e+03   1.021491e-07   7.175876e-08
 8.623000e+03   3.114704e-08   2.540333e-08
 8.821000e+03   7.584083e-08   5.219673e-08
 9.019000e+03   1.102981e-07   7.701072e-08
 9.217000e+03   9.643088e-08   7.172758e-08
 9.415000e+03   6.257728e-08   5.063669e-08
 9.613000e+03   1.387323e-07   9.733070e-08
 9.811000e+03   2.166271e-07   1.588542e-07
