phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.747344e-01   1.706975e-02
-3.122743e+00   2.716591e-01   1.465841e-02
-3.110177e+00   2.446547e-01   1.591593e-02
-3.097610e+00   2.449379e-01   1.579799e-02
-3.085044e+00   2.419317e-01   1.223122e-02
-3.072478e+00   2.416945e-01   9.146432e-03
-3.059911e+00   2.602889e-01   1.215853e-02
-3.047345e+00   2.633636e-01   1.430585e-02
-3.034779e+00   2.484191e-01   1.317802e-02
-3.022212e+00   2.218101e-01   1.070385e-02
-3.009646e+00   2.504766e-01   1.437892e-02
-2.997079e+00   2.145716e-01   7.265104e-03
-2.984513e+00   2.290162e-01   1.099183e-02
-2.971947e+00   2.524694e-01   1.337406e-02
-2.959380e+00   2.575900e-01   2.415653e-02
-2.946814e+00   2.190391e-01   7.148420e-03
-2.934248e+00   2.567375e-01   1.181334e-02
-2.921681e+00   2.673083e-01   1.521510e-02
-2.909115e+00   2.974912e-01   2.546868e-02
-2.896548e+00   2.989480e-01   2.584951e-02
-2.883982e+00   2.508197e-01   1.458743e-02
-2.871416e+00   2.480902e-01   1.120950e-02
-2.858849e+00   2.341827e-01   1.453001e-02
-2.846283e+00   2.313184e-01   6.943694e-03
-2.833717e+00   2.831774e-01   2.974648e-02
-2.821150e+00   2.681933e-01   1.907041e-02
-2.808584e+00   2.659704e-01   1.848549e-02
-2.796017e+00   2.391329e-01   9.681504e-03
-2.783451e+00   2.493437e-01   1.358497e-02
-2.770885e+00   2.550681e-01   1.401146e-02
-2.758318e+00   2.561769e-01   1.479838e-02
-2.745752e+00   2.560547e-01   1.221611e-02
-2.733186e+00   2.337599e-01   1.136430e-02
-2.720619e+00   2.307786e-01   7.655395e-03
-2.708053e+00   2.661456e-01   2.240517e-02
-2.695486e+00   2.134336e-01   9.374064e-03
-2.682920e+00   2.450423e-01   8.334629e-03
-2.670354e+00   2.384683e-01   8.935160e-03
-2.657787e+00   2.723573e-01   1.922351e-02
-2.645221e+00   2.744030e-01   2.068629e-02
-2.632655e+00   2.152183e-01   7.706379e-03
-2.620088e+00   3.622277e-01   5.624713e-02
-2.607522e+00   2.553075e-01   1.868132e-02
-2.594956e+00   2.279748e-01   8.362764e-03
-2.582389e+00   2.389222e-01   1.105839e-02
-2.569823e+00   2.543991e-01   1.670789e-02
-2.557256e+00   2.455187e-01   1.016472e-02
-2.544690e+00   2.425926e-01   1.152229e-02
-2.532124e+00   2.441587e-01   1.341422e-02
-2.519557e+00   2.421133e-01   1.318092e-02
-2.506991e+00   2.369873e-01   9.604677e-03
-2.494425e+00   2.580797e-01   1.158682e-02
-2.481858e+00   2.433100e-01   1.051245e-02
-2.469292e+00   2.440665e-01   1.011151e-02
-2.456725e+00   2.476927e-01   1.800403e-02
-2.444159e+00   3.037175e-01   2.376971e-02
-2.431593e+00   2.335874e-01   9.875383e-03
-2.419026e+00   2.251898e-01   1.068791e-02
-2.406460e+00   2.791694e-01   1.958668e-02
-2.393894e+00   2.310196e-01   9.697292e-03
-2.381327e+00   2.304224e-01   1.039453e-02
-2.368761e+00   2.801048e-01   2.227484e-02
-2.356194e+00   2.662330e-01   2.817624e-02
-2.343628e+00   2.352174e-01   7.802888e-03
-2.331062e+00   2.525542e-01   9.427846e-03
-2.318495e+00   2.620327e-01   1.525820e-02
-2.305929e+00   3.433884e-01   4.473080e-02
-2.293363e+00   2.956605e-01   3.615916e-02
-2.280796e+00   2.783009e-01   2.233700e-02
-2.268230e+00   2.508677e-01   1.386206e-02
-2.255664e+00   2.416396e-01   1.258735e-02
-2.243097e+00   2.835392e-01   2.286510e-02
-2.230531e+00   2.740361e-01   1.847678e-02
-2.217964e+00   2.693685e-01   1.678680e-02
-2.205398e+00   2.488063e-01   2.032716e-02
-2.192832e+00   2.835324e-01   2.804517e-02
-2.180265e+00   2.599079e-01   1.255512e-02
-2.167699e+00   2.736036e-01   2.319871e-02
-2.155133e+00   2.456604e-01   1.463490e-02
-2.142566e+00   2.535298e-01   1.074109e-02
-2.130000e+00   2.590309e-01   1.266820e-02
-2.117433e+00   2.869929e-01   2.437881e-02
-2.104867e+00   2.361112e-01   1.123729e-02
-2.092301e+00   2.387640e-01   1.216299e-02
-2.079734e+00   2.300906e-01   6.809111e-03
-2.067168e+00   2.856190e-01   2.096010e-02
-2.054602e+00   2.306834e-01   9.800979e-03
-2.042035e+00   2.423298e-01   1.079478e-02
-2.029469e+00   3.237749e-01   3.076920e-02
-2.016902e+00   2.535617e-01   1.355387e-02
-2.004336e+00   2.642976e-01   1.737928e-02
-1.991770e+00   2.361077e-01   1.060637e-02
-1.979203e+00   3.110661e-01   4.511592e-02
-1.966637e+00   2.457330e-01   8.284279e-03
-1.954071e+00   2.245310e-01   6.695277e-03
-1.941504e+00   2.450408e-01   1.063056e-02
-1.928938e+00   2.852289e-01   2.036680e-02
-1.916372e+00   2.686327e-01   2.755338e-02
-1.903805e+00   2.295113e-01   1.326749e-02
-1.891239e+00   2.626214e-01   2.200134e-02
-1.878672e+00   2.675508e-01   1.469470e-02
-1.866106e+00   2.814350e-01   2.173728e-02
-1.853540e+00   2.606852e-01   2.014811e-02
-1.840973e+00   2.279262e-01   6.431745e-03
-1.828407e+00   2.733276e-01   2.209863e-02
-1.815841e+00   2.497187e-01   1.180194e-02
-1.803274e+00   3.327307e-01   3.835596e-02
-1.790708e+00   2.360406e-01   1.185436e-02
-1.778141e+00   2.627927e-01   2.055647e-02
-1.765575e+00   2.566090e-01   1.305871e-02
-1.753009e+00   2.391870e-01   1.501595e-02
-1.740442e+00   2.842864e-01   2.326872e-02
-1.727876e+00   2.446087e-01   1.296222e-02
-1.715310e+00   2.648515e-01   1.757502e-02
-1.702743e+00   2.739015e-01   2.052500e-02
-1.690177e+00   2.836273e-01   2.048274e-02
-1.677610e+00   2.823185e-01   1.678600e-02
-1.665044e+00   2.459600e-01   1.260720e-02
-1.652478e+00   2.686713e-01   1.829228e-02
-1.639911e+00   2.775050e-01   1.725664e-02
-1.627345e+00   2.651417e-01   2.134215e-02
-1.614779e+00   2.209793e-01   6.306159e-03
-1.602212e+00   2.586354e-01   1.107765e-02
-1.589646e+00   2.975472e-01   3.344838e-02
-1.577080e+00   2.408315e-01   1.034313e-02
-1.564513e+00   2.383910e-01   8.108540e-03
-1.551947e+00   2.340353e-01   9.971911e-03
-1.539380e+00   2.355308e-01   9.218257e-03
-1.526814e+00   2.404728e-01   1.095410e-02
-1.514248e+00   2.439745e-01   1.239280e-02
-1.501681e+00   2.644885e-01   3.181140e-02
-1.489115e+00   2.645137e-01   1.563324e-02
-1.476549e+00   2.615634e-01   1.227910e-02
-1.463982e+00   2.221975e-01   7.791874e-03
-1.451416e+00   2.810032e-01   2.634635e-02
-1.438849e+00   2.654137e-01   2.288001e-02
-1.426283e+00   2.928175e-01   3.024380e-02
-1.413717e+00   2.443271e-01   1.172123e-02
-1.401150e+00   2.330670e-01   9.803740e-03
-1.388584e+00   2.600114e-01   1.932228e-02
-1.376018e+00   2.431674e-01   1.062258e-02
-1.363451e+00   2.372587e-01   9.535436e-03
-1.350885e+00   2.234436e-01   1.286410e-02
-1.338318e+00   2.733156e-01   2.297105e-02
-1.325752e+00   2.933631e-01   3.109308e-02
-1.313186e+00   2.194100e-01   8.789568e-03
-1.300619e+00   2.514135e-01   1.293138e-02
-1.288053e+00   2.716318e-01   2.343002e-02
-1.275487e+00   2.770590e-01   2.264443e-02
-1.262920e+00   2.353079e-01   9.415914e-03
-1.250354e+00   2.348381e-01   1.307341e-02
-1.237788e+00   2.393317e-01   1.382475e-02
-1.225221e+00   2.317997e-01   8.664489e-03
-1.212655e+00   2.432105e-01   9.720248e-03
-1.200088e+00   2.561206e-01   1.324304e-02
-1.187522e+00   2.401319e-01   9.514093e-03
-1.174956e+00   2.223255e-01   9.653382e-03
-1.162389e+00   3.247579e-01   5.018125e-02
-1.149823e+00   2.581825e-01   1.605016e-02
-1.137257e+00   2.335826e-01   8.100730e-03
-1.124690e+00   2.848846e-01   2.149682e-02
-1.112124e+00   2.856074e-01   2.221071e-02
-1.099557e+00   3.106770e-01   3.170179e-02
-1.086991e+00   2.583620e-01   1.355337e-02
-1.074425e+00   2.495503e-01   1.030501e-02
-1.061858e+00   2.504551e-01   1.011406e-02
-1.049292e+00   2.637682e-01   2.163271e-02
-1.036726e+00   2.571923e-01   1.598595e-02
-1.024159e+00   2.480828e-01   1.298037e-02
-1.011593e+00   2.379164e-01   1.170573e-02
-9.990265e-01   2.527288e-01   1.362930e-02
-9.864601e-01   2.618834e-01   1.696820e-02
-9.738937e-01   2.417327e-01   1.072767e-02
-9.613274e-01   2.717335e-01   1.600309e-02
-9.487610e-01   2.375952e-01   9.902936e-03
-9.361946e-01   2.436067e-01   1.047428e-02
-9.236282e-01   2.499580e-01   1.459075e-02
-9.110619e-01   2.686466e-01   1.345446e-02
-8.984955e-01   2.588255e-01   1.663289e-02
-8.859291e-01   2.893227e-01   2.642261e-02
-8.733628e-01   2.288975e-01   8.360274e-03
-8.607964e-01   2.352793e-01   8.068639e-03
-8.482300e-01   3.470382e-01   4.516454e-02
-8.356636e-01   2.249928e-01   7.147056e-03
-8.230973e-01   2.624008e-01   1.466071e-02
-8.105309e-01   2.285882e-01   9.005201e-03
-7.979645e-01   2.772273e-01   1.719845e-02
-7.853982e-01   2.441520e-01   1.090072e-02
-7.728318e-01   2.715081e-01   2.426049e-02
-7.602654e-01   2.748124e-01   2.753459e-02
-7.476991e-01   2.764019e-01   1.887249e-02
-7.351327e-01   2.863901e-01   2.460955e-02
-7.225663e-01   2.703924e-01   1.448188e-02
-7.099999e-01   2.320266e-01   9.066633e-03
-6.974336e-01   2.599382e-01   9.711523e-03
-6.848672e-01   2.424396e-01   1.035375e-02
-6.723008e-01   3.391925e-01   4.915264e-02
-6.597345e-01   2.360844e-01   1.027233e-02
-6.471681e-01   2.741185e-01   3.413870e-02
-6.346017e-01   3.204686e-01   5.202971e-02
-6.220353e-01   2.686329e-01   2.139521e-02
-6.094690e-01   2.474253e-01   8.205497e-03
-5.969026e-01   2.281511e-01   8.764765e-03
-5.843362e-01   2.713210e-01   1.568155e-02
-5.717699e-01   3.440682e-01   4.632417e-02
-5.592035e-01   2.364345e-01   1.076010e-02
-5.466371e-01   2.667808e-01   1.315373e-02
-5.340708e-01   2.714390e-01   2.020224e-02
-5.215044e-01   2.498002e-01   1.064247e-02
-5.089380e-01   2.562916e-01   9.368924e-03
-4.963716e-01   3.044554e-01   3.813496e-02
