phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   6.184959e-02   4.192754e-03
-3.122743e+00   4.831088e-02   4.732341e-03
-3.110177e+00   6.265444e-02   4.723849e-03
-3.097610e+00   6.883229e-02   4.456739e-03
-3.085044e+00   6.163504e-02   6.678219e-03
-3.072478e+00   5.548111e-02   7.919037e-03
-3.059911e+00   5.036802e-02   4.785048e-03
-3.047345e+00   5.174248e-02   6.134254e-03
-3.034779e+00   5.454495e-02   4.053713e-03
-3.022212e+00   7.683339e-02   8.677700e-03
-3.009646e+00   6.557251e-02   5.512423e-03
-2.997079e+00   5.592193e-02   5.267472e-03
-2.984513e+00   5.534587e-02   6.123074e-03
-2.971947e+00   7.722726e-02   1.262727e-02
-2.959380e+00   6.696074e-02   5.372368e-03
-2.946814e+00   8.781073e-02   1.132179e-02
-2.934248e+00   6.252950e-02   9.558556e-03
-2.921681e+00   6.132400e-02   5.447290e-03
-2.909115e+00   6.893293e-02   7.931498e-03
-2.896548e+00   5.475671e-02   7.909220e-03
-2.883982e+00   6.353960e-02   5.174277e-03
-2.871416e+00   5.096973e-02   3.847964e-03
-2.858849e+00   6.176568e-02   5.555974e-03
-2.846283e+00   5.042812e-02   4.603916e-03
-2.833717e+00   5.846535e-02   3.841029e-03
-2.821150e+00   5.307211e-02   5.055522e-03
-2.808584e+00   6.468454e-02   6.752829e-03
-2.796017e+00   6.453926e-02   4.770138e-03
-2.783451e+00   6.856518e-02   5.320589e-03
-2.770885e+00   6.383066e-02   4.650366e-03
-2.758318e+00   5.514127e-02   3.664035e-03
-2.745752e+00   6.037256e-02   6.206221e-03
-2.733186e+00   5.275259e-02   3.849152e-03
-2.720619e+00   6.565312e-02   4.529269e-03
-2.708053e+00   5.782041e-02   3.714311e-03
-2.695486e+00   6.295146e-02   4.985378e-03
-2.682920e+00   6.109099e-02   6.266211e-03
-2.670354e+00   6.334124e-02   4.243409e-03
-2.657787e+00   6.138380e-02   5.713345e-03
-2.645221e+00   5.878725e-02   6.919041e-03
-2.632655e+00   6.287384e-02   4.022120e-03
-2.620088e+00   7.481767e-02   5.922913e-03
-2.607522e+00   6.103516e-02   4.026751e-03
-2.594956e+00   6.740028e-02   6.129930e-03
-2.582389e+00   5.317414e-02   5.897392e-03
-2.569823e+00   8.504430e-02   1.425212e-02
-2.557256e+00   6.306415e-02   6.210102e-03
-2.544690e+00   6.654248e-02   8.140621e-03
-2.532124e+00   5.957330e-02   5.829916e-03
-2.519557e+00   7.031613e-02   6.456998e-03
-2.506991e+00   6.312314e-02   6.759981e-03
-2.494425e+00   6.156786e-02   4.197865e-03
-2.481858e+00   5.109096e-02   5.566975e-03
-2.469292e+00   6.253221e-02   4.671878e-03
-2.456725e+00   5.911354e-02   5.619282e-03
-2.444159e+00   5.991963e-02   4.934919e-03
-2.431593e+00   7.064207e-02   8.504322e-03
-2.419026e+00   5.950702e-02   3.202850e-03
-2.406460e+00   7.009118e-02   6.355325e-03
-2.393894e+00   6.464140e-02   4.867007e-03
-2.381327e+00   7.968133e-02   1.209437e-02
-2.368761e+00   5.940785e-02   5.307087e-03
-2.356194e+00   6.151266e-02   6.373955e-03
-2.343628e+00   5.369028e-02   3.912368e-03
-2.331062e+00   6.377856e-02   6.033598e-03
-2.318495e+00   7.087562e-02   4.449098e-03
-2.305929e+00   6.417135e-02   6.604080e-03
-2.293363e+00   6.361105e-02   5.655642e-03
-2.280796e+00   7.041634e-02   7.806242e-03
-2.268230e+00   5.865749e-02   4.297020e-03
-2.255664e+00   5.911495e-02   4.799062e-03
-2.243097e+00   8.172496e-02   6.566172e-03
-2.230531e+00   7.787157e-02   7.512563e-03
-2.217964e+00   5.470846e-02   4.134403e-03
-2.205398e+00   6.102470e-02   4.623715e-03
-2.192832e+00   5.790106e-02   5.372787e-03
-2.180265e+00   6.153837e-02   3.713242e-03
-2.167699e+00   5.954533e-02   5.387030e-03
-2.155133e+00   5.855791e-02   4.831362e-03
-2.142566e+00   6.442075e-02   4.934717e-03
-2.130000e+00   7.027624e-02   9.232270e-03
-2.117433e+00   7.305711e-02   7.736595e-03
-2.104867e+00   7.038377e-02   6.906499e-03
-2.092301e+00   7.727970e-02   1.307224e-02
-2.079734e+00   5.752046e-02   5.883379e-03
-2.067168e+00   7.261382e-02   6.746225e-03
-2.054602e+00   6.144952e-02   5.319170e-03
-2.042035e+00   5.382754e-02   4.239598e-03
-2.029469e+00   6.097330e-02   4.402893e-03
-2.016902e+00   6.745609e-02   4.118406e-03
-2.004336e+00   6.190988e-02   5.784861e-03
-1.991770e+00   6.424238e-02   3.069630e-03
-1.979203e+00   5.899723e-02   7.388364e-03
-1.966637e+00   6.201369e-02   5.364126e-03
-1.954071e+00   6.216827e-02   4.928100e-03
-1.941504e+00   7.032351e-02   5.449216e-03
-1.928938e+00   5.418135e-02   4.982547e-03
-1.916372e+00   7.701384e-02   1.055024e-02
-1.903805e+00   7.427911e-02   6.970425e-03
-1.891239e+00   6.209034e-02   3.822080e-03
-1.878672e+00   5.918416e-02   3.441494e-03
-1.866106e+00   6.151445e-02   5.040421e-03
-1.853540e+00   6.790977e-02   4.119510e-03
-1.840973e+00   6.060765e-02   5.730977e-03
-1.828407e+00   7.190743e-02   5.571892e-03
-1.815841e+00   9.414260e-02   7.206550e-03
-1.803274e+00   5.565496e-02   5.089496e-03
-1.790708e+00   5.667721e-02   4.672572e-03
-1.778141e+00   7.695449e-02   9.911402e-03
-1.765575e+00   6.307248e-02   5.115627e-03
-1.753009e+00   5.754328e-02   6.250300e-03
-1.740442e+00   6.800122e-02   6.367736e-03
-1.727876e+00   5.894393e-02   5.600001e-03
-1.715310e+00   5.869254e-02   5.081639e-03
-1.702743e+00   7.849812e-02   6.934164e-03
-1.690177e+00   5.791323e-02   5.004034e-03
-1.677610e+00   5.109615e-02   3.639492e-03
-1.665044e+00   7.144914e-02   6.249011e-03
-1.652478e+00   6.219714e-02   6.575661e-03
-1.639911e+00   6.020584e-02   4.194919e-03
-1.627345e+00   5.448538e-02   4.355859e-03
-1.614779e+00   5.736059e-02   3.543623e-03
-1.602212e+00   5.337767e-02   4.116176e-03
-1.589646e+00   7.430477e-02   9.771454e-03
-1.577080e+00   7.748555e-02   7.666278e-03
-1.564513e+00   7.215291e-02   5.027655e-03
-1.551947e+00   6.403036e-02   6.039300e-03
-1.539380e+00   5.707407e-02   5.100324e-03
-1.526814e+00   6.290085e-02   5.465139e-03
-1.514248e+00   8.579713e-02   9.009893e-03
-1.501681e+00   7.153489e-02   6.297687e-03
-1.489115e+00   7.031750e-02   7.246710e-03
-1.476549e+00   6.295780e-02   6.286483e-03
-1.463982e+00   6.325676e-02   5.089569e-03
-1.451416e+00   6.507634e-02   4.138797e-03
-1.438849e+00   5.229591e-02   4.950344e-03
-1.426283e+00   6.129527e-02   4.705637e-03
-1.413717e+00   6.661732e-02   5.594314e-03
-1.401150e+00   5.258841e-02   4.706930e-03
-1.388584e+00   6.408952e-02   4.643624e-03
-1.376018e+00   7.832684e-02   7.922898e-03
-1.363451e+00   7.335834e-02   5.705697e-03
-1.350885e+00   5.545890e-02   5.485561e-03
-1.338318e+00   6.983481e-02   8.555352e-03
-1.325752e+00   6.425822e-02   5.223960e-03
-1.313186e+00   6.030144e-02   1.043791e-02
-1.300619e+00   5.927579e-02   4.486087e-03
-1.288053e+00   5.373170e-02   5.814400e-03
-1.275487e+00   6.506178e-02   7.270681e-03
-1.262920e+00   7.400800e-02   1.013177e-02
-1.250354e+00   5.980587e-02   4.761635e-03
-1.237788e+00   4.994482e-02   4.077004e-03
-1.225221e+00   7.157819e-02   8.145368e-03
-1.212655e+00   6.155034e-02   5.043340e-03
-1.200088e+00   8.134853e-02   1.137026e-02
-1.187522e+00   7.998188e-02   8.501601e-03
-1.174956e+00   6.303561e-02   4.992220e-03
-1.162389e+00   5.835827e-02   3.993913e-03
-1.149823e+00   8.687780e-02   9.141751e-03
-1.137257e+00   6.318317e-02   5.968374e-03
-1.124690e+00   6.261249e-02   4.920674e-03
-1.112124e+00   6.780483e-02   5.521613e-03
-1.099557e+00   7.275423e-02   6.491085e-03
-1.086991e+00   6.215434e-02   7.331551e-03
-1.074425e+00   5.906265e-02   4.595276e-03
-1.061858e+00   6.809052e-02   7.489723e-03
-1.049292e+00   5.790812e-02   7.943569e-03
-1.036726e+00   6.692247e-02   7.013050e-03
-1.024159e+00   6.030488e-02   5.906978e-03
-1.011593e+00   6.207299e-02   7.793812e-03
-9.990265e-01   6.398724e-02   5.274029e-03
-9.864601e-01   5.961495e-02   5.638065e-03
-9.738937e-01   5.731415e-02   4.042972e-03
-9.613274e-01   5.685742e-02   3.707270e-03
-9.487610e-01   6.981477e-02   6.048256e-03
-9.361946e-01   6.300401e-02   4.368451e-03
-9.236282e-01   5.683204e-02   5.222104e-03
-9.110619e-01   6.081852e-02   4.766318e-03
-8.984955e-01   5.775854e-02   5.100114e-03
-8.859291e-01   6.984854e-02   5.996810e-03
-8.733628e-01   6.098066e-02   3.219091e-03
-8.607964e-01   6.485279e-02   4.325180e-03
