Eph_lab bin centers    value    Error 
-inf   2.023903e+00   5.047498e-03
 1.509500e+02   8.804694e-04   3.148112e-06
 3.528500e+02   3.179205e-04   1.416642e-06
 5.547500e+02   1.984743e-04   9.119007e-07
 7.566500e+02   1.437855e-04   7.504631e-07
 9.585500e+02   1.137939e-04   6.228234e-07
 1.160450e+03   9.406498e-05   6.358036e-07
 1.362350e+03   7.895122e-05   4.790929e-07
 1.564250e+03   6.882668e-05   5.236549e-07
 1.766150e+03   6.036968e-05   3.735619e-07
 1.968050e+03   5.504133e-05   5.291641e-07
 2.169950e+03   4.925341e-05   2.797088e-07
 2.371850e+03   4.525792e-05   2.826127e-07
 2.573750e+03   4.212360e-05   2.439080e-07
 2.775650e+03   3.843383e-05   1.945646e-07
 2.977550e+03   3.586059e-05   1.850428e-07
 3.179450e+03   3.384276e-05   2.041676e-07
 3.381350e+03   3.152529e-05   1.861486e-07
 3.583250e+03   3.028883e-05   3.095835e-07
 3.785150e+03   2.843164e-05   2.637057e-07
 3.987050e+03   2.716092e-05   2.726373e-07
 4.188950e+03   2.575980e-05   1.008884e-07
 4.390850e+03   2.493347e-05   1.387086e-07
 4.592750e+03   2.381354e-05   1.013007e-07
 4.794650e+03   2.286908e-05   1.612751e-07
 4.996550e+03   2.209218e-05   1.446782e-07
 5.198450e+03   2.180405e-05   2.046525e-07
 5.400350e+03   2.128403e-05   1.440075e-07
 5.602250e+03   2.042377e-05   1.591310e-07
 5.804150e+03   1.985052e-05   1.012213e-07
 6.006050e+03   1.976514e-05   1.552454e-07
 6.207950e+03   1.885101e-05   1.264809e-07
 6.409850e+03   1.879076e-05   1.592671e-07
 6.611750e+03   1.842592e-05   1.537196e-07
 6.813650e+03   1.798619e-05   1.059616e-07
 7.015550e+03   1.769453e-05   1.686011e-07
 7.217450e+03   1.720660e-05   1.878108e-07
 7.419350e+03   1.714210e-05   1.232275e-07
 7.621250e+03   1.686096e-05   1.424614e-07
 7.823150e+03   1.663128e-05   1.577439e-07
 8.025050e+03   1.643452e-05   1.581699e-07
 8.226950e+03   1.623779e-05   2.097061e-07
 8.428850e+03   1.622460e-05   2.311732e-07
 8.630750e+03   1.579722e-05   2.071617e-07
 8.832650e+03   1.571567e-05   1.475821e-07
 9.034550e+03   1.548313e-05   1.514372e-07
 9.236450e+03   1.545698e-05   1.746736e-07
 9.438350e+03   1.497280e-05   1.566173e-07
 9.640250e+03   1.483903e-05   1.656930e-07
 9.842150e+03   1.526512e-05   1.858230e-07
 1.004405e+04   1.493446e-05   1.246786e-07
 1.024595e+04   1.489964e-05   1.828407e-07
 1.044785e+04   1.472128e-05   3.111061e-07
 1.064975e+04   1.457847e-05   1.861517e-07
 1.085165e+04   1.437756e-05   1.827847e-07
 1.105355e+04   1.480355e-05   1.654900e-07
 1.125545e+04   1.415382e-05   1.551934e-07
 1.145735e+04   1.445385e-05   2.402107e-07
 1.165925e+04   1.425153e-05   1.433268e-07
 1.186115e+04   1.419905e-05   1.785641e-07
 1.206305e+04   1.412373e-05   2.098562e-07
 1.226495e+04   1.417933e-05   1.549912e-07
 1.246685e+04   1.381156e-05   2.058694e-07
 1.266875e+04   1.402073e-05   2.673088e-07
 1.287065e+04   1.389681e-05   2.108438e-07
 1.307255e+04   1.358053e-05   1.569618e-07
 1.327445e+04   1.380057e-05   2.111209e-07
 1.347635e+04   1.339113e-05   1.708548e-07
 1.367825e+04   1.324452e-05   1.633725e-07
 1.388015e+04   1.331467e-05   1.549726e-07
 1.408205e+04   1.362248e-05   2.066306e-07
 1.428395e+04   1.375838e-05   1.936199e-07
 1.448585e+04   1.342932e-05   2.267435e-07
 1.468775e+04   1.290271e-05   2.070366e-07
 1.488965e+04   1.304743e-05   1.517174e-07
 1.509155e+04   1.283199e-05   1.953535e-07
 1.529345e+04   1.298582e-05   1.723293e-07
 1.549535e+04   1.291392e-05   2.467284e-07
 1.569725e+04   1.291130e-05   2.310475e-07
 1.589915e+04   1.264871e-05   1.859685e-07
 1.610105e+04   1.234291e-05   1.919394e-07
 1.630295e+04   1.225185e-05   1.745201e-07
 1.650485e+04   1.218640e-05   1.703891e-07
 1.670675e+04   1.240115e-05   2.122355e-07
 1.690865e+04   1.206668e-05   1.566944e-07
 1.711055e+04   1.211833e-05   1.782463e-07
 1.731245e+04   1.213131e-05   1.847230e-07
 1.751435e+04   1.181724e-05   2.013783e-07
 1.771625e+04   1.205887e-05   1.907940e-07
 1.791815e+04   1.179892e-05   2.163107e-07
 1.812005e+04   1.176344e-05   1.949171e-07
 1.832195e+04   1.163453e-05   1.725585e-07
 1.852385e+04   1.171434e-05   1.534570e-07
 1.872575e+04   1.154688e-05   1.613312e-07
 1.892765e+04   1.107051e-05   1.470246e-07
 1.912955e+04   1.157843e-05   2.199058e-07
 1.933145e+04   1.091646e-05   1.753359e-07
 1.953335e+04   1.164704e-05   1.839650e-07
 1.973525e+04   1.104584e-05   2.286548e-07
 1.993715e+04   1.123530e-05   1.558595e-07
 2.013905e+04   1.086436e-05   1.968387e-07
 2.034095e+04   1.121889e-05   2.354045e-07
 2.054285e+04   1.074710e-05   2.094378e-07
 2.074475e+04   1.108086e-05   1.881727e-07
 2.094665e+04   1.087249e-05   1.585277e-07
 2.114855e+04   1.038920e-05   1.632948e-07
 2.135045e+04   1.107583e-05   1.897810e-07
 2.155235e+04   1.103603e-05   1.445853e-07
 2.175425e+04   1.074286e-05   1.932915e-07
 2.195615e+04   1.052808e-05   2.301399e-07
 2.215805e+04   1.009111e-05   1.711987e-07
 2.235995e+04   1.018166e-05   1.795482e-07
 2.256185e+04   1.036271e-05   2.193545e-07
 2.276375e+04   1.036384e-05   2.171316e-07
 2.296565e+04   1.054988e-05   2.286064e-07
 2.316755e+04   1.002290e-05   1.911078e-07
 2.336945e+04   9.869035e-06   1.819774e-07
 2.357135e+04   9.670237e-06   1.483573e-07
 2.377325e+04   9.863021e-06   2.074156e-07
 2.397515e+04   9.775561e-06   1.733948e-07
 2.417705e+04   9.588492e-06   1.724838e-07
 2.437895e+04   9.876827e-06   1.747458e-07
 2.458085e+04   9.668415e-06   1.891001e-07
 2.478275e+04   9.787658e-06   1.631760e-07
 2.498465e+04   9.804270e-06   2.271905e-07
 2.518655e+04   9.464241e-06   1.792265e-07
 2.538845e+04   9.462176e-06   1.675790e-07
 2.559035e+04   9.579685e-06   2.067052e-07
 2.579225e+04   9.327020e-06   1.367911e-07
 2.599415e+04   9.648482e-06   2.151654e-07
 2.619605e+04   9.675444e-06   2.440959e-07
 2.639795e+04   9.201169e-06   2.002651e-07
 2.659985e+04   9.282294e-06   3.332471e-07
 2.680175e+04   8.736400e-06   2.399945e-07
 2.700365e+04   9.053574e-06   2.159848e-07
 2.720555e+04   9.098884e-06   2.215395e-07
 2.740745e+04   8.614929e-06   1.752017e-07
 2.760935e+04   8.406817e-06   2.362233e-07
 2.781125e+04   8.475310e-06   1.829939e-07
 2.801315e+04   8.692698e-06   2.618713e-07
 2.821505e+04   8.369095e-06   2.504800e-07
 2.841695e+04   7.865363e-06   2.449520e-07
 2.861885e+04   7.870696e-06   2.086619e-07
 2.882075e+04   7.823039e-06   2.721183e-07
 2.902265e+04   8.005021e-06   2.700664e-07
 2.922455e+04   7.450639e-06   2.363068e-07
