th3_lab bin center    K_th3    Error 
-inf   0.000000e+00   0.000000e+00
 1.346550e+00   0.000000e+00   0.000000e+00
 1.349650e+00   3.265166e-03   7.656031e-04
 1.352750e+00   8.927113e-03   1.021102e-03
 1.355850e+00   8.889959e-03   1.014298e-03
 1.358950e+00   9.764724e-03   7.421427e-04
 1.362050e+00   8.767391e-03   1.008273e-03
 1.365150e+00   8.742940e-03   1.256464e-03
 1.368250e+00   8.182226e-03   1.081956e-03
 1.371350e+00   8.585718e-03   1.145904e-03
 1.374450e+00   9.094224e-03   9.708363e-04
 1.377550e+00   1.189648e-02   4.522914e-04
 1.380650e+00   1.066334e-02   1.047413e-03
 1.383750e+00   1.233508e-02   5.499885e-04
 1.386850e+00   1.142595e-02   7.986438e-04
 1.389950e+00   1.189324e-02   3.170722e-04
 1.393050e+00   1.144709e-02   7.376288e-04
 1.396150e+00   1.068974e-02   8.896129e-04
 1.399250e+00   1.204646e-02   1.587642e-04
 1.402350e+00   1.219817e-02   2.069785e-04
 1.405450e+00   1.215688e-02   2.688564e-04
 1.408550e+00   1.231507e-02   5.105384e-04
 1.411650e+00   1.230032e-02   3.675699e-04
 1.414750e+00   1.118251e-02   4.870432e-04
 1.417850e+00   1.201844e-02   2.250959e-04
 1.420950e+00   1.005668e-02   1.247859e-03
 1.424050e+00   1.169126e-02   1.583487e-04
 1.427150e+00   1.189861e-02   1.189834e-04
 1.430250e+00   1.200477e-02   3.479481e-04
 1.433350e+00   1.129275e-02   3.646209e-04
 1.436450e+00   1.185999e-02   8.321093e-05
 1.439550e+00   1.144306e-02   3.004177e-04
 1.442650e+00   1.186845e-02   1.279680e-04
 1.445750e+00   1.132988e-02   4.481247e-04
 1.448850e+00   1.034058e-02   8.123012e-04
 1.451950e+00   1.213400e-02   2.931620e-04
 1.455050e+00   1.151864e-02   3.946927e-04
 1.458150e+00   1.174412e-02   8.648329e-05
 1.461250e+00   1.186123e-02   6.987708e-05
 1.464350e+00   1.186594e-02   1.216863e-04
 1.467450e+00   1.063644e-02   9.362519e-04
 1.470550e+00   1.197024e-02   1.277805e-04
 1.473650e+00   9.889713e-03   1.635048e-03
 1.476750e+00   9.904735e-03   2.692607e-03
 1.479850e+00   1.184425e-02   1.040758e-04
 1.482950e+00   1.195663e-02   1.197479e-04
 1.486050e+00   1.080733e-02   5.859655e-04
 1.489150e+00   9.906341e-03   1.262897e-03
 1.492250e+00   1.183944e-02   1.300578e-04
 1.495350e+00   1.175367e-02   9.038166e-05
 1.498450e+00   7.816652e-03   2.362603e-03
 1.501550e+00   1.186704e-02   1.310935e-04
 1.504650e+00   1.177608e-02   9.164673e-05
 1.507750e+00   1.101572e-02   7.701587e-04
 1.510850e+00   1.172332e-02   9.662428e-05
 1.513950e+00   1.189838e-02   2.414291e-04
 1.517050e+00   1.182677e-02   1.254161e-04
 1.520150e+00   1.174954e-02   1.422869e-04
 1.523250e+00   1.187389e-02   8.597508e-05
 1.526350e+00   1.182986e-02   8.857732e-05
 1.529450e+00   1.030261e-02   1.219503e-03
 1.532550e+00   1.159178e-02   1.389701e-04
 1.535650e+00   1.171925e-02   9.166181e-05
 1.538750e+00   1.047946e-02   7.739566e-04
 1.541850e+00   1.083143e-02   8.360948e-04
 1.544950e+00   1.108057e-02   5.230877e-04
 1.548050e+00   1.182704e-02   2.008669e-04
 1.551150e+00   1.107879e-02   6.240844e-04
 1.554250e+00   1.159659e-02   9.599176e-05
 1.557350e+00   1.179437e-02   8.828542e-05
 1.560450e+00   1.163771e-02   7.674430e-05
 1.563550e+00   1.036693e-02   8.145578e-04
 1.566650e+00   1.189794e-02   4.135267e-04
 1.569750e+00   1.060863e-02   8.959209e-04
 1.572850e+00   1.173953e-02   1.012514e-04
 1.575950e+00   1.076763e-02   8.275419e-04
 1.579050e+00   1.133464e-02   7.877625e-04
 1.582150e+00   1.037370e-02   1.269168e-03
 1.585250e+00   1.061048e-02   8.014539e-04
 1.588350e+00   1.153646e-02   8.200290e-05
 1.591450e+00   1.129197e-02   3.701415e-04
 1.594550e+00   1.170265e-02   1.124759e-04
 1.597650e+00   1.173247e-02   8.406809e-05
 1.600750e+00   1.109870e-02   4.638034e-04
 1.603850e+00   1.167481e-02   6.007884e-05
 1.606950e+00   1.093941e-02   4.596456e-04
 1.610050e+00   1.157340e-02   6.454564e-05
 1.613150e+00   1.179397e-02   1.182120e-04
 1.616250e+00   1.110833e-02   4.102405e-04
 1.619350e+00   1.045687e-02   8.935748e-04
 1.622450e+00   1.007296e-02   1.085987e-03
 1.625550e+00   1.158777e-02   8.137288e-05
 1.628650e+00   1.179329e-02   2.941980e-04
 1.631750e+00   1.272757e-02   4.278394e-04
 1.634850e+00   1.056098e-02   5.824355e-04
 1.637950e+00   1.235665e-02   1.005299e-03
 1.641050e+00   1.262929e-02   1.875630e-03
 1.644150e+00   1.381038e-02   2.070287e-03
 1.647250e+00   1.654443e-02   2.303816e-03
 1.650350e+00   6.764905e-03   1.395607e-03
 1.653450e+00   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
