ql51_lab bin centers    value    Error 
-inf   9.077008e-02   3.116506e-03
 1.625000e+00  -1.129296e-02   9.588386e-04
 4.875000e+00   9.997268e-04   6.455498e-07
 8.125000e+00   5.424724e-04   3.250925e-07
 1.137500e+01   3.562037e-04   3.511443e-07
 1.462500e+01   2.554933e-04   3.240449e-07
 1.787500e+01   1.933869e-04   3.578501e-07
 2.112500e+01   1.512680e-04   2.497877e-07
 2.437500e+01   1.222005e-04   2.376245e-07
 2.762500e+01   1.002853e-04   2.225264e-07
 3.087500e+01   8.449899e-05   1.845972e-07
 3.412500e+01   7.246121e-05   1.616279e-07
 3.737500e+01   6.282574e-05   8.566826e-08
 4.062500e+01   5.556438e-05   1.700945e-07
 4.387500e+01   4.966924e-05   1.965991e-07
 4.712500e+01   4.501482e-05   1.671496e-07
 5.037500e+01   4.130262e-05   1.918004e-07
 5.362500e+01   3.810278e-05   1.781976e-07
 5.687500e+01   3.580282e-05   1.840859e-07
 6.012500e+01   3.378437e-05   2.008006e-07
 6.337500e+01   3.229476e-05   1.454365e-07
 6.662500e+01   3.034182e-05   1.573806e-07
 6.987500e+01   2.938096e-05   1.983081e-07
 7.312500e+01   2.874004e-05   1.811401e-07
 7.637500e+01   2.790218e-05   1.753263e-07
 7.962500e+01   2.689123e-05   1.695423e-07
 8.287500e+01   2.704786e-05   1.361664e-07
 8.612500e+01   2.692357e-05   1.067310e-07
 8.937500e+01   2.714344e-05   1.356549e-07
 9.262500e+01   2.819878e-05   2.679902e-07
 9.587500e+01   2.900961e-05   2.922993e-07
 9.912500e+01   2.958921e-05   1.990326e-07
 1.023750e+02   2.965836e-05   1.986038e-07
 1.056250e+02   2.782321e-05   1.553335e-07
 1.088750e+02   2.684266e-05   1.569818e-07
 1.121250e+02   2.433168e-05   1.795365e-07
 1.153750e+02   2.086849e-05   1.442055e-07
 1.186250e+02   1.773743e-05   1.421637e-07
 1.218750e+02   1.462796e-05   1.941468e-07
 1.251250e+02   1.132202e-05   1.409321e-07
 1.283750e+02   9.063476e-06   1.255259e-07
 1.316250e+02   6.988241e-06   7.039657e-08
 1.348750e+02   5.065366e-06   9.217091e-08
 1.381250e+02   3.956220e-06   6.656930e-08
 1.413750e+02   2.913697e-06   3.639665e-08
 1.446250e+02   2.250621e-06   5.438806e-08
 1.478750e+02   1.720922e-06   2.048491e-08
 1.511250e+02   1.440791e-06   2.343411e-08
 1.543750e+02   1.177062e-06   1.748635e-08
 1.576250e+02   9.842890e-07   8.629179e-09
 1.608750e+02   8.413160e-07   9.897858e-09
 1.641250e+02   7.102915e-07   8.685301e-09
 1.673750e+02   6.236447e-07   7.211111e-09
 1.706250e+02   5.389466e-07   6.543771e-09
 1.738750e+02   4.759541e-07   9.654164e-09
 1.771250e+02   4.094062e-07   5.692593e-09
 1.803750e+02   3.516938e-07   6.258048e-09
 1.836250e+02   3.221467e-07   4.807544e-09
 1.868750e+02   2.883745e-07   4.695414e-09
 1.901250e+02   2.516030e-07   5.204853e-09
 1.933750e+02   2.267100e-07   4.954605e-09
 1.966250e+02   2.014747e-07   3.090697e-09
 1.998750e+02   1.843196e-07   3.436707e-09
 2.031250e+02   1.622721e-07   2.634359e-09
 2.063750e+02   1.512515e-07   3.433012e-09
 2.096250e+02   1.320053e-07   2.728902e-09
 2.128750e+02   1.247965e-07   3.117828e-09
 2.161250e+02   1.062744e-07   2.101733e-09
 2.193750e+02   9.942162e-08   2.560381e-09
 2.226250e+02   8.458701e-08   2.136186e-09
 2.258750e+02   8.340021e-08   2.350059e-09
 2.291250e+02   7.498439e-08   2.080491e-09
 2.323750e+02   6.824332e-08   1.623302e-09
 2.356250e+02   6.255088e-08   1.993997e-09
 2.388750e+02   5.534519e-08   1.718156e-09
 2.421250e+02   4.798188e-08   1.086314e-09
 2.453750e+02   4.804725e-08   1.487892e-09
 2.486250e+02   4.385837e-08   1.293561e-09
 2.518750e+02   3.869565e-08   1.347719e-09
 2.551250e+02   3.327490e-08   9.230115e-10
 2.583750e+02   3.304363e-08   8.576629e-10
 2.616250e+02   2.982405e-08   7.542156e-10
 2.648750e+02   2.607228e-08   8.936083e-10
 2.681250e+02   2.503707e-08   9.629530e-10
 2.713750e+02   2.180271e-08   6.700959e-10
 2.746250e+02   2.045037e-08   8.393826e-10
 2.778750e+02   1.968098e-08   8.134056e-10
 2.811250e+02   1.697963e-08   4.811796e-10
 2.843750e+02   1.741444e-08   1.010490e-09
 2.876250e+02   1.450702e-08   6.638473e-10
 2.908750e+02   1.386210e-08   5.911773e-10
 2.941250e+02   1.326100e-08   6.534744e-10
 2.973750e+02   1.170970e-08   4.553948e-10
 3.006250e+02   1.242455e-08   7.366307e-10
 3.038750e+02   1.001027e-08   4.378804e-10
 3.071250e+02   1.027934e-08   5.461256e-10
 3.103750e+02   8.248651e-09   3.271104e-10
 3.136250e+02   8.427828e-09   6.986181e-10
 3.168750e+02   7.624515e-09   4.841350e-10
 3.201250e+02   6.989982e-09   3.011923e-10
 3.233750e+02   6.774907e-09   5.042748e-10
 3.266250e+02   6.448919e-09   3.826674e-10
 3.298750e+02   5.436722e-09   2.146004e-10
 3.331250e+02   5.523044e-09   4.393012e-10
 3.363750e+02   4.277575e-09   1.502637e-10
 3.396250e+02   4.193531e-09   2.306015e-10
 3.428750e+02   3.864478e-09   2.375348e-10
 3.461250e+02   4.073711e-09   2.303412e-10
 3.493750e+02   3.659739e-09   2.813808e-10
 3.526250e+02   4.254289e-09   5.278283e-10
 3.558750e+02   3.435947e-09   3.113437e-10
 3.591250e+02   2.537913e-09   1.623667e-10
 3.623750e+02   2.496854e-09   1.426152e-10
 3.656250e+02   2.787771e-09   2.203783e-10
 3.688750e+02   2.210602e-09   9.586195e-11
 3.721250e+02   2.113595e-09   1.063504e-10
 3.753750e+02   2.474468e-09   2.882393e-10
 3.786250e+02   2.159688e-09   1.908666e-10
 3.818750e+02   2.118511e-09   1.998642e-10
 3.851250e+02   1.665643e-09   1.118024e-10
 3.883750e+02   1.488380e-09   9.856986e-11
 3.916250e+02   1.682210e-09   9.203144e-11
 3.948750e+02   1.455461e-09   1.311284e-10
 3.981250e+02   1.672243e-09   1.840026e-10
 4.013750e+02   1.398027e-09   1.340457e-10
 4.046250e+02   1.202481e-09   1.058752e-10
 4.078750e+02   1.383315e-09   1.381130e-10
 4.111250e+02   1.090486e-09   1.014078e-10
 4.143750e+02   1.091075e-09   8.366744e-11
 4.176250e+02   1.141922e-09   1.135490e-10
 4.208750e+02   7.602453e-10   4.829683e-11
 4.241250e+02   1.166490e-09   1.412681e-10
 4.273750e+02   8.230087e-10   6.000065e-11
 4.306250e+02   8.471535e-10   8.756278e-11
 4.338750e+02   6.795944e-10   5.881536e-11
 4.371250e+02   7.985062e-10   7.090846e-11
 4.403750e+02   6.643628e-10   7.334487e-11
 4.436250e+02   6.641186e-10   6.486059e-11
 4.468750e+02   5.594030e-10   4.312492e-11
 4.501250e+02   7.010236e-10   8.264042e-11
