y5_lab bin centers    value    Error 
-inf   1.563427e-02   5.344560e-04
-1.900450e-01   1.498626e-01   8.113103e-03
-1.881350e-01   1.541528e-01   6.887920e-03
-1.862250e-01   1.879033e-01   1.229377e-02
-1.843150e-01   1.657269e-01   7.466036e-03
-1.824050e-01   1.802956e-01   9.948059e-03
-1.804950e-01   1.702191e-01   8.572841e-03
-1.785850e-01   1.867282e-01   8.641241e-03
-1.766750e-01   2.043115e-01   1.026136e-02
-1.747650e-01   2.092108e-01   1.213037e-02
-1.728550e-01   2.123475e-01   9.404156e-03
-1.709450e-01   2.129479e-01   1.044262e-02
-1.690350e-01   2.298225e-01   1.092425e-02
-1.671250e-01   2.369894e-01   1.116329e-02
-1.652150e-01   2.409723e-01   1.024752e-02
-1.633050e-01   2.725399e-01   2.022053e-02
-1.613950e-01   3.093713e-01   1.654375e-02
-1.594850e-01   2.794383e-01   1.075135e-02
-1.575750e-01   3.148251e-01   1.289124e-02
-1.556650e-01   2.649539e-01   9.961851e-03
-1.537550e-01   3.516509e-01   1.842333e-02
-1.518450e-01   3.328564e-01   1.881486e-02
-1.499350e-01   3.369894e-01   1.050797e-02
-1.480250e-01   3.717107e-01   2.441449e-02
-1.461150e-01   3.546895e-01   1.547109e-02
-1.442050e-01   3.986079e-01   1.823279e-02
-1.422950e-01   3.660344e-01   1.607621e-02
-1.403850e-01   3.991555e-01   1.330087e-02
-1.384750e-01   4.471199e-01   1.856945e-02
-1.365650e-01   4.514965e-01   1.836916e-02
-1.346550e-01   4.855971e-01   2.036060e-02
-1.327450e-01   5.174516e-01   2.432265e-02
-1.308350e-01   5.019035e-01   2.548122e-02
-1.289250e-01   4.918150e-01   1.412259e-02
-1.270150e-01   5.827649e-01   3.117405e-02
-1.251050e-01   5.737819e-01   2.316593e-02
-1.231950e-01   6.627081e-01   3.974840e-02
-1.212850e-01   6.480630e-01   3.442710e-02
-1.193750e-01   5.932004e-01   1.630194e-02
-1.174650e-01   7.054606e-01   1.899056e-02
-1.155550e-01   6.515133e-01   2.434386e-02
-1.136450e-01   9.632449e-01   8.255819e-02
-1.117350e-01   8.095589e-01   4.178559e-02
-1.098250e-01   8.902261e-01   5.086009e-02
-1.079150e-01   8.780912e-01   3.963667e-02
-1.060050e-01   9.751365e-01   4.540175e-02
-1.040950e-01   8.553791e-01   2.153862e-02
-1.021850e-01   1.031623e+00   6.367126e-02
-1.002750e-01   1.116412e+00   4.249797e-02
-9.836500e-02   1.078535e+00   3.799628e-02
-9.645500e-02   1.129813e+00   4.184358e-02
-9.454500e-02   1.254468e+00   4.397474e-02
-9.263500e-02   1.407078e+00   6.825619e-02
-9.072500e-02   1.402390e+00   8.081496e-02
-8.881500e-02   1.410923e+00   6.488140e-02
-8.690500e-02   2.060092e+00   1.902721e-01
-8.499500e-02   1.628182e+00   8.724075e-02
-8.308500e-02   1.880820e+00   1.049733e-01
-8.117500e-02   1.712881e+00   4.798469e-02
-7.926500e-02   2.121202e+00   1.082998e-01
-7.735500e-02   2.132253e+00   8.303975e-02
-7.544500e-02   2.092423e+00   7.049620e-02
-7.353500e-02   2.304998e+00   1.201343e-01
-7.162500e-02   2.413541e+00   9.220906e-02
-6.971500e-02   2.464015e+00   9.727540e-02
-6.780500e-02   2.536066e+00   7.850176e-02
-6.589500e-02   2.653161e+00   8.518854e-02
-6.398500e-02   3.138478e+00   1.082933e-01
-6.207500e-02   3.102093e+00   1.685183e-01
-6.016500e-02   3.289413e+00   1.281608e-01
-5.825500e-02   3.935195e+00   1.962089e-01
-5.634500e-02   3.543598e+00   9.962886e-02
-5.443500e-02   3.748152e+00   1.374684e-01
-5.252500e-02   4.431935e+00   1.545727e-01
-5.061500e-02   4.271101e+00   1.916002e-01
-4.870500e-02   4.545110e+00   1.772581e-01
-4.679500e-02   4.905025e+00   1.645860e-01
-4.488500e-02   4.981663e+00   2.085097e-01
-4.297500e-02   7.424951e+00   5.171532e-01
-4.106500e-02   6.865928e+00   4.777366e-01
-3.915500e-02   6.504543e+00   2.123395e-01
-3.724500e-02   9.203368e+00   8.121431e-01
-3.533500e-02   8.751345e+00   5.388794e-01
-3.342500e-02   8.778590e+00   3.956537e-01
-3.151500e-02   9.668879e+00   4.434301e-01
-2.960500e-02   9.674518e+00   4.581646e-01
-2.769500e-02   1.189065e+01   1.001644e+00
-2.578500e-02   1.188825e+01   7.624516e-01
-2.387500e-02   1.320484e+01   6.226745e-01
-2.196500e-02   1.232111e+01   4.147031e-01
-2.005500e-02   1.404848e+01   6.996461e-01
-1.814500e-02   1.570543e+01   7.641485e-01
-1.623500e-02   1.614223e+01   6.595154e-01
-1.432500e-02   1.737655e+01   8.068635e-01
-1.241500e-02   2.032467e+01   1.385667e+00
-1.050500e-02   2.257477e+01   1.638458e+00
-8.595000e-03   1.966702e+01   1.106441e+00
-6.685000e-03   2.296612e+01   1.487136e+00
-4.775000e-03   1.850637e+01   5.083036e-01
-2.865000e-03   1.939769e+01   5.513411e-01
-9.550000e-04   6.733900e+02   2.308777e+01
 9.550000e-04   2.283843e+01   1.428673e+00
 2.865000e-03   2.130974e+01   8.415050e-01
 4.775000e-03   2.066016e+01   9.119490e-01
 6.685000e-03   2.025156e+01   9.872959e-01
 8.595000e-03   2.074640e+01   1.246317e+00
 1.050500e-02   1.798950e+01   7.705542e-01
 1.241500e-02   1.812233e+01   7.099882e-01
 1.432500e-02   1.622637e+01   8.151106e-01
 1.623500e-02   1.678197e+01   5.334952e-01
 1.814500e-02   1.596494e+01   6.946601e-01
 2.005500e-02   1.258476e+01   4.725864e-01
 2.196500e-02   1.710145e+01   1.576177e+00
 2.387500e-02   1.350179e+01   8.064763e-01
 2.578500e-02   1.176226e+01   5.030929e-01
 2.769500e-02   1.095716e+01   5.320977e-01
 2.960500e-02   1.029330e+01   4.386778e-01
 3.151500e-02   1.074196e+01   5.993354e-01
 3.342500e-02   7.687729e+00   2.746710e-01
 3.533500e-02   7.255045e+00   1.684577e-01
 3.724500e-02   8.447250e+00   5.557609e-01
 3.915500e-02   7.022373e+00   4.058445e-01
 4.106500e-02   6.871009e+00   3.178242e-01
 4.297500e-02   6.759102e+00   3.103036e-01
 4.488500e-02   5.386130e+00   2.115671e-01
 4.679500e-02   5.308327e+00   2.034530e-01
 4.870500e-02   4.541148e+00   1.011175e-01
 5.061500e-02   5.019804e+00   3.342001e-01
 5.252500e-02   3.828231e+00   8.782707e-02
 5.443500e-02   4.205823e+00   2.371598e-01
 5.634500e-02   3.738557e+00   1.593060e-01
 5.825500e-02   3.357154e+00   7.728993e-02
 6.016500e-02   3.098214e+00   9.382231e-02
 6.207500e-02   3.152840e+00   1.287756e-01
 6.398500e-02   2.898457e+00   9.017725e-02
 6.589500e-02   3.056838e+00   1.764829e-01
 6.780500e-02   2.490762e+00   7.084573e-02
 6.971500e-02   2.723056e+00   1.210700e-01
 7.162500e-02   2.315205e+00   9.619412e-02
 7.353500e-02   2.156702e+00   5.561096e-02
 7.544500e-02   2.104664e+00   6.978264e-02
 7.735500e-02   2.067709e+00   9.022078e-02
 7.926500e-02   1.950336e+00   7.869217e-02
 8.117500e-02   1.809747e+00   7.945022e-02
 8.308500e-02   1.571924e+00   4.518140e-02
 8.499500e-02   1.587791e+00   4.420984e-02
 8.690500e-02   1.502340e+00   6.863849e-02
 8.881500e-02   1.591161e+00   1.085921e-01
 9.072500e-02   1.356648e+00   5.270235e-02
 9.263500e-02   1.301726e+00   5.665835e-02
 9.454500e-02   1.143547e+00   2.698136e-02
 9.645500e-02   1.327766e+00   1.360755e-01
 9.836500e-02   1.097119e+00   4.250377e-02
