ql51_lab bin centers    value    Error 
-inf   1.114920e+00   5.067826e-02
 6.500000e-01   1.500310e+00   3.902003e-02
 1.950000e+00   3.004757e-02   1.963055e-04
 3.250000e+00   1.751642e-02   1.949490e-04
 4.550000e+00   1.227122e-02   5.188733e-05
 5.850000e+00   9.451919e-03   1.015773e-04
 7.150000e+00   7.669454e-03   4.831462e-05
 8.450000e+00   6.330217e-03   5.086255e-05
 9.750000e+00   5.584812e-03   2.107886e-05
 1.105000e+01   4.885428e-03   3.986750e-05
 1.235000e+01   4.398146e-03   1.843223e-05
 1.365000e+01   4.061007e-03   2.761811e-05
 1.495000e+01   3.739059e-03   3.714076e-05
 1.625000e+01   3.521378e-03   4.121112e-05
 1.755000e+01   3.303654e-03   4.078114e-05
 1.885000e+01   3.218969e-03   4.153041e-05
 2.015000e+01   3.006667e-03   2.479383e-05
 2.145000e+01   2.967997e-03   3.323806e-05
 2.275000e+01   2.939481e-03   2.497842e-05
 2.405000e+01   2.831914e-03   2.838472e-05
 2.535000e+01   2.733023e-03   1.441147e-05
 2.665000e+01   2.753872e-03   2.684121e-05
 2.795000e+01   2.565346e-03   2.091561e-05
 2.925000e+01   2.359240e-03   2.191654e-05
 3.055000e+01   2.179936e-03   2.906815e-05
 3.185000e+01   2.037241e-03   3.554256e-05
 3.315000e+01   1.844278e-03   1.757850e-05
 3.445000e+01   1.703621e-03   2.451898e-05
 3.575000e+01   1.576350e-03   1.555464e-05
 3.705000e+01   1.427454e-03   1.600359e-05
 3.835000e+01   1.319069e-03   1.530043e-05
 3.965000e+01   1.211101e-03   1.648497e-05
 4.095000e+01   1.125000e-03   1.104750e-05
 4.225000e+01   1.047529e-03   1.929057e-05
 4.355000e+01   9.985353e-04   1.439167e-05
 4.485000e+01   9.108385e-04   2.081365e-05
 4.615000e+01   8.606768e-04   1.500405e-05
 4.745000e+01   7.772013e-04   1.339813e-05
 4.875000e+01   7.387689e-04   1.642798e-05
 5.005000e+01   6.807252e-04   1.639354e-05
 5.135000e+01   6.281530e-04   1.226195e-05
 5.265000e+01   6.031935e-04   1.139991e-05
 5.395000e+01   5.367279e-04   8.375105e-06
 5.525000e+01   5.117457e-04   1.076142e-05
 5.655000e+01   5.064162e-04   1.147992e-05
 5.785000e+01   4.593481e-04   1.342016e-05
 5.915000e+01   4.180607e-04   1.028781e-05
 6.045000e+01   3.852789e-04   9.177984e-06
 6.175000e+01   3.830783e-04   1.153952e-05
 6.305000e+01   3.554891e-04   1.204668e-05
 6.435000e+01   3.342636e-04   6.650698e-06
 6.565000e+01   3.110529e-04   8.582532e-06
 6.695000e+01   2.856452e-04   8.215494e-06
 6.825000e+01   2.823340e-04   7.471229e-06
 6.955000e+01   2.537977e-04   9.381791e-06
 7.085000e+01   2.550577e-04   1.200634e-05
 7.215000e+01   2.351657e-04   7.898891e-06
 7.345000e+01   2.097291e-04   7.658468e-06
 7.475000e+01   2.200183e-04   8.407348e-06
 7.605000e+01   1.886939e-04   7.390412e-06
 7.735000e+01   1.912409e-04   7.595400e-06
 7.865000e+01   1.870080e-04   9.309617e-06
 7.995000e+01   1.655968e-04   5.078206e-06
 8.125000e+01   1.614661e-04   5.922835e-06
 8.255000e+01   1.503107e-04   4.582829e-06
 8.385000e+01   1.564579e-04   8.445162e-06
 8.515000e+01   1.379261e-04   5.589360e-06
 8.645000e+01   1.303923e-04   4.895892e-06
 8.775000e+01   1.258274e-04   5.870166e-06
 8.905000e+01   1.161209e-04   3.929268e-06
 9.035000e+01   1.071415e-04   3.583953e-06
 9.165000e+01   1.027147e-04   5.744337e-06
 9.295000e+01   9.102459e-05   2.839950e-06
 9.425000e+01   9.509077e-05   5.344579e-06
 9.555000e+01   8.702080e-05   6.164775e-06
 9.685000e+01   7.996552e-05   3.399254e-06
 9.815000e+01   7.566685e-05   3.477095e-06
 9.945000e+01   7.220728e-05   3.966416e-06
 1.007500e+02   6.560120e-05   1.959602e-06
 1.020500e+02   7.377394e-05   6.259849e-06
 1.033500e+02   6.002300e-05   3.183595e-06
 1.046500e+02   5.461914e-05   2.432114e-06
 1.059500e+02   5.716017e-05   3.761344e-06
 1.072500e+02   5.306253e-05   3.635984e-06
 1.085500e+02   5.524730e-05   4.019047e-06
 1.098500e+02   5.143613e-05   3.096766e-06
 1.111500e+02   5.312194e-05   3.961753e-06
 1.124500e+02   4.456799e-05   2.167692e-06
 1.137500e+02   4.458264e-05   3.960278e-06
 1.150500e+02   3.710072e-05   1.313912e-06
 1.163500e+02   4.391522e-05   6.851046e-06
 1.176500e+02   4.055431e-05   4.198198e-06
 1.189500e+02   4.194958e-05   3.005200e-06
 1.202500e+02   3.090434e-05   2.324470e-06
 1.215500e+02   2.791335e-05   2.076507e-06
 1.228500e+02   3.643255e-05   3.347140e-06
 1.241500e+02   2.497668e-05   1.797069e-06
 1.254500e+02   2.799078e-05   2.173207e-06
