phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.078761e+00   5.008518e-03   3.333263e-03
-2.953097e+00   1.739346e-03   1.676737e-03
-2.827433e+00   4.450279e-03   4.271751e-03
-2.701770e+00   4.636765e-03   4.248826e-03
-2.576106e+00   1.244531e-03   1.192090e-03
-2.450442e+00   3.967328e-03   3.220017e-03
-2.324779e+00   8.985343e-04   8.985343e-04
-2.199115e+00   1.622586e-03   1.081966e-03
-2.073451e+00   7.540908e-03   7.362413e-03
-1.947787e+00   2.391782e-03   2.373054e-03
-1.822124e+00   2.858887e-03   2.623115e-03
-1.696460e+00   4.172039e-03   2.781367e-03
-1.570796e+00   1.597459e-03   1.086759e-03
-1.445133e+00   8.850269e-03   8.637950e-03
-1.319469e+00   2.015575e-03   1.828634e-03
-1.193805e+00   2.586951e-03   2.511130e-03
-1.068142e+00   4.164575e-03   3.438448e-03
-9.424778e-01   1.163959e-02   1.130451e-02
-8.168141e-01   3.343414e-03   2.698230e-03
-6.911504e-01   5.245398e-03   4.898708e-03
-5.654867e-01   4.388391e-03   2.925747e-03
-4.398230e-01   3.081143e-03   2.731974e-03
-3.141593e-01   1.916463e-03   1.563741e-03
-1.884956e-01   2.415211e-03   1.916990e-03
-6.283185e-02   2.288169e-03   2.013186e-03
 6.283185e-02   1.484269e-03   1.048492e-03
 1.884956e-01   7.018861e-03   4.791881e-03
 3.141593e-01   2.304499e-03   2.272051e-03
 4.398230e-01   1.695789e-03   1.472850e-03
 5.654867e-01   3.164768e-03   2.722677e-03
 6.911504e-01   5.891223e-03   5.178146e-03
 8.168141e-01   4.319234e-03   3.102937e-03
 9.424778e-01   2.277932e-03   1.706881e-03
 1.068142e+00   1.985465e-03   1.622095e-03
 1.193805e+00   2.753729e-03   2.600058e-03
 1.319469e+00   4.558754e-03   4.268794e-03
 1.445133e+00   1.116007e-03   1.046801e-03
 1.570796e+00   2.114813e-03   2.092448e-03
 1.696460e+00   2.801618e-03   2.629271e-03
 1.822124e+00   2.258337e-03   1.663090e-03
 1.947787e+00   2.789373e-03   1.889366e-03
 2.073451e+00   3.457849e-03   3.067638e-03
 2.199115e+00   1.659201e-03   1.171949e-03
 2.324779e+00   2.315901e-03   2.312201e-03
 2.450442e+00   2.831145e-03   2.831145e-03
 2.576106e+00   1.842645e-03   1.550035e-03
 2.701770e+00   2.102568e-03   1.880950e-03
 2.827433e+00   3.137550e-03   2.967050e-03
 2.953097e+00   5.757936e-03   5.464108e-03
 3.078761e+00   2.044696e-03   1.611090e-03
 inf   0.000000e+00   0.000000e+00
