Eph_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 1.010000e+02   7.478163e-03   1.323673e-05
 3.030000e+02   1.014384e-04   2.206651e-06
 5.050000e+02   5.921582e-05   1.479775e-06
 7.070000e+02   4.192164e-05   1.036225e-06
 9.090000e+02   3.235079e-05   7.435522e-07
 1.111000e+03   2.569642e-05   6.860334e-07
 1.313000e+03   2.195488e-05   5.695057e-07
 1.515000e+03   1.932009e-05   4.779149e-07
 1.717000e+03   1.724514e-05   4.500846e-07
 1.919000e+03   1.504775e-05   4.262117e-07
 2.121000e+03   1.420138e-05   5.227697e-07
 2.323000e+03   1.241712e-05   2.613079e-07
 2.525000e+03   1.169120e-05   2.371955e-07
 2.727000e+03   1.044455e-05   2.145964e-07
 2.929000e+03   9.836582e-06   1.931949e-07
 3.131000e+03   9.453035e-06   1.908832e-07
 3.333000e+03   8.700151e-06   1.597851e-07
 3.535000e+03   8.380668e-06   1.875679e-07
 3.737000e+03   7.960913e-06   1.373942e-07
 3.939000e+03   7.608104e-06   1.322621e-07
 4.141000e+03   7.276745e-06   1.134676e-07
 4.343000e+03   7.052746e-06   1.573464e-07
 4.545000e+03   6.916522e-06   1.517930e-07
 4.747000e+03   6.735483e-06   1.101205e-07
 4.949000e+03   6.607730e-06   1.340663e-07
 5.151000e+03   6.544323e-06   1.072045e-07
 5.353000e+03   6.479983e-06   1.200691e-07
 5.555000e+03   6.456646e-06   1.157249e-07
 5.757000e+03   6.353086e-06   8.675404e-08
 5.959000e+03   6.420640e-06   1.072527e-07
 6.161000e+03   6.728995e-06   1.913804e-07
 6.363000e+03   6.423580e-06   7.897948e-08
 6.565000e+03   6.635447e-06   1.545083e-07
 6.767000e+03   6.283589e-06   1.242948e-07
 6.969000e+03   6.199326e-06   8.365738e-08
 7.171000e+03   6.406031e-06   1.120946e-07
 7.373000e+03   6.301241e-06   7.607484e-08
 7.575000e+03   6.351181e-06   7.993257e-08
 7.777000e+03   6.193660e-06   6.440117e-08
 7.979000e+03   6.224833e-06   7.636179e-08
 8.181000e+03   6.083211e-06   7.285479e-08
 8.383000e+03   6.079378e-06   7.233817e-08
 8.585000e+03   6.298880e-06   1.193563e-07
 8.787000e+03   6.143011e-06   9.785812e-08
 8.989000e+03   6.143433e-06   5.330884e-08
 9.191000e+03   6.125898e-06   8.966687e-08
 9.393000e+03   6.126119e-06   5.775275e-08
 9.595000e+03   6.041031e-06   5.641312e-08
 9.797000e+03   6.080919e-06   6.455632e-08
 9.999000e+03   6.026593e-06   5.808587e-08
 1.020100e+04   6.001857e-06   5.797897e-08
 1.040300e+04   6.053424e-06   6.885629e-08
 1.060500e+04   5.949820e-06   8.711073e-08
 1.080700e+04   6.074614e-06   6.531033e-08
 1.100900e+04   5.991234e-06   6.423848e-08
 1.121100e+04   6.063320e-06   8.403008e-08
 1.141300e+04   5.970781e-06   6.465271e-08
 1.161500e+04   5.894323e-06   7.122981e-08
 1.181700e+04   6.013131e-06   7.932575e-08
 1.201900e+04   5.987921e-06   6.953730e-08
 1.222100e+04   6.029395e-06   6.160925e-08
 1.242300e+04   5.947096e-06   6.269252e-08
 1.262500e+04   6.016363e-06   7.179844e-08
 1.282700e+04   6.114865e-06   7.874816e-08
 1.302900e+04   5.869542e-06   7.027870e-08
 1.323100e+04   6.002217e-06   6.519424e-08
 1.343300e+04   5.918976e-06   6.031615e-08
 1.363500e+04   5.924428e-06   8.153773e-08
 1.383700e+04   6.057096e-06   7.979693e-08
 1.403900e+04   6.004717e-06   7.366367e-08
 1.424100e+04   6.052522e-06   6.464102e-08
 1.444300e+04   6.018017e-06   7.409396e-08
 1.464500e+04   6.070160e-06   7.299702e-08
 1.484700e+04   6.088332e-06   7.007691e-08
 1.504900e+04   5.933363e-06   6.193471e-08
 1.525100e+04   6.120421e-06   6.027641e-08
 1.545300e+04   6.174302e-06   6.602961e-08
 1.565500e+04   6.117813e-06   8.969522e-08
 1.585700e+04   6.050488e-06   5.531171e-08
 1.605900e+04   6.129050e-06   6.031407e-08
 1.626100e+04   6.131704e-06   7.007640e-08
 1.646300e+04   6.105773e-06   7.059480e-08
 1.666500e+04   6.115230e-06   6.322954e-08
 1.686700e+04   6.033927e-06   7.311033e-08
 1.706900e+04   6.109934e-06   6.277535e-08
 1.727100e+04   6.115055e-06   6.380749e-08
 1.747300e+04   6.167269e-06   7.594326e-08
 1.767500e+04   6.151400e-06   8.090216e-08
 1.787700e+04   6.182147e-06   6.882643e-08
 1.807900e+04   6.216550e-06   5.177834e-08
 1.828100e+04   6.343835e-06   7.596218e-08
 1.848300e+04   6.217849e-06   6.577882e-08
 1.868500e+04   6.243260e-06   5.353941e-08
 1.888700e+04   6.350782e-06   7.745169e-08
 1.908900e+04   6.328015e-06   7.496436e-08
 1.929100e+04   6.210967e-06   7.162834e-08
 1.949300e+04   6.375470e-06   8.142007e-08
 1.969500e+04   6.382877e-06   6.405145e-08
 1.989700e+04   6.378761e-06   7.347436e-08
 2.009900e+04   6.524693e-06   7.272886e-08
 2.030100e+04   6.604499e-06   5.724688e-08
 2.050300e+04   6.518539e-06   8.413877e-08
 2.070500e+04   6.504976e-06   8.658459e-08
 2.090700e+04   6.663098e-06   7.892241e-08
 2.110900e+04   6.663168e-06   6.984025e-08
 2.131100e+04   6.844179e-06   7.092794e-08
 2.151300e+04   6.699520e-06   5.349639e-08
 2.171500e+04   6.829592e-06   6.255792e-08
 2.191700e+04   7.025619e-06   8.280632e-08
 2.211900e+04   7.000372e-06   6.525679e-08
 2.232100e+04   7.072070e-06   7.272038e-08
 2.252300e+04   7.166750e-06   8.173477e-08
 2.272500e+04   7.189560e-06   6.308773e-08
 2.292700e+04   7.264362e-06   7.685439e-08
 2.312900e+04   7.293506e-06   7.101589e-08
 2.333100e+04   7.433882e-06   7.256902e-08
 2.353300e+04   7.669354e-06   9.484339e-08
 2.373500e+04   7.670889e-06   6.115649e-08
 2.393700e+04   7.877866e-06   9.082477e-08
 2.413900e+04   7.911558e-06   6.995491e-08
 2.434100e+04   8.128486e-06   9.452572e-08
 2.454300e+04   8.243072e-06   6.695868e-08
 2.474500e+04   8.313460e-06   7.421701e-08
 2.494700e+04   8.505843e-06   7.453524e-08
 2.514900e+04   8.679674e-06   8.151360e-08
 2.535100e+04   8.688635e-06   9.680425e-08
 2.555300e+04   8.561065e-06   7.235320e-08
 2.575500e+04   8.483347e-06   7.037277e-08
 2.595700e+04   8.314742e-06   7.551686e-08
 2.615900e+04   8.153463e-06   7.914864e-08
 2.636100e+04   8.144574e-06   7.081324e-08
 2.656300e+04   7.908989e-06   6.876278e-08
 2.676500e+04   7.806965e-06   7.101718e-08
 2.696700e+04   7.762652e-06   7.760536e-08
 2.716900e+04   7.414163e-06   5.874183e-08
 2.737100e+04   7.454673e-06   7.532734e-08
 2.757300e+04   7.306891e-06   7.409692e-08
 2.777500e+04   7.219438e-06   7.751855e-08
 2.797700e+04   6.952740e-06   7.046486e-08
 2.817900e+04   6.885373e-06   7.703578e-08
 2.838100e+04   6.996108e-06   1.201041e-07
 2.858300e+04   6.742288e-06   6.990621e-08
 2.878500e+04   6.552203e-06   8.957721e-08
 2.898700e+04   6.528824e-06   9.420489e-08
 2.918900e+04   6.376988e-06   9.025940e-08
 2.939100e+04   6.220606e-06   1.352090e-07
 2.959300e+04   6.362677e-06   1.669117e-07
 2.979500e+04   6.119263e-06   1.577850e-07
 2.999700e+04   2.946853e-06   9.952898e-08
 3.019900e+04   0.000000e+00   0.000000e+00
 3.040100e+04   0.000000e+00   0.000000e+00
 3.060300e+04   0.000000e+00   0.000000e+00
 3.080500e+04   0.000000e+00   0.000000e+00
 3.100700e+04   0.000000e+00   0.000000e+00
 3.120900e+04   0.000000e+00   0.000000e+00
 3.141100e+04   0.000000e+00   0.000000e+00
 3.161300e+04   0.000000e+00   0.000000e+00
 3.181500e+04   0.000000e+00   0.000000e+00
 3.201700e+04   0.000000e+00   0.000000e+00
 3.221900e+04   0.000000e+00   0.000000e+00
 3.242100e+04   0.000000e+00   0.000000e+00
 3.262300e+04   0.000000e+00   0.000000e+00
 3.282500e+04   0.000000e+00   0.000000e+00
 3.302700e+04   0.000000e+00   0.000000e+00
 3.322900e+04   0.000000e+00   0.000000e+00
 3.343100e+04   0.000000e+00   0.000000e+00
 3.363300e+04   0.000000e+00   0.000000e+00
 3.383500e+04   0.000000e+00   0.000000e+00
 3.403700e+04   0.000000e+00   0.000000e+00
 3.423900e+04   0.000000e+00   0.000000e+00
 3.444100e+04   0.000000e+00   0.000000e+00
 3.464300e+04   0.000000e+00   0.000000e+00
 3.484500e+04   0.000000e+00   0.000000e+00
 3.504700e+04   0.000000e+00   0.000000e+00
 3.524900e+04   0.000000e+00   0.000000e+00
 3.545100e+04   0.000000e+00   0.000000e+00
 3.565300e+04   0.000000e+00   0.000000e+00
 3.585500e+04   0.000000e+00   0.000000e+00
 3.605700e+04   0.000000e+00   0.000000e+00
 3.625900e+04   0.000000e+00   0.000000e+00
 3.646100e+04   0.000000e+00   0.000000e+00
 3.666300e+04   0.000000e+00   0.000000e+00
 3.686500e+04   0.000000e+00   0.000000e+00
 3.706700e+04   0.000000e+00   0.000000e+00
 3.726900e+04   0.000000e+00   0.000000e+00
 3.747100e+04   0.000000e+00   0.000000e+00
 3.767300e+04   0.000000e+00   0.000000e+00
 3.787500e+04   0.000000e+00   0.000000e+00
 3.807700e+04   0.000000e+00   0.000000e+00
 3.827900e+04   0.000000e+00   0.000000e+00
 3.848100e+04   0.000000e+00   0.000000e+00
 3.868300e+04   0.000000e+00   0.000000e+00
 3.888500e+04   0.000000e+00   0.000000e+00
 3.908700e+04   0.000000e+00   0.000000e+00
 3.928900e+04   0.000000e+00   0.000000e+00
 3.949100e+04   0.000000e+00   0.000000e+00
 3.969300e+04   0.000000e+00   0.000000e+00
 3.989500e+04   0.000000e+00   0.000000e+00
 4.009700e+04   0.000000e+00   0.000000e+00
 4.029900e+04   0.000000e+00   0.000000e+00
 4.050100e+04   0.000000e+00   0.000000e+00
 4.070300e+04   0.000000e+00   0.000000e+00
 4.090500e+04   0.000000e+00   0.000000e+00
 4.110700e+04   0.000000e+00   0.000000e+00
 4.130900e+04   0.000000e+00   0.000000e+00
 4.151100e+04   0.000000e+00   0.000000e+00
 4.171300e+04   0.000000e+00   0.000000e+00
 4.191500e+04   0.000000e+00   0.000000e+00
 4.211700e+04   0.000000e+00   0.000000e+00
 4.231900e+04   0.000000e+00   0.000000e+00
 4.252100e+04   0.000000e+00   0.000000e+00
 4.272300e+04   0.000000e+00   0.000000e+00
 4.292500e+04   0.000000e+00   0.000000e+00
 4.312700e+04   0.000000e+00   0.000000e+00
 4.332900e+04   0.000000e+00   0.000000e+00
 4.353100e+04   0.000000e+00   0.000000e+00
 4.373300e+04   0.000000e+00   0.000000e+00
 4.393500e+04   0.000000e+00   0.000000e+00
 4.413700e+04   0.000000e+00   0.000000e+00
 4.433900e+04   0.000000e+00   0.000000e+00
 4.454100e+04   0.000000e+00   0.000000e+00
 4.474300e+04   0.000000e+00   0.000000e+00
 4.494500e+04   0.000000e+00   0.000000e+00
 4.514700e+04   0.000000e+00   0.000000e+00
 4.534900e+04   0.000000e+00   0.000000e+00
 4.555100e+04   0.000000e+00   0.000000e+00
 4.575300e+04   0.000000e+00   0.000000e+00
 4.595500e+04   0.000000e+00   0.000000e+00
 4.615700e+04   0.000000e+00   0.000000e+00
 4.635900e+04   0.000000e+00   0.000000e+00
 4.656100e+04   0.000000e+00   0.000000e+00
 4.676300e+04   0.000000e+00   0.000000e+00
 4.696500e+04   0.000000e+00   0.000000e+00
 4.716700e+04   0.000000e+00   0.000000e+00
 4.736900e+04   0.000000e+00   0.000000e+00
 4.757100e+04   0.000000e+00   0.000000e+00
 4.777300e+04   0.000000e+00   0.000000e+00
 4.797500e+04   0.000000e+00   0.000000e+00
 4.817700e+04   0.000000e+00   0.000000e+00
 4.837900e+04   0.000000e+00   0.000000e+00
 4.858100e+04   0.000000e+00   0.000000e+00
 4.878300e+04   0.000000e+00   0.000000e+00
 4.898500e+04   0.000000e+00   0.000000e+00
 4.918700e+04   0.000000e+00   0.000000e+00
 4.938900e+04   0.000000e+00   0.000000e+00
 4.959100e+04   0.000000e+00   0.000000e+00
 4.979300e+04   0.000000e+00   0.000000e+00
 4.999500e+04   0.000000e+00   0.000000e+00
 5.019700e+04   0.000000e+00   0.000000e+00
 5.039900e+04   0.000000e+00   0.000000e+00
 5.060100e+04   0.000000e+00   0.000000e+00
 5.080300e+04   0.000000e+00   0.000000e+00
 5.100500e+04   0.000000e+00   0.000000e+00
 5.120700e+04   0.000000e+00   0.000000e+00
 5.140900e+04   0.000000e+00   0.000000e+00
 5.161100e+04   0.000000e+00   0.000000e+00
 5.181300e+04   0.000000e+00   0.000000e+00
 5.201500e+04   0.000000e+00   0.000000e+00
 5.221700e+04   0.000000e+00   0.000000e+00
 5.241900e+04   0.000000e+00   0.000000e+00
 5.262100e+04   0.000000e+00   0.000000e+00
 5.282300e+04   0.000000e+00   0.000000e+00
 5.302500e+04   0.000000e+00   0.000000e+00
 5.322700e+04   0.000000e+00   0.000000e+00
 5.342900e+04   0.000000e+00   0.000000e+00
 5.363100e+04   0.000000e+00   0.000000e+00
 5.383300e+04   0.000000e+00   0.000000e+00
 5.403500e+04   0.000000e+00   0.000000e+00
 5.423700e+04   0.000000e+00   0.000000e+00
 5.443900e+04   0.000000e+00   0.000000e+00
 5.464100e+04   0.000000e+00   0.000000e+00
 5.484300e+04   0.000000e+00   0.000000e+00
 5.504500e+04   0.000000e+00   0.000000e+00
 5.524700e+04   0.000000e+00   0.000000e+00
 5.544900e+04   0.000000e+00   0.000000e+00
 5.565100e+04   0.000000e+00   0.000000e+00
 5.585300e+04   0.000000e+00   0.000000e+00
 5.605500e+04   0.000000e+00   0.000000e+00
 5.625700e+04   0.000000e+00   0.000000e+00
 5.645900e+04   0.000000e+00   0.000000e+00
 5.666100e+04   0.000000e+00   0.000000e+00
 5.686300e+04   0.000000e+00   0.000000e+00
 5.706500e+04   0.000000e+00   0.000000e+00
 5.726700e+04   0.000000e+00   0.000000e+00
 5.746900e+04   0.000000e+00   0.000000e+00
 5.767100e+04   0.000000e+00   0.000000e+00
 5.787300e+04   0.000000e+00   0.000000e+00
 5.807500e+04   0.000000e+00   0.000000e+00
 5.827700e+04   0.000000e+00   0.000000e+00
 5.847900e+04   0.000000e+00   0.000000e+00
 5.868100e+04   0.000000e+00   0.000000e+00
 5.888300e+04   0.000000e+00   0.000000e+00
 5.908500e+04   0.000000e+00   0.000000e+00
 5.928700e+04   0.000000e+00   0.000000e+00
 5.948900e+04   0.000000e+00   0.000000e+00
 5.969100e+04   0.000000e+00   0.000000e+00
 5.989300e+04   0.000000e+00   0.000000e+00
 6.009500e+04   0.000000e+00   0.000000e+00
 6.029700e+04   0.000000e+00   0.000000e+00
 6.049900e+04   0.000000e+00   0.000000e+00
 6.070100e+04   0.000000e+00   0.000000e+00
 6.090300e+04   0.000000e+00   0.000000e+00
 6.110500e+04   0.000000e+00   0.000000e+00
 6.130700e+04   0.000000e+00   0.000000e+00
 6.150900e+04   0.000000e+00   0.000000e+00
 6.171100e+04   0.000000e+00   0.000000e+00
 6.191300e+04   0.000000e+00   0.000000e+00
 6.211500e+04   0.000000e+00   0.000000e+00
 6.231700e+04   0.000000e+00   0.000000e+00
