th3_lab bin center    K_th3    Error 
-inf   0.000000e+00   0.000000e+00
 1.360500e+00   1.414885e-02   2.106141e-04
 1.391500e+00   1.394973e-02   1.617218e-04
 1.422500e+00   1.402364e-02   2.246999e-04
 1.453500e+00   1.446252e-02   2.155651e-04
 1.484500e+00   1.428713e-02   1.914580e-04
 1.515500e+00   1.432770e-02   2.945243e-04
 1.546500e+00   1.435857e-02   2.790059e-04
 1.577500e+00   1.487024e-02   2.958717e-04
 1.608500e+00   1.431843e-02   2.840668e-04
 1.639500e+00   1.218043e-02   5.773716e-04
 inf   0.000000e+00   0.000000e+00
