phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   1.303990e-02   1.531043e-03
-3.122743e+00   1.361808e-02   1.060003e-03
-3.110177e+00   1.238592e-02   1.115356e-03
-3.097610e+00   1.378429e-02   9.379983e-04
-3.085044e+00   1.457852e-02   1.300401e-03
-3.072478e+00   1.438641e-02   8.217610e-04
-3.059911e+00   1.227068e-02   1.082070e-03
-3.047345e+00   1.422362e-02   1.263377e-03
-3.034779e+00   1.492360e-02   1.635391e-03
-3.022212e+00   1.470969e-02   1.112283e-03
-3.009646e+00   1.471625e-02   1.306179e-03
-2.997079e+00   1.465267e-02   5.850063e-04
-2.984513e+00   1.382223e-02   1.339045e-03
-2.971947e+00   1.854438e-02   1.716853e-03
-2.959380e+00   1.937139e-02   2.507956e-03
-2.946814e+00   1.854901e-02   2.447634e-03
-2.934248e+00   1.515355e-02   1.434392e-03
-2.921681e+00   1.591060e-02   1.418109e-03
-2.909115e+00   1.618904e-02   1.528118e-03
-2.896548e+00   1.435931e-02   1.176814e-03
-2.883982e+00   2.270678e-02   7.958000e-03
-2.871416e+00   1.424035e-02   7.658508e-04
-2.858849e+00   1.562139e-02   1.110882e-03
-2.846283e+00   1.328275e-02   1.725622e-03
-2.833717e+00   1.540172e-02   1.246133e-03
-2.821150e+00   1.388146e-02   8.074263e-04
-2.808584e+00   1.677024e-02   1.332752e-03
-2.796017e+00   1.402957e-02   8.776905e-04
-2.783451e+00   1.819892e-02   2.010277e-03
-2.770885e+00   1.680153e-02   1.387436e-03
-2.758318e+00   1.550005e-02   1.106957e-03
-2.745752e+00   1.850254e-02   1.689236e-03
-2.733186e+00   1.374084e-02   7.048548e-04
-2.720619e+00   1.308212e-02   1.382712e-03
-2.708053e+00   1.630749e-02   9.886311e-04
-2.695486e+00   1.432843e-02   1.545187e-03
-2.682920e+00   1.524007e-02   1.849959e-03
-2.670354e+00   1.557708e-02   7.036544e-04
-2.657787e+00   1.718190e-02   2.483686e-03
-2.645221e+00   1.330083e-02   9.059378e-04
-2.632655e+00   1.501027e-02   7.987862e-04
-2.620088e+00   1.713620e-02   1.841881e-03
-2.607522e+00   1.550566e-02   1.704058e-03
-2.594956e+00   1.394680e-02   1.055980e-03
-2.582389e+00   1.323273e-02   8.737350e-04
-2.569823e+00   1.903394e-02   1.682433e-03
-2.557256e+00   1.467135e-02   1.409888e-03
-2.544690e+00   1.811645e-02   2.074082e-03
-2.532124e+00   1.474071e-02   8.799230e-04
-2.519557e+00   1.351962e-02   1.915313e-03
-2.506991e+00   1.633620e-02   1.809444e-03
-2.494425e+00   1.499416e-02   1.274847e-03
-2.481858e+00   1.418585e-02   1.509382e-03
-2.469292e+00   1.456118e-02   1.096321e-03
-2.456725e+00   1.322045e-02   1.058710e-03
-2.444159e+00   1.863300e-02   1.507787e-03
-2.431593e+00   1.400192e-02   9.294862e-04
-2.419026e+00   2.978471e-02   1.002828e-02
-2.406460e+00   1.320410e-02   1.343836e-03
-2.393894e+00   1.590629e-02   1.026405e-03
-2.381327e+00   1.622526e-02   1.226123e-03
-2.368761e+00   1.518968e-02   7.534358e-04
-2.356194e+00   1.323199e-02   1.185864e-03
-2.343628e+00   1.481422e-02   1.148670e-03
-2.331062e+00   1.928312e-02   2.565279e-03
-2.318495e+00   1.657667e-02   1.563229e-03
-2.305929e+00   1.616722e-02   1.300101e-03
-2.293363e+00   1.859644e-02   1.279241e-03
-2.280796e+00   1.994455e-02   2.508954e-03
-2.268230e+00   1.357990e-02   1.151740e-03
-2.255664e+00   1.716438e-02   1.555781e-03
-2.243097e+00   1.393575e-02   7.857685e-04
-2.230531e+00   1.438536e-02   9.491319e-04
-2.217964e+00   1.433927e-02   6.608951e-04
-2.205398e+00   2.109759e-02   3.950327e-03
-2.192832e+00   1.303675e-02   7.075361e-04
-2.180265e+00   1.466452e-02   9.024548e-04
-2.167699e+00   1.881891e-02   3.247928e-03
-2.155133e+00   1.700762e-02   1.577087e-03
-2.142566e+00   1.332996e-02   9.533152e-04
-2.130000e+00   1.406552e-02   1.266261e-03
-2.117433e+00   2.049865e-02   5.067480e-03
-2.104867e+00   1.393575e-02   9.612630e-04
-2.092301e+00   1.538043e-02   1.559577e-03
-2.079734e+00   1.645246e-02   2.130518e-03
-2.067168e+00   1.624968e-02   1.310197e-03
-2.054602e+00   1.387219e-02   8.451427e-04
-2.042035e+00   1.355583e-02   1.119459e-03
-2.029469e+00   1.652129e-02   1.175666e-03
-2.016902e+00   1.636272e-02   1.988779e-03
-2.004336e+00   1.310038e-02   1.353402e-03
-1.991770e+00   1.302971e-02   8.103179e-04
-1.979203e+00   1.433637e-02   8.633923e-04
-1.966637e+00   1.260500e-02   6.372441e-04
-1.954071e+00   1.575677e-02   1.786389e-03
-1.941504e+00   1.402670e-02   9.082841e-04
-1.928938e+00   1.807578e-02   2.505905e-03
-1.916372e+00   1.482104e-02   1.346693e-03
-1.903805e+00   1.634085e-02   1.580389e-03
-1.891239e+00   1.396371e-02   9.612147e-04
