Eph_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 1.010000e+02   1.139109e-02   5.154511e-07
 3.030000e+02   3.782317e-04   1.821493e-07
 5.050000e+02   2.208218e-04   1.122265e-07
 7.070000e+02   1.562779e-04   1.196604e-07
 9.090000e+02   1.211663e-04   9.508848e-08
 1.111000e+03   9.880880e-05   1.240497e-07
 1.313000e+03   8.342438e-05   6.650230e-08
 1.515000e+03   7.204998e-05   6.514612e-08
 1.717000e+03   6.353228e-05   7.263757e-08
 1.919000e+03   5.673868e-05   4.834481e-08
 2.121000e+03   5.132373e-05   5.790790e-08
 2.323000e+03   4.686437e-05   7.752159e-08
 2.525000e+03   4.289540e-05   6.054555e-08
 2.727000e+03   3.991541e-05   8.338506e-08
 2.929000e+03   3.700942e-05   5.625009e-08
 3.131000e+03   3.462313e-05   5.311889e-08
 3.333000e+03   3.260526e-05   5.007527e-08
 3.535000e+03   3.077744e-05   6.115563e-08
 3.737000e+03   2.909596e-05   5.694763e-08
 3.939000e+03   2.762393e-05   3.105525e-08
 4.141000e+03   2.632673e-05   4.647848e-08
 4.343000e+03   2.529811e-05   5.412475e-08
 4.545000e+03   2.421197e-05   5.012374e-08
 4.747000e+03   2.333228e-05   6.422391e-08
 4.949000e+03   2.252335e-05   7.183761e-08
 5.151000e+03   2.180515e-05   7.279754e-08
 5.353000e+03   2.172261e-05   2.058009e-07
 5.555000e+03   2.086685e-05   1.546847e-07
 5.757000e+03   2.013089e-05   1.304068e-07
 5.959000e+03   1.956686e-05   9.734090e-08
 6.161000e+03   1.888877e-05   8.479458e-08
 6.363000e+03   1.889924e-05   1.335532e-07
 6.565000e+03   1.849543e-05   1.610378e-07
 6.767000e+03   1.792638e-05   1.310910e-07
 6.969000e+03   1.778713e-05   1.708421e-07
 7.171000e+03   1.737015e-05   1.987695e-07
 7.373000e+03   1.740694e-05   2.373977e-07
 7.575000e+03   1.711795e-05   1.771108e-07
 7.777000e+03   1.637427e-05   1.701380e-07
 7.979000e+03   1.673615e-05   1.905507e-07
 8.181000e+03   1.628163e-05   2.037614e-07
 8.383000e+03   1.600242e-05   1.677533e-07
 8.585000e+03   1.633506e-05   2.479182e-07
 8.787000e+03   1.563507e-05   1.533034e-07
 8.989000e+03   1.539037e-05   1.466872e-07
 9.191000e+03   1.533854e-05   1.925998e-07
