th5_cms_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-4.687500e-04   0.000000e+00   0.000000e+00
-4.062500e-04   0.000000e+00   0.000000e+00
-3.437500e-04   0.000000e+00   0.000000e+00
-2.812500e-04   0.000000e+00   0.000000e+00
-2.187500e-04   0.000000e+00   0.000000e+00
-1.562500e-04   0.000000e+00   0.000000e+00
-9.375000e-05   0.000000e+00   0.000000e+00
-3.125000e-05   1.999446e+04   7.084542e+02
 3.125000e-05   1.326006e-01   1.853842e-02
 9.375000e-05   3.685288e-01   3.047178e-02
 1.562500e-04   6.518077e-01   5.030725e-02
 2.187500e-04   1.196538e+00   1.311391e-01
 2.812500e-04   1.330706e+00   1.145638e-01
 3.437500e-04   1.423224e+00   1.255697e-01
 4.062500e-04   1.928387e+00   1.211715e-01
 4.687500e-04   2.367266e+00   1.648346e-01
 5.312500e-04   2.898813e+00   1.735643e-01
 5.937500e-04   4.339703e+00   4.871704e-01
 6.562500e-04   3.899693e+00   3.256197e-01
 7.187500e-04   6.374099e+00   9.909719e-01
 7.812500e-04   3.741360e+00   1.903622e-01
 8.437500e-04   5.115128e+00   5.600877e-01
 9.062500e-04   4.461743e+00   3.025719e-01
 9.687500e-04   5.127532e+00   2.642042e-01
 1.031250e-03   5.943540e+00   4.798278e-01
 1.093750e-03   7.429175e+00   5.405281e-01
 1.156250e-03   6.543334e+00   4.598472e-01
 1.218750e-03   6.463051e+00   4.026044e-01
 1.281250e-03   7.608282e+00   5.053727e-01
 1.343750e-03   8.946214e+00   9.625449e-01
 1.406250e-03   7.878287e+00   4.633897e-01
 1.468750e-03   7.819997e+00   4.707240e-01
 1.531250e-03   8.365463e+00   4.503611e-01
 1.593750e-03   7.468532e+00   3.160093e-01
 1.656250e-03   1.278593e+01   1.164111e+00
 1.718750e-03   1.249147e+01   1.175561e+00
 1.781250e-03   1.111535e+01   7.985611e-01
 1.843750e-03   1.007769e+01   4.441667e-01
 1.906250e-03   1.303322e+01   1.109566e+00
 1.968750e-03   1.037767e+01   6.151244e-01
 2.031250e-03   1.186236e+01   8.357394e-01
 2.093750e-03   1.111049e+01   4.917991e-01
 2.156250e-03   1.534955e+01   1.217257e+00
 2.218750e-03   1.223998e+01   6.985111e-01
 2.281250e-03   1.614734e+01   1.542062e+00
 2.343750e-03   1.343175e+01   6.138734e-01
 2.406250e-03   1.587302e+01   1.157898e+00
 2.468750e-03   1.494259e+01   1.299462e+00
 2.531250e-03   1.441122e+01   9.484301e-01
 2.593750e-03   1.422176e+01   7.724986e-01
 2.656250e-03   1.480117e+01   5.795513e-01
 2.718750e-03   1.558082e+01   7.632191e-01
 2.781250e-03   1.756619e+01   1.324598e+00
 2.843750e-03   1.554510e+01   8.708984e-01
 2.906250e-03   1.791663e+01   7.934138e-01
 2.968750e-03   2.272084e+01   1.669717e+00
 3.031250e-03   1.809091e+01   1.201023e+00
 3.093750e-03   1.869773e+01   1.395608e+00
 3.156250e-03   1.879580e+01   1.161153e+00
 3.218750e-03   2.202488e+01   1.452609e+00
 3.281250e-03   2.102261e+01   2.069158e+00
 3.343750e-03   1.695557e+01   7.663062e-01
 3.406250e-03   2.475639e+01   3.426302e+00
 3.468750e-03   1.976818e+01   1.033067e+00
 3.531250e-03   2.065213e+01   1.085305e+00
 3.593750e-03   2.225747e+01   1.579109e+00
 3.656250e-03   2.265597e+01   1.472407e+00
 3.718750e-03   2.243375e+01   1.324118e+00
 3.781250e-03   2.253808e+01   1.462319e+00
 3.843750e-03   1.815658e+01   1.288792e+00
 3.906250e-03   2.520264e+01   1.436558e+00
 3.968750e-03   2.450954e+01   1.142205e+00
 4.031250e-03   2.647099e+01   2.405823e+00
 4.093750e-03   2.865366e+01   2.786841e+00
 4.156250e-03   2.567917e+01   1.708642e+00
 4.218750e-03   2.273682e+01   8.780064e-01
 4.281250e-03   2.869590e+01   1.571353e+00
 4.343750e-03   2.857907e+01   1.779935e+00
 4.406250e-03   2.535017e+01   1.392168e+00
 4.468750e-03   2.822751e+01   1.903101e+00
 4.531250e-03   2.281917e+01   9.655713e-01
 4.593750e-03   2.452475e+01   8.898887e-01
 4.656250e-03   3.036378e+01   2.263306e+00
 4.718750e-03   2.874932e+01   1.831144e+00
 4.781250e-03   2.992272e+01   1.651278e+00
 4.843750e-03   3.591480e+01   4.171598e+00
 4.906250e-03   2.721702e+01   2.236541e+00
 4.968750e-03   3.020909e+01   1.885339e+00
 5.031250e-03   3.066350e+01   1.563254e+00
 5.093750e-03   3.107937e+01   2.059306e+00
 5.156250e-03   3.848312e+01   3.192540e+00
 5.218750e-03   3.030004e+01   1.800901e+00
 5.281250e-03   3.080041e+01   3.531731e+00
 5.343750e-03   2.758696e+01   1.384808e+00
 5.406250e-03   3.212446e+01   2.198768e+00
 5.468750e-03   3.034205e+01   1.532460e+00
 5.531250e-03   3.043260e+01   1.678901e+00
 5.593750e-03   3.434773e+01   2.132543e+00
 5.656250e-03   3.753722e+01   2.911492e+00
 5.718750e-03   3.557891e+01   2.570928e+00
 5.781250e-03   4.873924e+01   4.579155e+00
 5.843750e-03   3.619202e+01   3.072952e+00
 5.906250e-03   3.461148e+01   2.428559e+00
 5.968750e-03   3.512877e+01   1.653606e+00
 6.031250e-03   3.339797e+01   2.540972e+00
 6.093750e-03   4.053272e+01   3.567664e+00
 6.156250e-03   3.653634e+01   2.394401e+00
 6.218750e-03   3.374500e+01   2.380145e+00
 6.281250e-03   3.208343e+01   1.577835e+00
 6.343750e-03   3.818302e+01   2.387593e+00
 6.406250e-03   4.368434e+01   4.410682e+00
 6.468750e-03   4.129382e+01   3.102404e+00
 6.531250e-03   3.169950e+01   1.694069e+00
 6.593750e-03   2.883904e+01   1.933469e+00
 6.656250e-03   3.465527e+01   2.780330e+00
 6.718750e-03   3.875711e+01   2.694214e+00
 6.781250e-03   3.422537e+01   2.476584e+00
 6.843750e-03   3.826063e+01   2.717412e+00
 6.906250e-03   3.242016e+01   1.165837e+00
 6.968750e-03   3.389086e+01   1.548606e+00
 7.031250e-03   3.179867e+01   1.050139e+00
 7.093750e-03   3.742846e+01   2.498860e+00
 7.156250e-03   4.066302e+01   2.793362e+00
 7.218750e-03   3.976775e+01   2.206973e+00
 7.281250e-03   3.323404e+01   1.565851e+00
 7.343750e-03   4.127550e+01   4.121158e+00
 7.406250e-03   5.463211e+01   7.872529e+00
 7.468750e-03   3.166482e+01   2.020681e+00
 7.531250e-03   4.022148e+01   2.262738e+00
 7.593750e-03   4.127502e+01   3.224706e+00
 7.656250e-03   3.311381e+01   2.124938e+00
 7.718750e-03   3.768064e+01   1.742863e+00
 7.781250e-03   3.956245e+01   2.159872e+00
 7.843750e-03   3.379846e+01   1.496144e+00
 7.906250e-03   4.465357e+01   2.835874e+00
 7.968750e-03   3.605938e+01   2.322580e+00
 8.031250e-03   4.229463e+01   3.566048e+00
 8.093750e-03   4.098576e+01   2.251515e+00
 8.156250e-03   4.912850e+01   7.386453e+00
 8.218750e-03   3.859004e+01   1.811222e+00
 8.281250e-03   5.702045e+01   7.277357e+00
 8.343750e-03   4.881428e+01   6.625857e+00
 8.406250e-03   3.047788e+01   1.204357e+00
 8.468750e-03   4.497843e+01   2.955238e+00
 8.531250e-03   3.981689e+01   1.793628e+00
 8.593750e-03   5.246710e+01   5.715267e+00
 8.656250e-03   3.779148e+01   2.001944e+00
 8.718750e-03   3.950581e+01   2.502121e+00
 8.781250e-03   4.892073e+01   7.538472e+00
 8.843750e-03   4.029607e+01   3.527301e+00
 8.906250e-03   4.336446e+01   3.572363e+00
 8.968750e-03   4.419406e+01   3.107470e+00
 9.031250e-03   4.427736e+01   2.843167e+00
 9.093750e-03   4.031736e+01   2.703970e+00
 9.156250e-03   4.323013e+01   3.338940e+00
 9.218750e-03   3.712981e+01   1.926408e+00
 9.281250e-03   3.935184e+01   2.711863e+00
 9.343750e-03   3.526434e+01   1.273003e+00
 9.406250e-03   3.589895e+01   1.487851e+00
 9.468750e-03   4.111476e+01   2.684404e+00
 9.531250e-03   4.307640e+01   3.317142e+00
 9.593750e-03   4.369074e+01   3.199527e+00
 9.656250e-03   4.072001e+01   1.840852e+00
 9.718750e-03   4.271224e+01   3.188927e+00
 9.781250e-03   4.543462e+01   3.079535e+00
 9.843750e-03   4.245004e+01   2.535919e+00
 9.906250e-03   4.258674e+01   2.876536e+00
 9.968750e-03   4.721690e+01   3.478415e+00
 1.003125e-02   4.132782e+01   2.086272e+00
 1.009375e-02   4.180982e+01   3.232962e+00
 1.015625e-02   3.975217e+01   1.556439e+00
 1.021875e-02   3.331217e+01   9.005838e-01
 1.028125e-02   3.671962e+01   2.339568e+00
 1.034375e-02   3.883602e+01   3.144825e+00
 1.040625e-02   4.875287e+01   3.741321e+00
 1.046875e-02   4.263266e+01   2.972724e+00
 1.053125e-02   4.761040e+01   3.217865e+00
 1.059375e-02   5.121568e+01   4.063625e+00
 1.065625e-02   4.105166e+01   2.249334e+00
 1.071875e-02   3.993250e+01   2.411172e+00
 1.078125e-02   4.092764e+01   1.526947e+00
 1.084375e-02   4.020719e+01   1.657516e+00
 1.090625e-02   4.796303e+01   2.508251e+00
 1.096875e-02   4.301930e+01   4.029949e+00
 1.103125e-02   5.056969e+01   4.636216e+00
 1.109375e-02   4.325812e+01   2.037217e+00
 1.115625e-02   4.633978e+01   3.762381e+00
 1.121875e-02   4.452719e+01   2.543400e+00
 1.128125e-02   5.473219e+01   4.738580e+00
 1.134375e-02   4.146609e+01   2.296135e+00
 1.140625e-02   5.095407e+01   3.678494e+00
 1.146875e-02   4.431839e+01   2.030780e+00
 1.153125e-02   4.342108e+01   2.334997e+00
 1.159375e-02   4.589266e+01   2.901416e+00
 1.165625e-02   4.391627e+01   2.446009e+00
 1.171875e-02   3.888849e+01   1.264174e+00
 1.178125e-02   4.397075e+01   3.760268e+00
 1.184375e-02   4.612527e+01   2.546975e+00
 1.190625e-02   4.234166e+01   2.149820e+00
 1.196875e-02   4.397913e+01   2.397545e+00
 inf   1.495174e+00   4.887947e-02
