phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   5.531667e-01   3.109965e-02
-3.122743e+00   6.138402e-01   7.325173e-02
-3.110177e+00   5.273247e-01   2.309135e-02
-3.097610e+00   5.137158e-01   2.664101e-02
-3.085044e+00   6.745418e-01   5.008403e-02
-3.072478e+00   5.731804e-01   5.824149e-02
-3.059911e+00   7.497322e-01   1.673088e-01
-3.047345e+00   5.097118e-01   2.364685e-02
-3.034779e+00   5.679736e-01   2.972615e-02
-3.022212e+00   5.257368e-01   4.996391e-02
-3.009646e+00   5.300936e-01   1.196874e-02
-2.997079e+00   7.101729e-01   7.830083e-02
-2.984513e+00   5.321531e-01   3.371627e-02
-2.971947e+00   5.664208e-01   4.496727e-02
-2.959380e+00   5.709950e-01   3.610633e-02
-2.946814e+00   5.681444e-01   3.905415e-02
-2.934248e+00   5.169082e-01   3.565248e-02
-2.921681e+00   6.513670e-01   5.919948e-02
-2.909115e+00   6.066921e-01   4.620462e-02
-2.896548e+00   6.223137e-01   2.603204e-02
-2.883982e+00   6.771144e-01   1.016225e-01
-2.871416e+00   5.805447e-01   3.225731e-02
-2.858849e+00   5.204046e-01   2.866387e-02
-2.846283e+00   6.049928e-01   5.913513e-02
-2.833717e+00   6.364234e-01   5.708825e-02
-2.821150e+00   5.288570e-01   3.671776e-02
-2.808584e+00   5.988042e-01   4.484300e-02
-2.796017e+00   5.893879e-01   4.972059e-02
-2.783451e+00   8.014225e-01   1.275541e-01
-2.770885e+00   5.723945e-01   3.988585e-02
-2.758318e+00   4.897707e-01   2.148253e-02
-2.745752e+00   5.432991e-01   3.394161e-02
-2.733186e+00   5.860110e-01   4.424224e-02
-2.720619e+00   5.985868e-01   5.333158e-02
-2.708053e+00   5.640403e-01   3.234978e-02
-2.695486e+00   6.844466e-01   7.638734e-02
-2.682920e+00   5.474208e-01   2.800785e-02
-2.670354e+00   5.982583e-01   3.891259e-02
-2.657787e+00   5.826588e-01   3.378131e-02
-2.645221e+00   6.274031e-01   4.939682e-02
-2.632655e+00   5.596813e-01   4.236569e-02
-2.620088e+00   5.544600e-01   2.645582e-02
-2.607522e+00   5.410696e-01   2.925979e-02
-2.594956e+00   5.562640e-01   3.571416e-02
-2.582389e+00   5.274987e-01   3.524006e-02
-2.569823e+00   6.345934e-01   5.078223e-02
-2.557256e+00   6.343480e-01   4.262540e-02
-2.544690e+00   6.459215e-01   4.845881e-02
-2.532124e+00   5.114710e-01   2.778069e-02
-2.519557e+00   5.607185e-01   4.004696e-02
-2.506991e+00   5.903786e-01   4.681760e-02
-2.494425e+00   5.953039e-01   4.246579e-02
-2.481858e+00   5.741039e-01   3.316749e-02
-2.469292e+00   6.832174e-01   6.619293e-02
-2.456725e+00   6.425038e-01   3.990228e-02
-2.444159e+00   5.444413e-01   3.224404e-02
-2.431593e+00   5.885644e-01   4.885298e-02
-2.419026e+00   6.916545e-01   1.191852e-01
-2.406460e+00   6.553005e-01   5.863794e-02
-2.393894e+00   7.649747e-01   1.496467e-01
-2.381327e+00   5.852227e-01   3.316816e-02
-2.368761e+00   5.555034e-01   3.088444e-02
-2.356194e+00   5.361098e-01   2.474020e-02
-2.343628e+00   5.441802e-01   3.754801e-02
-2.331062e+00   5.764793e-01   2.417241e-02
