y5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   8.325739e-03   1.428031e-03
-1.900000e-01   9.172426e-03   7.071346e-04
-1.892000e-01   1.013708e-02   9.050690e-04
-1.884000e-01   9.651431e-03   5.863154e-04
-1.876000e-01   1.000783e-02   8.138665e-04
-1.868000e-01   9.254099e-03   3.246230e-04
-1.860000e-01   9.959939e-03   8.419872e-04
-1.852000e-01   1.050328e-02   8.597288e-04
-1.844000e-01   1.070550e-02   5.990383e-04
-1.836000e-01   1.027315e-02   1.024542e-03
-1.828000e-01   1.166549e-02   1.030752e-03
-1.820000e-01   1.263718e-02   1.969140e-03
-1.812000e-01   9.994913e-03   7.627032e-04
-1.804000e-01   1.234964e-02   1.243391e-03
-1.796000e-01   1.087794e-02   7.439529e-04
-1.788000e-01   1.222968e-02   8.786144e-04
-1.780000e-01   1.123646e-02   7.330215e-04
-1.772000e-01   1.049995e-02   4.989969e-04
-1.764000e-01   1.115905e-02   7.034400e-04
-1.756000e-01   1.477532e-02   1.371693e-03
-1.748000e-01   1.297081e-02   1.101000e-03
-1.740000e-01   1.968213e-02   3.804459e-03
-1.732000e-01   1.307422e-02   1.034121e-03
-1.724000e-01   1.240411e-02   1.158527e-03
-1.716000e-01   1.133669e-02   5.598794e-04
-1.708000e-01   1.192136e-02   4.787858e-04
-1.700000e-01   1.365889e-02   8.586566e-04
-1.692000e-01   1.206954e-02   5.361552e-04
-1.684000e-01   1.426786e-02   1.011974e-03
-1.676000e-01   1.391475e-02   9.548788e-04
-1.668000e-01   1.288258e-02   8.890368e-04
-1.660000e-01   1.307640e-02   7.206841e-04
-1.652000e-01   1.499279e-02   1.180034e-03
-1.644000e-01   1.455779e-02   1.051265e-03
-1.636000e-01   1.670669e-02   1.290074e-03
-1.628000e-01   1.755827e-02   2.188506e-03
-1.620000e-01   1.659770e-02   1.091236e-03
-1.612000e-01   1.414240e-02   5.650424e-04
-1.604000e-01   3.005740e-02   7.394961e-03
-1.596000e-01   1.448001e-02   1.272083e-03
-1.588000e-01   1.428789e-02   6.235470e-04
-1.580000e-01   1.515274e-02   1.299047e-03
-1.572000e-01   1.791323e-02   1.688692e-03
-1.564000e-01   1.787679e-02   1.560515e-03
-1.556000e-01   1.843619e-02   1.575586e-03
-1.548000e-01   2.442018e-02   3.399259e-03
-1.540000e-01   1.698682e-02   1.082678e-03
-1.532000e-01   1.812920e-02   1.876938e-03
-1.524000e-01   1.752340e-02   1.099954e-03
-1.516000e-01   1.903167e-02   1.102684e-03
-1.508000e-01   1.841603e-02   1.715842e-03
-1.500000e-01   1.800927e-02   1.468930e-03
-1.492000e-01   2.036177e-02   2.740519e-03
-1.484000e-01   1.862898e-02   1.121334e-03
-1.476000e-01   2.229451e-02   1.617908e-03
-1.468000e-01   2.096178e-02   1.448572e-03
-1.460000e-01   2.016149e-02   1.118104e-03
-1.452000e-01   2.338896e-02   2.437884e-03
-1.444000e-01   2.282214e-02   1.355677e-03
-1.436000e-01   2.620079e-02   2.645141e-03
