Eph_lab bin centers    value    Error 
-inf   2.285181e+00   5.853998e-03
 1.509500e+02   9.152545e-04   5.441236e-06
 3.528500e+02   3.282527e-04   3.384650e-06
 5.547500e+02   2.043140e-04   1.617187e-06
 7.566500e+02   1.493103e-04   1.263849e-06
 9.585500e+02   1.160737e-04   1.106231e-06
 1.160450e+03   9.617533e-05   8.200189e-07
 1.362350e+03   8.154701e-05   7.265857e-07
 1.564250e+03   7.155300e-05   7.648151e-07
 1.766150e+03   6.256929e-05   5.231996e-07
 1.968050e+03   5.743658e-05   1.165421e-06
 2.169950e+03   5.120588e-05   5.406661e-07
 2.371850e+03   4.613487e-05   5.002867e-07
 2.573750e+03   4.377719e-05   4.146099e-07
 2.775650e+03   3.935745e-05   4.109436e-07
 2.977550e+03   3.701420e-05   3.075415e-07
 3.179450e+03   3.447883e-05   3.564954e-07
 3.381350e+03   3.335694e-05   2.503321e-07
 3.583250e+03   3.060505e-05   2.875370e-07
 3.785150e+03   2.955299e-05   2.780790e-07
 3.987050e+03   2.763395e-05   2.216531e-07
 4.188950e+03   2.676013e-05   2.293667e-07
 4.390850e+03   2.565902e-05   2.235487e-07
 4.592750e+03   2.500532e-05   2.310287e-07
 4.794650e+03   2.451699e-05   1.680424e-07
 4.996550e+03   2.346439e-05   2.259908e-07
 5.198450e+03   2.241770e-05   2.346166e-07
 5.400350e+03   2.191845e-05   1.876292e-07
 5.602250e+03   2.120520e-05   2.162386e-07
 5.804150e+03   2.103029e-05   1.970381e-07
 6.006050e+03   2.010689e-05   1.740710e-07
 6.207950e+03   1.972054e-05   1.769150e-07
 6.409850e+03   1.948547e-05   1.939791e-07
 6.611750e+03   1.969868e-05   2.562917e-07
 6.813650e+03   1.925583e-05   3.342766e-07
 7.015550e+03   1.857748e-05   1.937341e-07
 7.217450e+03   1.819067e-05   1.795443e-07
 7.419350e+03   1.791508e-05   1.582692e-07
 7.621250e+03   1.735864e-05   2.226960e-07
 7.823150e+03   1.774996e-05   2.756862e-07
 8.025050e+03   1.679448e-05   2.465179e-07
 8.226950e+03   1.724848e-05   2.853531e-07
 8.428850e+03   1.674238e-05   2.538264e-07
 8.630750e+03   1.659024e-05   1.563469e-07
 8.832650e+03   1.588527e-05   1.396442e-07
 9.034550e+03   1.626776e-05   1.914442e-07
 9.236450e+03   1.593182e-05   2.083883e-07
 9.438350e+03   1.584603e-05   2.054998e-07
 9.640250e+03   1.576351e-05   2.366740e-07
 9.842150e+03   1.518419e-05   2.035584e-07
 1.004405e+04   1.558711e-05   3.055636e-07
 1.024595e+04   1.493129e-05   1.554127e-07
 1.044785e+04   1.540503e-05   2.731876e-07
 1.064975e+04   1.459588e-05   1.677354e-07
 1.085165e+04   1.523569e-05   1.991868e-07
 1.105355e+04   1.501378e-05   1.976408e-07
 1.125545e+04   1.434598e-05   1.771315e-07
 1.145735e+04   1.431688e-05   2.286783e-07
 1.165925e+04   1.421007e-05   1.766405e-07
 1.186115e+04   1.442088e-05   2.085732e-07
 1.206305e+04   1.437689e-05   1.977637e-07
 1.226495e+04   1.379673e-05   1.705130e-07
 1.246685e+04   1.411941e-05   2.625904e-07
 1.266875e+04   1.416075e-05   2.594214e-07
 1.287065e+04   1.347547e-05   1.472152e-07
 1.307255e+04   1.341837e-05   1.610684e-07
 1.327445e+04   1.386601e-05   1.664418e-07
 1.347635e+04   1.366751e-05   1.772084e-07
 1.367825e+04   1.296759e-05   1.158073e-07
 1.388015e+04   1.327338e-05   2.090440e-07
 1.408205e+04   1.316193e-05   2.016558e-07
 1.428395e+04   1.320594e-05   1.607488e-07
 1.448585e+04   1.301435e-05   1.555782e-07
 1.468775e+04   1.271009e-05   2.045852e-07
 1.488965e+04   1.250752e-05   2.033263e-07
 1.509155e+04   1.287466e-05   2.423069e-07
 1.529345e+04   1.258995e-05   1.659277e-07
 1.549535e+04   1.242642e-05   1.761749e-07
 1.569725e+04   1.283472e-05   1.778000e-07
 1.589915e+04   1.237835e-05   1.971938e-07
 1.610105e+04   1.290550e-05   2.036866e-07
 1.630295e+04   1.244105e-05   2.284477e-07
 1.650485e+04   1.229954e-05   1.862475e-07
 1.670675e+04   1.245739e-05   2.760352e-07
 1.690865e+04   1.191262e-05   1.795888e-07
 1.711055e+04   1.242156e-05   2.432909e-07
 1.731245e+04   1.203513e-05   1.469107e-07
 1.751435e+04   1.185870e-05   1.773114e-07
 1.771625e+04   1.163226e-05   1.574273e-07
 1.791815e+04   1.182960e-05   2.466027e-07
 1.812005e+04   1.125948e-05   2.211609e-07
 1.832195e+04   1.177005e-05   1.903951e-07
 1.852385e+04   1.186438e-05   1.998687e-07
 1.872575e+04   1.164960e-05   2.366506e-07
 1.892765e+04   1.139548e-05   1.780784e-07
 1.912955e+04   1.183983e-05   3.580125e-07
 1.933145e+04   1.144128e-05   1.458841e-07
 1.953335e+04   1.140831e-05   2.893631e-07
 1.973525e+04   1.154312e-05   3.023277e-07
 1.993715e+04   1.122395e-05   2.068238e-07
 2.013905e+04   1.079588e-05   1.550943e-07
