costh3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 9.999980e-01   2.229920e+06   2.579383e+05
 9.999980e-01   2.223918e+06   2.072832e+05
 9.999980e-01   2.146906e+06   2.302899e+05
 9.999980e-01   1.985331e+06   2.621810e+05
 9.999980e-01   2.452895e+06   3.481789e+05
 9.999980e-01   2.071762e+06   2.359089e+05
 9.999980e-01   2.248210e+06   2.310440e+05
 9.999980e-01   2.240407e+06   2.284995e+05
 9.999980e-01   2.297127e+06   2.552286e+05
 9.999980e-01   2.242691e+06   2.194062e+05
 9.999980e-01   2.407199e+06   2.233225e+05
 9.999980e-01   2.046636e+06   2.374559e+05
 9.999980e-01   2.388827e+06   1.893515e+05
 9.999980e-01   2.366875e+06   2.545588e+05
 9.999980e-01   2.280481e+06   2.678690e+05
 9.999980e-01   2.584257e+06   2.279686e+05
 9.999980e-01   2.090525e+06   2.389093e+05
 9.999980e-01   2.467634e+06   2.077491e+05
 9.999980e-01   2.373130e+06   2.321968e+05
 9.999980e-01   2.468624e+06   2.317477e+05
 9.999980e-01   2.388679e+06   2.238840e+05
 9.999980e-01   2.407750e+06   2.134524e+05
 9.999980e-01   2.402716e+06   1.777765e+05
 9.999980e-01   2.373681e+06   1.833905e+05
 9.999980e-01   2.204541e+06   2.055333e+05
 9.999981e-01   2.543486e+06   1.877490e+05
 9.999981e-01   2.558165e+06   2.655097e+05
 9.999981e-01   2.833450e+06   1.831594e+05
 9.999981e-01   2.739225e+06   2.184549e+05
 9.999981e-01   2.593863e+06   1.902012e+05
 9.999981e-01   2.908344e+06   1.871037e+05
 9.999981e-01   2.970031e+06   2.703892e+04
 9.999981e-01   2.704710e+06   1.816230e+05
 9.999981e-01   2.560981e+06   1.665060e+05
 9.999981e-01   2.688821e+06   1.862531e+05
 9.999981e-01   2.968396e+06   1.687825e+05
 9.999981e-01   2.982734e+06   3.111237e+04
 9.999981e-01   2.726621e+06   2.163007e+05
 9.999981e-01   2.822306e+06   1.106890e+05
 9.999981e-01   2.990611e+06   4.015340e+04
 9.999981e-01   3.023382e+06   3.591111e+04
 9.999981e-01   3.079305e+06   8.801019e+03
 9.999981e-01   3.106700e+06   1.182161e+04
 9.999981e-01   3.090922e+06   6.588102e+03
 9.999981e-01   3.101457e+06   4.125107e+03
 9.999981e-01   3.119408e+06   5.700686e+03
 9.999981e-01   3.136476e+06   1.696803e+04
 9.999981e-01   3.081667e+06   2.130816e+04
 9.999981e-01   3.127744e+06   3.537826e+03
 9.999981e-01   3.135543e+06   6.322598e+03
 9.999981e-01   3.162180e+06   7.257015e+03
 9.999981e-01   3.139836e+06   7.575440e+03
 9.999981e-01   3.162033e+06   8.225316e+03
 9.999981e-01   3.143015e+06   1.525731e+04
 9.999981e-01   3.179638e+06   9.262481e+03
 9.999981e-01   3.179970e+06   1.134278e+04
 9.999981e-01   3.185295e+06   1.165076e+04
 9.999981e-01   3.186400e+06   9.599000e+03
 9.999981e-01   3.196328e+06   9.957675e+03
 9.999981e-01   3.215544e+06   9.240982e+03
 9.999981e-01   3.236725e+06   9.866534e+03
 9.999981e-01   3.213583e+06   1.233594e+04
 9.999981e-01   3.235064e+06   1.186641e+04
 9.999981e-01   3.240828e+06   8.829461e+03
 9.999981e-01   3.249419e+06   1.222910e+04
 9.999981e-01   3.242977e+06   8.269773e+03
 9.999981e-01   3.252133e+06   1.449250e+04
 9.999981e-01   3.248442e+06   1.075758e+04
 9.999981e-01   3.330316e+06   1.987124e+04
 9.999981e-01   3.277632e+06   1.253052e+04
 9.999981e-01   3.283624e+06   9.481792e+03
 9.999981e-01   3.281080e+06   1.451876e+04
 9.999981e-01   3.305009e+06   1.201830e+04
 9.999981e-01   3.318267e+06   1.380622e+04
 9.999981e-01   3.350437e+06   1.226191e+04
 9.999982e-01   3.315046e+06   1.475925e+04
 9.999982e-01   3.345750e+06   1.006409e+04
 9.999982e-01   3.348818e+06   1.094894e+04
 9.999982e-01   3.343569e+06   7.296205e+03
 9.999982e-01   3.365009e+06   1.163103e+04
 9.999982e-01   3.364561e+06   1.567795e+04
 9.999982e-01   3.383403e+06   1.487276e+04
 9.999982e-01   3.389046e+06   1.161480e+04
 9.999982e-01   3.392754e+06   1.368632e+04
 9.999982e-01   3.410049e+06   1.549199e+04
 9.999982e-01   3.386926e+06   2.077477e+04
 9.999982e-01   3.417839e+06   2.070123e+04
 9.999982e-01   3.427077e+06   1.304246e+04
 9.999982e-01   3.434260e+06   1.610206e+04
 9.999982e-01   3.438898e+06   1.911006e+04
 9.999982e-01   3.444765e+06   2.431062e+04
 9.999982e-01   3.443598e+06   1.890655e+04
 9.999982e-01   3.479818e+06   1.507052e+04
 9.999982e-01   3.455189e+06   1.607912e+04
 9.999982e-01   3.464686e+06   1.557928e+04
 9.999982e-01   3.477921e+06   1.913787e+04
 9.999982e-01   3.492884e+06   2.037859e+04
 9.999982e-01   3.508917e+06   1.684496e+04
 9.999982e-01   3.507838e+06   1.589727e+04
 9.999982e-01   3.517410e+06   1.123774e+04
 9.999982e-01   3.548470e+06   1.171228e+04
 9.999982e-01   3.537649e+06   1.228173e+04
 9.999982e-01   3.556988e+06   1.091359e+04
 9.999982e-01   3.557028e+06   9.936229e+03
 9.999982e-01   3.546622e+06   1.647537e+04
 9.999982e-01   3.547053e+06   1.961157e+04
 9.999982e-01   3.610179e+06   2.119361e+04
 9.999982e-01   3.600399e+06   1.249866e+04
 9.999982e-01   3.597238e+06   1.302793e+04
 9.999982e-01   3.596819e+06   1.322507e+04
 9.999982e-01   3.621865e+06   1.214702e+04
 9.999982e-01   3.623045e+06   1.686143e+04
 9.999982e-01   3.640975e+06   1.348352e+04
 9.999982e-01   3.629300e+06   1.121496e+04
 9.999982e-01   3.654346e+06   1.534812e+04
 9.999982e-01   3.654824e+06   1.730692e+04
 9.999982e-01   3.658861e+06   1.493622e+04
 9.999982e-01   3.687055e+06   1.750928e+04
 9.999982e-01   3.678816e+06   1.500125e+04
 9.999982e-01   3.695054e+06   1.635816e+04
 9.999982e-01   3.722567e+06   1.800386e+04
 9.999982e-01   3.704259e+06   1.548150e+04
 9.999982e-01   3.688496e+06   1.211167e+04
 9.999982e-01   3.718016e+06   1.445469e+04
 9.999982e-01   3.727308e+06   1.328809e+04
 9.999983e-01   3.744725e+06   1.486445e+04
 9.999983e-01   3.753942e+06   1.730021e+04
 9.999983e-01   3.763833e+06   1.354376e+04
 9.999983e-01   3.769048e+06   1.468426e+04
 9.999983e-01   3.766787e+06   1.194426e+04
 9.999983e-01   3.797950e+06   1.667046e+04
 9.999983e-01   3.797702e+06   1.584081e+04
 9.999983e-01   3.852817e+06   1.908795e+04
 9.999983e-01   3.816540e+06   1.623623e+04
 9.999983e-01   3.796837e+06   9.788705e+03
 9.999983e-01   3.855204e+06   1.627544e+04
 9.999983e-01   3.859882e+06   1.946134e+04
 9.999983e-01   3.842356e+06   1.737147e+04
 9.999983e-01   3.889270e+06   1.465678e+04
 9.999983e-01   3.928941e+06   2.119245e+04
 9.999983e-01   3.870955e+06   2.172847e+04
 9.999983e-01   3.836920e+06   2.132219e+04
 9.999983e-01   3.921999e+06   1.447918e+04
 9.999983e-01   3.892822e+06   8.234544e+03
 9.999983e-01   3.901986e+06   1.606784e+04
 9.999983e-01   3.953335e+06   1.147479e+04
 9.999983e-01   3.943763e+06   1.556881e+04
 9.999983e-01   3.953738e+06   1.978162e+04
 9.999983e-01   3.998609e+06   2.370160e+04
 9.999983e-01   3.943391e+06   1.693768e+04
 9.999983e-01   3.973093e+06   1.516135e+04
 9.999983e-01   3.980485e+06   1.285429e+04
 9.999983e-01   4.032164e+06   1.573790e+04
 9.999983e-01   3.990224e+06   1.886257e+04
 9.999983e-01   3.994121e+06   1.751740e+04
 9.999983e-01   4.045505e+06   1.808659e+04
 9.999983e-01   4.056106e+06   1.596481e+04
 9.999983e-01   4.046481e+06   1.542958e+04
 9.999983e-01   4.060471e+06   1.230793e+04
 9.999983e-01   4.097654e+06   1.777801e+04
 9.999983e-01   4.096998e+06   1.560629e+04
 9.999983e-01   4.085156e+06   1.400113e+04
 9.999983e-01   4.101380e+06   1.843315e+04
 9.999983e-01   4.148054e+06   1.993911e+04
 9.999983e-01   4.130848e+06   1.873167e+04
 9.999983e-01   4.129160e+06   2.330399e+04
 9.999983e-01   4.188154e+06   1.698300e+04
 9.999983e-01   4.139922e+06   1.943859e+04
 9.999983e-01   4.182380e+06   1.524021e+04
 9.999983e-01   4.222819e+06   1.391680e+04
 9.999983e-01   4.229240e+06   2.103609e+04
 9.999983e-01   4.214985e+06   1.957718e+04
 9.999983e-01   4.221231e+06   2.843187e+04
 9.999983e-01   4.235768e+06   2.797791e+04
 9.999983e-01   4.186334e+06   2.013916e+04
 9.999984e-01   4.262309e+06   1.985453e+04
 9.999984e-01   4.239946e+06   1.981172e+04
 9.999984e-01   4.310860e+06   1.984120e+04
 9.999984e-01   4.231297e+06   1.741556e+04
 9.999984e-01   4.288200e+06   1.905460e+04
 9.999984e-01   4.328282e+06   1.812887e+04
 9.999984e-01   4.335344e+06   2.609587e+04
 9.999984e-01   4.331996e+06   2.319049e+04
 9.999984e-01   4.362282e+06   2.045421e+04
 9.999984e-01   4.315364e+06   2.245123e+04
 9.999984e-01   4.379392e+06   2.147392e+04
 9.999984e-01   4.384910e+06   2.070639e+04
 9.999984e-01   4.362478e+06   2.027817e+04
 9.999984e-01   4.367932e+06   2.476888e+04
 9.999984e-01   4.402879e+06   1.567957e+04
 9.999984e-01   4.406839e+06   1.536572e+04
 9.999984e-01   4.396344e+06   2.435241e+04
 9.999984e-01   4.451928e+06   2.678721e+04
 9.999984e-01   4.444501e+06   2.391334e+04
 9.999984e-01   4.439136e+06   1.803393e+04
 9.999984e-01   4.484968e+06   2.107331e+04
 9.999984e-01   4.504173e+06   2.316100e+04
 9.999984e-01   4.536482e+06   2.702013e+04
 9.999984e-01   4.452098e+06   2.207256e+04
 9.999984e-01   4.531377e+06   2.196660e+04
 9.999984e-01   4.514931e+06   1.971035e+04
 9.999984e-01   4.519560e+06   2.011393e+04
 9.999984e-01   4.552877e+06   1.815664e+04
 9.999984e-01   4.563387e+06   1.864584e+04
 9.999984e-01   4.667569e+06   2.291138e+04
 9.999984e-01   4.594196e+06   1.778466e+04
 9.999984e-01   4.621008e+06   1.850220e+04
 9.999984e-01   4.586372e+06   2.423203e+04
 9.999984e-01   4.631307e+06   2.325127e+04
 9.999984e-01   4.681507e+06   2.909536e+04
 9.999984e-01   4.658886e+06   1.795952e+04
 9.999984e-01   4.643417e+06   2.829921e+04
 9.999984e-01   4.685760e+06   1.951935e+04
 9.999984e-01   4.691471e+06   2.007723e+04
 9.999984e-01   4.666460e+06   2.533495e+04
 9.999984e-01   4.762012e+06   2.036633e+04
 9.999984e-01   4.690413e+06   1.679270e+04
 9.999984e-01   4.679786e+06   2.431591e+04
 9.999984e-01   4.788502e+06   2.668165e+04
 9.999984e-01   4.728196e+06   2.458057e+04
 9.999984e-01   4.837053e+06   1.982292e+04
 9.999984e-01   4.765358e+06   3.052569e+04
 9.999984e-01   4.793229e+06   1.314524e+04
 9.999984e-01   4.849247e+06   2.344961e+04
 9.999984e-01   4.835293e+06   1.665360e+04
 9.999985e-01   4.823997e+06   2.017505e+04
 9.999985e-01   4.864901e+06   2.215409e+04
 9.999985e-01   4.893315e+06   2.592885e+04
