th5_lab bin center    K_th5    Error 
-inf   0.000000e+00   0.000000e+00
-3.437500e-01   0.000000e+00   0.000000e+00
-3.125000e-02   4.008905e-01   2.139509e-02
 2.812500e-01   1.000000e+00   3.454016e-02
 5.937500e-01   1.000000e+00   2.788941e-02
 9.062500e-01   1.000000e+00   2.907162e-02
 1.218750e+00   1.000000e+00   3.031634e-02
 1.531250e+00   1.000000e+00   2.641560e-02
 1.843750e+00   1.000000e+00   2.532807e-02
 2.156250e+00   1.000000e+00   3.217246e-02
 2.468750e+00   1.000000e+00   2.482603e-02
 2.781250e+00   1.000000e+00   3.180868e-02
 3.093750e+00   1.000000e+00   2.320686e-02
 3.406250e+00   1.000000e+00   2.675776e-02
 3.718750e+00   1.000000e+00   2.534367e-02
 4.031250e+00   1.000000e+00   2.514297e-02
 4.343750e+00   1.000000e+00   2.647643e-02
 4.656250e+00   1.000000e+00   3.307557e-02
 4.968750e+00   1.000000e+00   2.354152e-02
 5.281250e+00   1.000000e+00   2.956756e-02
 5.593750e+00   1.000000e+00   2.895075e-02
 5.906250e+00   1.000000e+00   2.874534e-02
 6.218750e+00   1.000000e+00   2.593030e-02
 6.531250e+00   1.000000e+00   3.051512e-02
 6.843750e+00   1.000000e+00   2.392670e-02
 7.156250e+00   1.000000e+00   2.941425e-02
 7.468750e+00   1.000000e+00   3.291350e-02
 7.781250e+00   1.000000e+00   5.051539e-02
 8.093750e+00   1.000000e+00   3.175753e-02
 8.406250e+00   1.000000e+00   4.176184e-02
 8.718750e+00   1.000000e+00   3.814241e-02
 9.031250e+00   1.000000e+00   3.501309e-02
 9.343750e+00   1.000000e+00   3.667093e-02
 9.656250e+00   1.000000e+00   3.829417e-02
 9.968750e+00   1.000000e+00   2.783321e-02
 1.028125e+01   1.000000e+00   3.667491e-02
 1.059375e+01   1.000000e+00   3.230640e-02
 1.090625e+01   1.000000e+00   3.499941e-02
 1.121875e+01   1.000000e+00   4.256324e-02
 1.153125e+01   1.000000e+00   3.516811e-02
 1.184375e+01   1.000000e+00   3.743892e-02
 inf   1.000000e+00   1.168499e-01
