y5_lab bin centers    value    Error 
-inf   1.968404e-03   7.559316e-05
-1.900450e-01   1.797969e-02   6.994001e-04
-1.881350e-01   2.098834e-02   8.665500e-04
-1.862250e-01   2.112501e-02   6.113280e-04
-1.843150e-01   2.435593e-02   1.362172e-03
-1.824050e-01   2.495407e-02   1.583849e-03
-1.804950e-01   2.364841e-02   5.440639e-04
-1.785850e-01   3.234428e-02   3.650508e-03
-1.766750e-01   2.557814e-02   8.117027e-04
-1.747650e-01   2.508194e-02   6.651067e-04
-1.728550e-01   2.743416e-02   8.936447e-04
-1.709450e-01   2.771393e-02   8.691124e-04
-1.690350e-01   3.017357e-02   1.045370e-03
-1.671250e-01   3.207658e-02   1.633407e-03
-1.652150e-01   3.467322e-02   1.713686e-03
-1.633050e-01   4.059980e-02   4.740186e-03
-1.613950e-01   4.251658e-02   3.796721e-03
-1.594850e-01   3.545292e-02   1.201135e-03
-1.575750e-01   3.619285e-02   2.027867e-03
-1.556650e-01   3.416514e-02   7.268428e-04
-1.537550e-01   4.015179e-02   1.927198e-03
-1.518450e-01   4.203658e-02   2.991181e-03
-1.499350e-01   4.539549e-02   2.837449e-03
-1.480250e-01   4.839134e-02   4.058723e-03
-1.461150e-01   4.536614e-02   1.916763e-03
-1.442050e-01   4.675995e-02   1.862878e-03
-1.422950e-01   5.069676e-02   2.069879e-03
-1.403850e-01   5.077896e-02   1.423470e-03
-1.384750e-01   5.054400e-02   1.381550e-03
-1.365650e-01   5.503544e-02   2.050038e-03
-1.346550e-01   6.165214e-02   3.087973e-03
-1.327450e-01   6.065647e-02   2.578867e-03
-1.308350e-01   6.114295e-02   2.362532e-03
-1.289250e-01   6.930655e-02   2.982731e-03
-1.270150e-01   7.431702e-02   3.955004e-03
-1.251050e-01   7.313400e-02   2.623198e-03
-1.231950e-01   7.679809e-02   3.247901e-03
-1.212850e-01   8.034023e-02   3.905791e-03
-1.193750e-01   8.448338e-02   4.906798e-03
-1.174650e-01   8.238250e-02   3.207249e-03
-1.155550e-01   9.460734e-02   4.940862e-03
-1.136450e-01   9.001185e-02   2.067288e-03
-1.117350e-01   9.295760e-02   3.440025e-03
-1.098250e-01   9.129263e-02   2.410989e-03
-1.079150e-01   1.085451e-01   3.739742e-03
-1.060050e-01   1.144034e-01   7.428868e-03
-1.040950e-01   1.084448e-01   3.741956e-03
-1.021850e-01   1.130775e-01   4.628525e-03
-1.002750e-01   1.360516e-01   6.072000e-03
-9.836500e-02   1.346346e-01   5.058307e-03
-9.645500e-02   1.455135e-01   8.833819e-03
-9.454500e-02   1.620279e-01   1.130386e-02
-9.263500e-02   1.329896e-01   3.930813e-03
-9.072500e-02   1.475003e-01   5.563082e-03
-8.881500e-02   1.561247e-01   4.593401e-03
-8.690500e-02   1.708629e-01   7.419434e-03
-8.499500e-02   1.591163e-01   4.520079e-03
-8.308500e-02   1.691310e-01   5.917985e-03
-8.117500e-02   1.727076e-01   4.738082e-03
-7.926500e-02   1.930718e-01   5.358028e-03
-7.735500e-02   1.916452e-01   6.608705e-03
-7.544500e-02   2.285703e-01   1.015689e-02
-7.353500e-02   2.540511e-01   1.064993e-02
-7.162500e-02   2.489833e-01   8.096244e-03
-6.971500e-02   2.358835e-01   1.105630e-02
-6.780500e-02   2.724791e-01   1.501283e-02
-6.589500e-02   2.870228e-01   1.321090e-02
-6.398500e-02   2.700521e-01   7.982946e-03
-6.207500e-02   2.837441e-01   1.287998e-02
-6.016500e-02   3.037764e-01   1.222065e-02
-5.825500e-02   3.444262e-01   1.064727e-02
-5.634500e-02   3.498457e-01   1.853652e-02
-5.443500e-02   4.404649e-01   3.062783e-02
-5.252500e-02   4.967696e-01   4.044855e-02
-5.061500e-02   4.148521e-01   2.128903e-02
-4.870500e-02   4.635268e-01   2.071400e-02
-4.679500e-02   5.234825e-01   2.810095e-02
-4.488500e-02   5.013875e-01   1.538869e-02
-4.297500e-02   6.281397e-01   2.190431e-02
-4.106500e-02   7.252747e-01   5.142486e-02
-3.915500e-02   7.541317e-01   4.009951e-02
-3.724500e-02   8.722724e-01   4.507147e-02
-3.533500e-02   8.354189e-01   3.987924e-02
-3.342500e-02   9.013550e-01   4.386597e-02
-3.151500e-02   1.104159e+00   6.522643e-02
-2.960500e-02   8.504713e-01   2.447033e-02
-2.769500e-02   1.450407e+00   1.260479e-01
-2.578500e-02   1.135854e+00   4.651218e-02
-2.387500e-02   1.108133e+00   3.117372e-02
-2.196500e-02   1.238419e+00   5.092450e-02
