th3_lab bin center    K_th3    Error 
-inf   0.000000e+00   0.000000e+00
 3.085000e-01   0.000000e+00   0.000000e+00
 3.255000e-01   0.000000e+00   0.000000e+00
 3.425000e-01   0.000000e+00   0.000000e+00
 3.595000e-01   0.000000e+00   0.000000e+00
 3.765000e-01   0.000000e+00   0.000000e+00
 3.935000e-01   0.000000e+00   0.000000e+00
 4.105000e-01   0.000000e+00   0.000000e+00
 4.275000e-01   0.000000e+00   0.000000e+00
 4.445000e-01   0.000000e+00   0.000000e+00
 4.615000e-01   0.000000e+00   0.000000e+00
 4.785000e-01   0.000000e+00   0.000000e+00
 4.955000e-01   0.000000e+00   0.000000e+00
 5.125000e-01   0.000000e+00   0.000000e+00
 5.295000e-01   0.000000e+00   0.000000e+00
 5.465000e-01   0.000000e+00   0.000000e+00
 5.635000e-01   0.000000e+00   0.000000e+00
 5.805000e-01   0.000000e+00   0.000000e+00
 5.975000e-01   0.000000e+00   0.000000e+00
 6.145000e-01   0.000000e+00   0.000000e+00
 6.315000e-01   0.000000e+00   0.000000e+00
 6.485000e-01   0.000000e+00   0.000000e+00
 6.655000e-01   0.000000e+00   0.000000e+00
 6.825000e-01   0.000000e+00   0.000000e+00
 6.995000e-01   0.000000e+00   0.000000e+00
 7.165000e-01   0.000000e+00   0.000000e+00
 7.335000e-01   0.000000e+00   0.000000e+00
 7.505000e-01   0.000000e+00   0.000000e+00
 7.675000e-01   0.000000e+00   0.000000e+00
 7.845000e-01   0.000000e+00   0.000000e+00
 8.015000e-01   0.000000e+00   0.000000e+00
 8.185000e-01   0.000000e+00   0.000000e+00
 8.355000e-01   0.000000e+00   0.000000e+00
 8.525000e-01   0.000000e+00   0.000000e+00
 8.695000e-01   0.000000e+00   0.000000e+00
 8.865000e-01   0.000000e+00   0.000000e+00
 9.035000e-01   0.000000e+00   0.000000e+00
 9.205000e-01   0.000000e+00   0.000000e+00
 9.375000e-01   0.000000e+00   0.000000e+00
 9.545000e-01   0.000000e+00   0.000000e+00
 9.715000e-01   0.000000e+00   0.000000e+00
 9.885000e-01   0.000000e+00   0.000000e+00
 1.005500e+00   0.000000e+00   0.000000e+00
 1.022500e+00   0.000000e+00   0.000000e+00
 1.039500e+00   0.000000e+00   0.000000e+00
 1.056500e+00   0.000000e+00   0.000000e+00
 1.073500e+00   0.000000e+00   0.000000e+00
 1.090500e+00   0.000000e+00   0.000000e+00
 1.107500e+00   0.000000e+00   0.000000e+00
 1.124500e+00   0.000000e+00   0.000000e+00
 1.141500e+00   0.000000e+00   0.000000e+00
 1.158500e+00   0.000000e+00   0.000000e+00
 1.175500e+00   0.000000e+00   0.000000e+00
 1.192500e+00   0.000000e+00   0.000000e+00
 1.209500e+00   0.000000e+00   0.000000e+00
 1.226500e+00   0.000000e+00   0.000000e+00
 1.243500e+00   0.000000e+00   0.000000e+00
 1.260500e+00   0.000000e+00   0.000000e+00
 1.277500e+00   0.000000e+00   0.000000e+00
 1.294500e+00   0.000000e+00   0.000000e+00
 1.311500e+00   0.000000e+00   0.000000e+00
 1.328500e+00   0.000000e+00   0.000000e+00
 1.345500e+00   1.938784e-01   2.083990e-01
 1.362500e+00   6.046680e-01   3.211511e-01
 1.379500e+00   7.977448e-01   4.330367e-01
 1.396500e+00   7.988824e-01   4.322799e-01
 1.413500e+00   1.000000e+00   4.268895e-01
 1.430500e+00   6.026301e-01   4.442769e-01
 1.447500e+00   6.566104e-01   3.459164e-01
 1.464500e+00   3.944660e-01   4.450095e-01
 1.481500e+00   5.853932e-01   3.149502e-01
 1.498500e+00   5.814179e-01   3.472698e-01
 1.515500e+00   7.997658e-01   4.919251e-01
 1.532500e+00   6.022253e-01   3.173747e-01
 1.549500e+00   7.035499e-01   3.576236e-01
 1.566500e+00   1.918587e-01   2.247127e-01
 1.583500e+00   3.909787e-01   7.706483e-01
 1.600500e+00   7.957882e-01   4.045046e-01
 1.617500e+00   7.815132e-01   4.385952e-01
 1.634500e+00   7.896844e-01   4.281132e-01
 1.651500e+00   4.393786e-01   2.932648e-01
 1.668500e+00   0.000000e+00   0.000000e+00
 1.685500e+00   0.000000e+00   0.000000e+00
 1.702500e+00   0.000000e+00   0.000000e+00
 1.719500e+00   0.000000e+00   0.000000e+00
 1.736500e+00   0.000000e+00   0.000000e+00
 1.753500e+00   0.000000e+00   0.000000e+00
 1.770500e+00   0.000000e+00   0.000000e+00
 1.787500e+00   0.000000e+00   0.000000e+00
 1.804500e+00   0.000000e+00   0.000000e+00
 1.821500e+00   0.000000e+00   0.000000e+00
 1.838500e+00   0.000000e+00   0.000000e+00
 1.855500e+00   0.000000e+00   0.000000e+00
 1.872500e+00   0.000000e+00   0.000000e+00
 1.889500e+00   0.000000e+00   0.000000e+00
 1.906500e+00   0.000000e+00   0.000000e+00
 1.923500e+00   0.000000e+00   0.000000e+00
 1.940500e+00   0.000000e+00   0.000000e+00
 1.957500e+00   0.000000e+00   0.000000e+00
 1.974500e+00   0.000000e+00   0.000000e+00
 1.991500e+00   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
