th5_cms bin centers    value    Error 
-4.248000e-03   0.000000e+00   0.000000e+00
-4.200000e-03   0.000000e+00   0.000000e+00
-4.152000e-03   0.000000e+00   0.000000e+00
-4.104000e-03   0.000000e+00   0.000000e+00
-4.056000e-03   0.000000e+00   0.000000e+00
-4.008000e-03   0.000000e+00   0.000000e+00
-3.960000e-03   0.000000e+00   0.000000e+00
-3.912000e-03   0.000000e+00   0.000000e+00
-3.864000e-03   0.000000e+00   0.000000e+00
-3.816000e-03   0.000000e+00   0.000000e+00
-3.768000e-03   0.000000e+00   0.000000e+00
-3.720000e-03   0.000000e+00   0.000000e+00
-3.672000e-03   0.000000e+00   0.000000e+00
-3.624000e-03   0.000000e+00   0.000000e+00
-3.576000e-03   0.000000e+00   0.000000e+00
-3.528000e-03   0.000000e+00   0.000000e+00
-3.480000e-03   0.000000e+00   0.000000e+00
-3.432000e-03   0.000000e+00   0.000000e+00
-3.384000e-03   0.000000e+00   0.000000e+00
-3.336000e-03   0.000000e+00   0.000000e+00
-3.288000e-03   0.000000e+00   0.000000e+00
-3.240000e-03   0.000000e+00   0.000000e+00
-3.192000e-03   0.000000e+00   0.000000e+00
-3.144000e-03   0.000000e+00   0.000000e+00
-3.096000e-03   0.000000e+00   0.000000e+00
-3.048000e-03   0.000000e+00   0.000000e+00
-3.000000e-03   0.000000e+00   0.000000e+00
-2.952000e-03   0.000000e+00   0.000000e+00
-2.904000e-03   0.000000e+00   0.000000e+00
-2.856000e-03   0.000000e+00   0.000000e+00
-2.808000e-03   0.000000e+00   0.000000e+00
-2.760000e-03   0.000000e+00   0.000000e+00
-2.712000e-03   0.000000e+00   0.000000e+00
-2.664000e-03   0.000000e+00   0.000000e+00
-2.616000e-03   0.000000e+00   0.000000e+00
-2.568000e-03   0.000000e+00   0.000000e+00
-2.520000e-03   0.000000e+00   0.000000e+00
-2.472000e-03   0.000000e+00   0.000000e+00
-2.424000e-03   0.000000e+00   0.000000e+00
-2.376000e-03   0.000000e+00   0.000000e+00
-2.328000e-03   0.000000e+00   0.000000e+00
-2.280000e-03   0.000000e+00   0.000000e+00
-2.232000e-03   0.000000e+00   0.000000e+00
-2.184000e-03   0.000000e+00   0.000000e+00
-2.136000e-03   0.000000e+00   0.000000e+00
-2.088000e-03   0.000000e+00   0.000000e+00
-2.040000e-03   0.000000e+00   0.000000e+00
-1.992000e-03   0.000000e+00   0.000000e+00
-1.944000e-03   0.000000e+00   0.000000e+00
-1.896000e-03   0.000000e+00   0.000000e+00
-1.848000e-03   0.000000e+00   0.000000e+00
-1.800000e-03   0.000000e+00   0.000000e+00
-1.752000e-03   0.000000e+00   0.000000e+00
-1.704000e-03   0.000000e+00   0.000000e+00
-1.656000e-03   0.000000e+00   0.000000e+00
-1.608000e-03   0.000000e+00   0.000000e+00
-1.560000e-03   0.000000e+00   0.000000e+00
-1.512000e-03   0.000000e+00   0.000000e+00
-1.464000e-03   0.000000e+00   0.000000e+00
-1.416000e-03   0.000000e+00   0.000000e+00
-1.368000e-03   0.000000e+00   0.000000e+00
