x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   6.254455e-03   6.748585e-04
-1.900000e-01   7.588629e-03   5.860631e-04
-1.892000e-01   9.557220e-03   1.064640e-03
-1.884000e-01   7.851613e-03   6.097508e-04
-1.876000e-01   9.085094e-03   9.570269e-04
-1.868000e-01   7.730272e-03   4.914793e-04
-1.860000e-01   1.007681e-02   1.233139e-03
-1.852000e-01   9.610085e-03   8.962243e-04
-1.844000e-01   7.964830e-03   3.695783e-04
-1.836000e-01   1.045649e-02   1.156025e-03
-1.828000e-01   9.808583e-03   6.181657e-04
-1.820000e-01   1.005707e-02   1.315480e-03
-1.812000e-01   1.044874e-02   9.234111e-04
-1.804000e-01   1.176794e-02   1.865655e-03
-1.796000e-01   9.804885e-03   8.978227e-04
-1.788000e-01   9.635716e-03   8.206159e-04
-1.780000e-01   1.096649e-02   8.323379e-04
-1.772000e-01   1.012731e-02   6.596950e-04
-1.764000e-01   1.106200e-02   6.747017e-04
-1.756000e-01   1.262643e-02   1.113429e-03
-1.748000e-01   1.083092e-02   8.387599e-04
-1.740000e-01   1.164241e-02   8.115061e-04
-1.732000e-01   1.170561e-02   1.078204e-03
-1.724000e-01   1.239987e-02   1.643012e-03
-1.716000e-01   1.142657e-02   1.499168e-03
-1.708000e-01   1.134832e-02   6.195895e-04
-1.700000e-01   1.237693e-02   1.053380e-03
-1.692000e-01   1.360658e-02   1.241666e-03
-1.684000e-01   1.207285e-02   8.145428e-04
-1.676000e-01   1.126095e-02   1.023653e-03
-1.668000e-01   1.216206e-02   9.457125e-04
-1.660000e-01   1.157303e-02   9.804114e-04
-1.652000e-01   1.559488e-02   2.503948e-03
-1.644000e-01   1.451179e-02   3.605488e-03
-1.636000e-01   1.184392e-02   9.039245e-04
-1.628000e-01   1.674723e-02   2.506516e-03
-1.620000e-01   1.266690e-02   7.958754e-04
-1.612000e-01   1.370595e-02   1.041707e-03
-1.604000e-01   1.324295e-02   1.602473e-03
-1.596000e-01   1.471720e-02   2.126189e-03
-1.588000e-01   1.385259e-02   6.812825e-04
-1.580000e-01   1.322147e-02   9.864592e-04
-1.572000e-01   1.864962e-02   3.302913e-03
-1.564000e-01   1.430377e-02   9.746032e-04
-1.556000e-01   1.520705e-02   1.230887e-03
-1.548000e-01   1.631140e-02   1.505357e-03
-1.540000e-01   1.498091e-02   1.215211e-03
-1.532000e-01   1.481286e-02   7.503115e-04
-1.524000e-01   1.562519e-02   1.606033e-03
-1.516000e-01   1.687235e-02   1.289330e-03
-1.508000e-01   1.977845e-02   2.220189e-03
-1.500000e-01   2.098494e-02   2.968899e-03
-1.492000e-01   1.665926e-02   1.107420e-03
-1.484000e-01   1.719517e-02   1.283058e-03
-1.476000e-01   2.854579e-02   4.548810e-03
-1.468000e-01   1.879049e-02   1.214320e-03
-1.460000e-01   1.649550e-02   1.445400e-03
-1.452000e-01   2.030670e-02   2.147020e-03
-1.444000e-01   2.008079e-02   1.293790e-03
-1.436000e-01   2.157851e-02   1.424152e-03
