Emu_lab bin centers    value    Error 
-inf   3.229173e-01   9.022896e-04
 9.500600e+04   2.246804e-05   4.380951e-07
 9.501800e+04   2.212300e-05   6.638663e-07
 9.503000e+04   2.452426e-05   1.798863e-06
 9.504200e+04   2.246193e-05   3.301873e-07
 9.505400e+04   2.226728e-05   5.564424e-07
 9.506600e+04   2.250123e-05   3.730767e-07
 9.507800e+04   2.218307e-05   5.714363e-07
 9.509000e+04   2.137758e-05   3.463539e-07
 9.510200e+04   2.287879e-05   4.170041e-07
 9.511400e+04   2.296374e-05   4.485049e-07
 9.512600e+04   2.910177e-05   4.171515e-06
 9.513800e+04   2.338089e-05   8.168247e-07
 9.515000e+04   2.228599e-05   4.751677e-07
 9.516200e+04   2.233409e-05   5.073862e-07
 9.517400e+04   2.213097e-05   3.555267e-07
 9.518600e+04   2.323818e-05   4.622186e-07
 9.519800e+04   2.250357e-05   7.895002e-07
 9.521000e+04   2.217148e-05   6.241109e-07
 9.522200e+04   2.326480e-05   4.473906e-07
 9.523400e+04   2.263874e-05   4.807227e-07
 9.524600e+04   2.205240e-05   3.210298e-07
 9.525800e+04   2.357177e-05   6.731633e-07
 9.527000e+04   2.264568e-05   4.884248e-07
 9.528200e+04   2.364760e-05   6.038478e-07
 9.529400e+04   2.203015e-05   4.498973e-07
 9.530600e+04   2.210819e-05   5.311277e-07
 9.531800e+04   2.369873e-05   5.047284e-07
 9.533000e+04   2.334891e-05   4.482909e-07
 9.534200e+04   2.222267e-05   5.697726e-07
 9.535400e+04   2.326333e-05   4.867491e-07
 9.536600e+04   2.320728e-05   4.983653e-07
 9.537800e+04   2.385320e-05   4.989454e-07
 9.539000e+04   2.423271e-05   4.606515e-07
 9.540200e+04   2.406117e-05   5.200952e-07
 9.541400e+04   2.411742e-05   8.514297e-07
 9.542600e+04   2.369800e-05   5.295654e-07
 9.543800e+04   2.290936e-05   8.895039e-07
 9.545000e+04   2.320061e-05   4.337866e-07
 9.546200e+04   2.344298e-05   7.606215e-07
 9.547400e+04   2.399368e-05   4.172565e-07
 9.548600e+04   2.382675e-05   6.402859e-07
 9.549800e+04   2.391170e-05   4.127535e-07
 9.551000e+04   2.326464e-05   3.565265e-07
 9.552200e+04   2.410071e-05   5.063743e-07
 9.553400e+04   2.477930e-05   4.129392e-07
 9.554600e+04   2.464679e-05   6.655767e-07
 9.555800e+04   2.345110e-05   6.775058e-07
 9.557000e+04   2.297481e-05   4.885610e-07
 9.558200e+04   2.423511e-05   4.794709e-07
 9.559400e+04   2.380268e-05   5.803041e-07
 9.560600e+04   2.431302e-05   5.388601e-07
 9.561800e+04   2.511697e-05   6.516931e-07
 9.563000e+04   2.497198e-05   4.766356e-07
 9.564200e+04   2.415585e-05   3.805382e-07
 9.565400e+04   2.430816e-05   5.674511e-07
 9.566600e+04   2.408119e-05   3.620786e-07
 9.567800e+04   2.469770e-05   3.817077e-07
 9.569000e+04   2.541899e-05   3.759911e-07
 9.570200e+04   2.476738e-05   4.085743e-07
 9.571400e+04   2.440755e-05   4.051516e-07
 9.572600e+04   2.524919e-05   3.980530e-07
 9.573800e+04   2.452483e-05   5.997483e-07
 9.575000e+04   2.593938e-05   1.169414e-06
 9.576200e+04   2.531392e-05   5.166862e-07
 9.577400e+04   2.556459e-05   6.205356e-07
 9.578600e+04   2.534121e-05   5.845920e-07
 9.579800e+04   2.618477e-05   5.076403e-07
 9.581000e+04   2.624973e-05   6.687547e-07
 9.582200e+04   2.573981e-05   4.277365e-07
 9.583400e+04   2.616234e-05   7.691806e-07
 9.584600e+04   2.620211e-05   5.950855e-07
 9.585800e+04   2.590770e-05   6.173431e-07
 9.587000e+04   2.620345e-05   6.159048e-07
 9.588200e+04   2.596027e-05   4.482057e-07
 9.589400e+04   2.544639e-05   5.094658e-07
 9.590600e+04   2.599765e-05   6.722725e-07
 9.591800e+04   2.531432e-05   3.277564e-07
 9.593000e+04   2.641352e-05   6.492058e-07
 9.594200e+04   2.613166e-05   6.183129e-07
 9.595400e+04   2.601086e-05   4.793741e-07
 9.596600e+04   2.678983e-05   4.686920e-07
 9.597800e+04   2.511174e-05   7.895203e-07
 9.599000e+04   2.591689e-05   6.254409e-07
 9.600200e+04   2.678899e-05   9.632635e-07
 9.601400e+04   2.677058e-05   1.081782e-06
 9.602600e+04   2.691846e-05   6.553164e-07
 9.603800e+04   2.658379e-05   5.148608e-07
 9.605000e+04   2.565113e-05   5.125538e-07
 9.606200e+04   2.769853e-05   4.996682e-07
 9.607400e+04   2.839894e-05   6.072596e-07
 9.608600e+04   2.777419e-05   6.562832e-07
 9.609800e+04   2.644553e-05   6.280220e-07
 9.611000e+04   2.617644e-05   6.724095e-07
 9.612200e+04   2.673406e-05   4.746520e-07
 9.613400e+04   2.597973e-05   5.822556e-07
 9.614600e+04   2.820015e-05   8.418040e-07
 9.615800e+04   2.754422e-05   1.112748e-06
 9.617000e+04   2.796653e-05   7.236656e-07
 9.618200e+04   2.849224e-05   5.494089e-07
 9.619400e+04   2.724870e-05   5.810763e-07
 9.620600e+04   2.831668e-05   5.118813e-07
 9.621800e+04   2.840025e-05   4.843892e-07
 9.623000e+04   2.778864e-05   7.251811e-07
 9.624200e+04   2.771035e-05   6.718250e-07
 9.625400e+04   2.769806e-05   3.877405e-07
 9.626600e+04   2.802585e-05   7.218214e-07
 9.627800e+04   2.867770e-05   1.000650e-06
 9.629000e+04   2.962598e-05   7.760911e-07
 9.630200e+04   2.950723e-05   5.430031e-07
 9.631400e+04   2.929149e-05   6.592145e-07
 9.632600e+04   2.881398e-05   6.514784e-07
 9.633800e+04   2.810058e-05   5.183595e-07
 9.635000e+04   2.852802e-05   5.446090e-07
 9.636200e+04   2.820814e-05   4.287440e-07
 9.637400e+04   2.911934e-05   4.065329e-07
 9.638600e+04   2.853420e-05   5.958560e-07
 9.639800e+04   2.831751e-05   5.383045e-07
 9.641000e+04   2.940176e-05   4.183934e-07
 9.642200e+04   2.843201e-05   5.550022e-07
 9.643400e+04   2.970244e-05   5.824823e-07
 9.644600e+04   3.024457e-05   7.686437e-07
 9.645800e+04   2.947912e-05   6.270281e-07
 9.647000e+04   2.962167e-05   8.240322e-07
 9.648200e+04   2.962409e-05   8.259948e-07
 9.649400e+04   2.961251e-05   6.745048e-07
 9.650600e+04   2.976105e-05   7.487893e-07
 9.651800e+04   3.020522e-05   6.670624e-07
 9.653000e+04   2.996734e-05   5.567354e-07
 9.654200e+04   3.017945e-05   5.011343e-07
 9.655400e+04   3.053935e-05   4.757640e-07
 9.656600e+04   3.184029e-05   7.162358e-07
 9.657800e+04   3.216271e-05   4.843907e-07
 9.659000e+04   3.358981e-05   1.505738e-06
 9.660200e+04   3.064285e-05   7.449787e-07
 9.661400e+04   3.086845e-05   9.676586e-07
 9.662600e+04   3.149912e-05   7.244278e-07
 9.663800e+04   3.111275e-05   6.958033e-07
 9.665000e+04   3.145257e-05   6.457081e-07
 9.666200e+04   3.162722e-05   1.064827e-06
 9.667400e+04   3.155957e-05   6.267895e-07
 9.668600e+04   3.087243e-05   4.270084e-07
 9.669800e+04   3.195751e-05   8.151969e-07
 9.671000e+04   3.242259e-05   8.678634e-07
 9.672200e+04   3.274293e-05   9.709661e-07
 9.673400e+04   3.133501e-05   5.835903e-07
 9.674600e+04   3.328483e-05   7.599043e-07
 9.675800e+04   3.277346e-05   8.028547e-07
 9.677000e+04   3.693585e-05   4.420794e-06
 9.678200e+04   3.209179e-05   1.105800e-06
 9.679400e+04   3.175296e-05   5.580558e-07
 9.680600e+04   3.331928e-05   9.729346e-07
 9.681800e+04   3.346854e-05   8.117684e-07
 9.683000e+04   3.417857e-05   9.015579e-07
 9.684200e+04   3.401926e-05   1.039358e-06
 9.685400e+04   3.389380e-05   8.293623e-07
 9.686600e+04   3.365589e-05   5.705038e-07
 9.687800e+04   3.239337e-05   8.113948e-07
 9.689000e+04   3.527130e-05   4.881511e-07
 9.690200e+04   3.476131e-05   8.658400e-07
 9.691400e+04   3.536959e-05   7.291636e-07
 9.692600e+04   3.363605e-05   4.990999e-07
 9.693800e+04   3.247993e-05   5.836477e-07
 9.695000e+04   3.434207e-05   5.972912e-07
 9.696200e+04   3.539984e-05   5.010598e-07
 9.697400e+04   3.395545e-05   6.560450e-07
 9.698600e+04   3.492904e-05   8.829577e-07
 9.699800e+04   3.505709e-05   9.027207e-07
 9.701000e+04   3.641038e-05   9.902095e-07
 9.702200e+04   3.616250e-05   6.769445e-07
 9.703400e+04   3.626420e-05   6.401984e-07
 9.704600e+04   3.511647e-05   1.092378e-06
 9.705800e+04   3.615253e-05   7.886926e-07
 9.707000e+04   3.535141e-05   6.856453e-07
 9.708200e+04   3.641985e-05   4.827896e-07
 9.709400e+04   3.672142e-05   7.700023e-07
 9.710600e+04   3.626844e-05   5.888258e-07
 9.711800e+04   3.678273e-05   7.033273e-07
 9.713000e+04   3.590108e-05   7.446608e-07
 9.714200e+04   3.631852e-05   5.686482e-07
 9.715400e+04   3.686117e-05   7.276268e-07
 9.716600e+04   3.871604e-05   9.032524e-07
 9.717800e+04   3.738909e-05   5.567594e-07
 9.719000e+04   3.778263e-05   8.128648e-07
 9.720200e+04   3.694291e-05   5.676528e-07
 9.721400e+04   3.746305e-05   7.123232e-07
 9.722600e+04   3.723175e-05   5.734312e-07
 9.723800e+04   3.791240e-05   1.295366e-06
 9.725000e+04   3.819366e-05   5.953422e-07
 9.726200e+04   4.004831e-05   8.387239e-07
 9.727400e+04   3.988853e-05   7.309292e-07
 9.728600e+04   3.747623e-05   5.648934e-07
 9.729800e+04   3.895175e-05   9.681573e-07
 9.731000e+04   3.954895e-05   5.910580e-07
 9.732200e+04   3.802768e-05   6.655477e-07
 9.733400e+04   3.831375e-05   5.949254e-07
 9.734600e+04   4.070949e-05   6.281179e-07
 9.735800e+04   4.003308e-05   9.751317e-07
 9.737000e+04   3.865917e-05   8.318846e-07
 9.738200e+04   4.130752e-05   6.357553e-07
 9.739400e+04   4.101496e-05   1.022786e-06
 9.740600e+04   4.093266e-05   9.746520e-07
 9.741800e+04   4.134420e-05   5.520981e-07
 9.743000e+04   4.274087e-05   1.128526e-06
 9.744200e+04   4.208190e-05   5.974560e-07
 9.745400e+04   3.809249e-05   7.740911e-07
 9.746600e+04   4.175310e-05   6.553371e-07
 9.747800e+04   4.094883e-05   9.675449e-07
 9.749000e+04   4.061076e-05   7.362119e-07
 9.750200e+04   3.994639e-05   7.042414e-07
 9.751400e+04   4.356248e-05   8.254156e-07
 9.752600e+04   4.374484e-05   8.217189e-07
 9.753800e+04   4.278821e-05   1.341952e-06
 9.755000e+04   4.225388e-05   6.823900e-07
 9.756200e+04   4.302703e-05   7.488696e-07
 9.757400e+04   4.430127e-05   9.499990e-07
 9.758600e+04   4.399255e-05   1.060089e-06
 9.759800e+04   4.459203e-05   8.089415e-07
 9.761000e+04   4.196031e-05   6.392688e-07
 9.762200e+04   4.465775e-05   8.076645e-07
 9.763400e+04   4.350068e-05   6.714134e-07
 9.764600e+04   4.535174e-05   1.074470e-06
 9.765800e+04   4.682336e-05   1.288702e-06
 9.767000e+04   4.635362e-05   9.849279e-07
 9.768200e+04   4.620286e-05   1.345075e-06
 9.769400e+04   4.666373e-05   9.618497e-07
 9.770600e+04   4.557170e-05   9.039094e-07
 9.771800e+04   4.748650e-05   1.144393e-06
 9.773000e+04   4.734893e-05   9.697172e-07
 9.774200e+04   4.756638e-05   1.036647e-06
 9.775400e+04   5.067947e-05   1.053926e-06
 9.776600e+04   4.813907e-05   8.968800e-07
 9.777800e+04   4.683009e-05   6.901828e-07
 9.779000e+04   4.736371e-05   8.464357e-07
 9.780200e+04   4.864392e-05   7.313565e-07
 9.781400e+04   4.954267e-05   1.245205e-06
 9.782600e+04   4.963641e-05   7.119060e-07
