Emu_lab bin centers    value    Error 
-inf   3.220205e-01   5.714249e-04
 9.500600e+04   2.207564e-05   2.726822e-07
 9.501800e+04   2.241160e-05   4.546336e-07
 9.503000e+04   2.260122e-05   3.041481e-07
 9.504200e+04   2.215166e-05   2.442276e-07
 9.505400e+04   2.228527e-05   2.538532e-07
 9.506600e+04   2.253089e-05   3.254960e-07
 9.507800e+04   2.211439e-05   3.575032e-07
 9.509000e+04   2.259854e-05   2.896937e-07
 9.510200e+04   2.221571e-05   2.954524e-07
 9.511400e+04   2.230137e-05   2.790685e-07
 9.512600e+04   2.266884e-05   3.821608e-07
 9.513800e+04   2.228644e-05   3.145444e-07
 9.515000e+04   2.290716e-05   3.088521e-07
 9.516200e+04   2.243452e-05   3.246822e-07
 9.517400e+04   2.290545e-05   3.131268e-07
 9.518600e+04   2.248604e-05   3.105396e-07
 9.519800e+04   2.273388e-05   1.911357e-07
 9.521000e+04   2.297368e-05   2.152181e-07
 9.522200e+04   2.297235e-05   2.608439e-07
 9.523400e+04   2.329750e-05   3.427997e-07
 9.524600e+04   2.298019e-05   3.515325e-07
 9.525800e+04   2.307989e-05   3.283307e-07
 9.527000e+04   2.294936e-05   2.094517e-07
 9.528200e+04   2.265303e-05   2.605122e-07
 9.529400e+04   2.308490e-05   3.515044e-07
 9.530600e+04   2.334072e-05   3.037426e-07
 9.531800e+04   2.376574e-05   3.235061e-07
 9.533000e+04   2.326462e-05   3.384672e-07
 9.534200e+04   2.339890e-05   3.476177e-07
 9.535400e+04   2.353953e-05   2.499434e-07
 9.536600e+04   2.415663e-05   3.200301e-07
 9.537800e+04   2.363599e-05   1.979804e-07
 9.539000e+04   2.350284e-05   2.018961e-07
 9.540200e+04   2.361505e-05   3.946140e-07
 9.541400e+04   2.350386e-05   2.847224e-07
 9.542600e+04   2.404823e-05   2.597427e-07
 9.543800e+04   2.428132e-05   3.372057e-07
 9.545000e+04   2.504859e-05   2.800238e-07
 9.546200e+04   2.479960e-05   3.696793e-07
 9.547400e+04   2.477107e-05   3.531934e-07
 9.548600e+04   2.386207e-05   3.232993e-07
 9.549800e+04   2.399343e-05   2.331170e-07
 9.551000e+04   2.412073e-05   3.271952e-07
 9.552200e+04   2.455510e-05   3.802973e-07
 9.553400e+04   2.360634e-05   3.192001e-07
 9.554600e+04   2.496921e-05   3.366500e-07
 9.555800e+04   2.450511e-05   3.164554e-07
 9.557000e+04   2.463635e-05   3.069757e-07
 9.558200e+04   2.456333e-05   3.193434e-07
 9.559400e+04   2.423598e-05   3.287556e-07
 9.560600e+04   2.418984e-05   2.975235e-07
 9.561800e+04   2.484032e-05   2.953491e-07
 9.563000e+04   2.526046e-05   4.731519e-07
 9.564200e+04   2.476877e-05   4.838730e-07
 9.565400e+04   2.545433e-05   4.635415e-07
 9.566600e+04   2.533729e-05   5.407385e-07
 9.567800e+04   2.497137e-05   3.205408e-07
 9.569000e+04   2.497818e-05   2.458441e-07
 9.570200e+04   2.498642e-05   3.606357e-07
 9.571400e+04   2.523647e-05   3.248516e-07
 9.572600e+04   2.511791e-05   4.093688e-07
 9.573800e+04   2.514284e-05   4.417292e-07
 9.575000e+04   2.493191e-05   4.638980e-07
 9.576200e+04   2.524006e-05   3.019813e-07
 9.577400e+04   2.525442e-05   2.804294e-07
 9.578600e+04   2.592487e-05   3.228690e-07
 9.579800e+04   2.624143e-05   1.979746e-07
 9.581000e+04   2.540954e-05   3.337863e-07
 9.582200e+04   2.579644e-05   3.017429e-07
 9.583400e+04   2.543875e-05   4.196688e-07
 9.584600e+04   2.618932e-05   3.359715e-07
 9.585800e+04   2.533731e-05   2.880320e-07
 9.587000e+04   2.554169e-05   3.836960e-07
 9.588200e+04   2.560670e-05   2.881700e-07
 9.589400e+04   2.602706e-05   3.818379e-07
 9.590600e+04   2.609602e-05   4.114125e-07
 9.591800e+04   2.709719e-05   4.018167e-07
