x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.742146e-01   1.278594e-02
-1.900000e-01   3.633816e-01   1.792893e-02
-1.892000e-01   3.845157e-01   1.467417e-02
-1.884000e-01   3.548646e-01   1.616528e-02
-1.876000e-01   3.649025e-01   1.775491e-02
-1.868000e-01   3.664925e-01   2.312892e-02
-1.860000e-01   4.053793e-01   1.883817e-02
-1.852000e-01   3.387677e-01   1.045402e-02
-1.844000e-01   3.615510e-01   1.213372e-02
-1.836000e-01   4.139960e-01   1.386725e-02
-1.828000e-01   3.957599e-01   1.308739e-02
-1.820000e-01   4.137730e-01   1.645388e-02
-1.812000e-01   4.714905e-01   2.303204e-02
-1.804000e-01   4.218873e-01   1.833132e-02
-1.796000e-01   4.088012e-01   1.797374e-02
-1.788000e-01   4.354879e-01   9.525424e-03
-1.780000e-01   4.387653e-01   1.785698e-02
-1.772000e-01   4.183171e-01   1.502411e-02
-1.764000e-01   4.730216e-01   2.134685e-02
-1.756000e-01   4.459335e-01   1.810635e-02
-1.748000e-01   4.779809e-01   1.783718e-02
-1.740000e-01   4.867270e-01   2.608795e-02
-1.732000e-01   4.895363e-01   1.233933e-02
-1.724000e-01   5.514037e-01   3.317711e-02
-1.716000e-01   4.928329e-01   1.800744e-02
-1.708000e-01   5.356863e-01   3.308830e-02
-1.700000e-01   4.841141e-01   1.676018e-02
-1.692000e-01   5.509751e-01   2.382622e-02
-1.684000e-01   5.236532e-01   2.365075e-02
-1.676000e-01   5.509270e-01   2.549896e-02
-1.668000e-01   5.389117e-01   1.495868e-02
-1.660000e-01   5.468493e-01   2.867403e-02
-1.652000e-01   5.320839e-01   1.798288e-02
-1.644000e-01   5.670780e-01   1.804137e-02
-1.636000e-01   5.857890e-01   2.801743e-02
-1.628000e-01   5.644011e-01   1.908591e-02
-1.620000e-01   5.702991e-01   2.218043e-02
-1.612000e-01   6.167488e-01   2.737019e-02
-1.604000e-01   5.918864e-01   2.078137e-02
-1.596000e-01   6.008816e-01   2.852017e-02
-1.588000e-01   6.186828e-01   1.985500e-02
-1.580000e-01   6.414877e-01   2.731456e-02
-1.572000e-01   6.502180e-01   1.659551e-02
-1.564000e-01   7.003151e-01   3.440577e-02
-1.556000e-01   6.505048e-01   2.403382e-02
-1.548000e-01   6.920918e-01   2.537926e-02
-1.540000e-01   6.870441e-01   3.606008e-02
-1.532000e-01   6.935720e-01   2.410982e-02
-1.524000e-01   7.301874e-01   3.563394e-02
-1.516000e-01   6.643121e-01   2.288941e-02
-1.508000e-01   7.560894e-01   3.382708e-02
-1.500000e-01   7.827174e-01   4.028534e-02
-1.492000e-01   7.211294e-01   2.360594e-02
-1.484000e-01   8.810182e-01   7.340210e-02
-1.476000e-01   7.293880e-01   2.705244e-02
-1.468000e-01   8.142206e-01   2.904155e-02
-1.460000e-01   8.500817e-01   3.636244e-02
-1.452000e-01   8.636546e-01   4.170762e-02
-1.444000e-01   8.249524e-01   3.794283e-02
-1.436000e-01   8.405660e-01   3.269752e-02
