costh3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 9.999980e-01   2.675962e+06   1.053297e+05
 9.999980e-01   2.840181e+06   6.533796e+04
 9.999980e-01   2.677602e+06   1.087620e+05
 9.999980e-01   2.751832e+06   8.621392e+04
 9.999980e-01   2.745529e+06   7.643678e+04
 9.999980e-01   2.836718e+06   4.256505e+04
 9.999980e-01   2.874541e+06   2.194135e+04
 9.999980e-01   2.856246e+06   3.930209e+04
 9.999980e-01   2.968260e+06   3.318319e+04
 9.999980e-01   2.918732e+06   2.051129e+04
 9.999980e-01   2.935900e+06   8.715011e+03
 9.999980e-01   2.949098e+06   6.442720e+03
 9.999980e-01   2.929230e+06   6.918906e+03
 9.999980e-01   2.936417e+06   7.793505e+03
 9.999980e-01   2.964878e+06   9.888783e+03
 9.999980e-01   2.962240e+06   9.045760e+03
 9.999980e-01   2.951325e+06   1.519816e+04
 9.999980e-01   2.980471e+06   1.116222e+04
 9.999980e-01   2.972714e+06   1.062847e+04
 9.999980e-01   2.990352e+06   1.193002e+04
 9.999980e-01   3.010823e+06   1.391557e+04
 9.999980e-01   2.982137e+06   1.602440e+04
 9.999980e-01   2.993318e+06   1.833840e+04
 9.999980e-01   3.008532e+06   7.573611e+03
 9.999980e-01   3.023935e+06   1.005063e+04
 9.999981e-01   3.019636e+06   1.055378e+04
 9.999981e-01   3.030638e+06   1.104377e+04
 9.999981e-01   3.039811e+06   1.041277e+04
 9.999981e-01   3.036277e+06   8.582900e+03
 9.999981e-01   3.056856e+06   8.360210e+03
 9.999981e-01   3.045033e+06   1.523216e+04
 9.999981e-01   3.053699e+06   1.432453e+04
 9.999981e-01   3.088037e+06   1.252485e+04
 9.999981e-01   3.072058e+06   1.028437e+04
 9.999981e-01   3.053770e+06   1.136801e+04
 9.999981e-01   3.097531e+06   9.946379e+03
 9.999981e-01   3.104825e+06   9.860438e+03
 9.999981e-01   3.091121e+06   1.548025e+04
 9.999981e-01   3.117688e+06   1.399179e+04
 9.999981e-01   3.101375e+06   1.166762e+04
 9.999981e-01   3.126931e+06   1.011087e+04
 9.999981e-01   3.130749e+06   1.108886e+04
 9.999981e-01   3.141418e+06   1.668584e+04
 9.999981e-01   3.158079e+06   1.077740e+04
 9.999981e-01   3.143082e+06   1.458881e+04
 9.999981e-01   3.143387e+06   1.529054e+04
 9.999981e-01   3.176741e+06   1.822732e+04
 9.999981e-01   3.170746e+06   1.955027e+04
 9.999981e-01   3.166826e+06   2.035368e+04
 9.999981e-01   3.183854e+06   1.986029e+04
 9.999981e-01   3.177048e+06   1.695144e+04
 9.999981e-01   3.220778e+06   9.402356e+03
 9.999981e-01   3.215313e+06   1.373461e+04
 9.999981e-01   3.231586e+06   1.573657e+04
 9.999981e-01   3.195003e+06   1.564731e+04
 9.999981e-01   3.214481e+06   1.540028e+04
 9.999981e-01   3.263387e+06   1.240509e+04
 9.999981e-01   3.227917e+06   2.010907e+04
 9.999981e-01   3.278306e+06   1.327412e+04
 9.999981e-01   3.240043e+06   1.443399e+04
 9.999981e-01   3.263824e+06   2.107108e+04
 9.999981e-01   3.277742e+06   1.363507e+04
 9.999981e-01   3.287929e+06   1.166603e+04
 9.999981e-01   3.293249e+06   1.355510e+04
 9.999981e-01   3.300520e+06   8.170288e+03
 9.999981e-01   3.297226e+06   1.555473e+04
 9.999981e-01   3.290487e+06   2.395203e+04
 9.999981e-01   3.318252e+06   1.683307e+04
 9.999981e-01   3.338546e+06   2.423231e+04
 9.999981e-01   3.326940e+06   2.414469e+04
 9.999981e-01   3.332835e+06   2.656181e+04
 9.999981e-01   3.358882e+06   2.515643e+04
 9.999981e-01   3.364929e+06   1.400581e+04
 9.999981e-01   3.347915e+06   1.649039e+04
 9.999981e-01   3.403086e+06   2.106684e+04
 9.999982e-01   3.347432e+06   1.941111e+04
 9.999982e-01   3.315294e+06   2.563203e+04
 9.999982e-01   3.399963e+06   1.851085e+04
 9.999982e-01   3.420659e+06   1.815273e+04
 9.999982e-01   3.420338e+06   1.947568e+04
 9.999982e-01   3.419528e+06   1.429847e+04
 9.999982e-01   3.460790e+06   1.901577e+04
 9.999982e-01   3.418919e+06   1.358773e+04
 9.999982e-01   3.433453e+06   1.119182e+04
 9.999982e-01   3.443371e+06   1.273579e+04
 9.999982e-01   3.498404e+06   1.108497e+04
 9.999982e-01   3.471498e+06   1.937553e+04
 9.999982e-01   3.462479e+06   1.298304e+04
 9.999982e-01   3.460923e+06   1.798133e+04
 9.999982e-01   3.506271e+06   1.447325e+04
 9.999982e-01   3.510432e+06   1.320923e+04
 9.999982e-01   3.496392e+06   1.793727e+04
 9.999982e-01   3.507480e+06   1.180852e+04
 9.999982e-01   3.534191e+06   1.366901e+04
 9.999982e-01   3.531783e+06   1.659256e+04
 9.999982e-01   3.517883e+06   1.686796e+04
 9.999982e-01   3.537283e+06   1.626793e+04
 9.999982e-01   3.548600e+06   1.214507e+04
 9.999982e-01   3.558490e+06   1.660228e+04
 9.999982e-01   3.601105e+06   1.917196e+04
 9.999982e-01   3.584003e+06   1.419403e+04
 9.999982e-01   3.581915e+06   9.695984e+03
 9.999982e-01   3.628086e+06   1.711988e+04
 9.999982e-01   3.602442e+06   1.831453e+04
 9.999982e-01   3.613901e+06   2.158268e+04
 9.999982e-01   3.603497e+06   1.733864e+04
 9.999982e-01   3.632619e+06   1.558221e+04
 9.999982e-01   3.630323e+06   1.307397e+04
 9.999982e-01   3.656687e+06   1.727810e+04
 9.999982e-01   3.705310e+06   1.697588e+04
 9.999982e-01   3.649310e+06   1.752071e+04
 9.999982e-01   3.686649e+06   1.853907e+04
 9.999982e-01   3.720594e+06   1.134516e+04
 9.999982e-01   3.702690e+06   1.718894e+04
 9.999982e-01   3.698776e+06   1.266802e+04
 9.999982e-01   3.716852e+06   1.215482e+04
 9.999982e-01   3.721858e+06   1.206037e+04
 9.999982e-01   3.744550e+06   1.378111e+04
 9.999982e-01   3.729589e+06   1.333208e+04
 9.999982e-01   3.736999e+06   1.374780e+04
 9.999982e-01   3.745969e+06   1.296682e+04
 9.999982e-01   3.801147e+06   1.357413e+04
 9.999982e-01   3.797725e+06   1.262997e+04
 9.999982e-01   3.775134e+06   1.536602e+04
 9.999982e-01   3.807143e+06   1.224554e+04
 9.999983e-01   3.836304e+06   1.464967e+04
 9.999983e-01   3.798287e+06   1.465242e+04
 9.999983e-01   3.822342e+06   1.322579e+04
 9.999983e-01   3.832059e+06   1.458609e+04
 9.999983e-01   3.837488e+06   1.405283e+04
 9.999983e-01   3.878327e+06   1.219099e+04
 9.999983e-01   3.855701e+06   1.404854e+04
 9.999983e-01   3.868302e+06   1.105301e+04
 9.999983e-01   3.845180e+06   1.339691e+04
 9.999983e-01   3.876729e+06   1.126247e+04
 9.999983e-01   3.905422e+06   1.249027e+04
 9.999983e-01   3.909482e+06   1.269879e+04
 9.999983e-01   3.924299e+06   1.406641e+04
 9.999983e-01   3.945104e+06   1.296205e+04
 9.999983e-01   3.928351e+06   1.162190e+04
 9.999983e-01   3.958715e+06   1.596470e+04
 9.999983e-01   3.962385e+06   1.416793e+04
 9.999983e-01   3.954956e+06   1.767635e+04
 9.999983e-01   4.018057e+06   1.435339e+04
 9.999983e-01   3.989073e+06   1.346482e+04
 9.999983e-01   3.988847e+06   1.409554e+04
 9.999983e-01   3.970769e+06   1.218262e+04
 9.999983e-01   4.022120e+06   1.299076e+04
 9.999983e-01   4.079186e+06   1.221199e+04
 9.999983e-01   4.052058e+06   1.356262e+04
 9.999983e-01   4.029237e+06   1.192338e+04
 9.999983e-01   4.025934e+06   1.669549e+04
 9.999983e-01   4.077956e+06   1.453261e+04
 9.999983e-01   4.087611e+06   1.218195e+04
 9.999983e-01   4.100277e+06   1.298369e+04
 9.999983e-01   4.121084e+06   1.309876e+04
 9.999983e-01   4.086018e+06   1.099424e+04
 9.999983e-01   4.112787e+06   1.859360e+04
 9.999983e-01   4.129027e+06   1.452167e+04
 9.999983e-01   4.145121e+06   1.404074e+04
 9.999983e-01   4.147147e+06   1.190977e+04
 9.999983e-01   4.164821e+06   1.573368e+04
 9.999983e-01   4.179350e+06   1.357063e+04
 9.999983e-01   4.186986e+06   1.458228e+04
 9.999983e-01   4.190549e+06   1.134463e+04
 9.999983e-01   4.195319e+06   1.420452e+04
 9.999983e-01   4.206788e+06   1.098489e+04
 9.999983e-01   4.194993e+06   1.593414e+04
 9.999983e-01   4.220419e+06   1.351647e+04
 9.999983e-01   4.271493e+06   1.985676e+04
 9.999983e-01   4.251064e+06   1.533239e+04
 9.999983e-01   4.294494e+06   1.649196e+04
 9.999983e-01   4.279485e+06   1.704949e+04
 9.999983e-01   4.300638e+06   1.506270e+04
 9.999983e-01   4.264456e+06   1.485823e+04
 9.999984e-01   4.299064e+06   1.486069e+04
 9.999984e-01   4.339210e+06   1.646877e+04
