Emu_lab bin centers    value    Error 
-inf   3.266359e-01   1.131011e-03
 9.500600e+04   2.294474e-05   5.783033e-07
 9.501800e+04   2.309544e-05   7.847441e-07
 9.503000e+04   2.217398e-05   5.467023e-07
 9.504200e+04   2.268102e-05   5.380652e-07
 9.505400e+04   2.205197e-05   5.897915e-07
 9.506600e+04   2.197499e-05   3.226438e-07
 9.507800e+04   2.213014e-05   4.546822e-07
 9.509000e+04   2.301658e-05   6.910285e-07
 9.510200e+04   2.263572e-05   5.530857e-07
 9.511400e+04   2.561404e-05   8.401868e-07
 9.512600e+04   2.216154e-05   4.059864e-07
 9.513800e+04   2.226208e-05   3.757526e-07
 9.515000e+04   2.390271e-05   5.346332e-07
 9.516200e+04   2.204660e-05   4.228486e-07
 9.517400e+04   2.354014e-05   4.893151e-07
 9.518600e+04   2.310223e-05   3.701618e-07
 9.519800e+04   2.388286e-05   4.098875e-07
 9.521000e+04   2.491915e-05   4.990251e-07
 9.522200e+04   2.316487e-05   5.153755e-07
 9.523400e+04   2.529252e-05   6.649216e-07
 9.524600e+04   2.306413e-05   6.137470e-07
 9.525800e+04   2.328300e-05   4.866915e-07
 9.527000e+04   2.384006e-05   4.043099e-07
 9.528200e+04   2.372733e-05   5.104223e-07
 9.529400e+04   2.342435e-05   5.217359e-07
 9.530600e+04   2.451428e-05   6.156916e-07
 9.531800e+04   2.387299e-05   4.569419e-07
 9.533000e+04   2.365819e-05   5.104427e-07
 9.534200e+04   2.315640e-05   6.306716e-07
 9.535400e+04   2.332380e-05   4.330715e-07
 9.536600e+04   2.415117e-05   5.417421e-07
 9.537800e+04   2.493681e-05   5.024700e-07
 9.539000e+04   2.448912e-05   5.487296e-07
 9.540200e+04   2.455953e-05   4.459817e-07
 9.541400e+04   2.490559e-05   6.186990e-07
 9.542600e+04   2.454637e-05   4.161928e-07
 9.543800e+04   2.355717e-05   4.562896e-07
 9.545000e+04   2.438138e-05   4.922880e-07
 9.546200e+04   2.442871e-05   5.230173e-07
 9.547400e+04   2.382043e-05   4.128785e-07
 9.548600e+04   2.420760e-05   5.211489e-07
 9.549800e+04   2.453009e-05   5.082689e-07
 9.551000e+04   2.502262e-05   5.340254e-07
 9.552200e+04   2.383524e-05   5.106476e-07
 9.553400e+04   2.554787e-05   7.500459e-07
 9.554600e+04   2.602319e-05   6.300187e-07
 9.555800e+04   2.653877e-05   6.196218e-07
 9.557000e+04   2.350048e-05   2.608448e-07
 9.558200e+04   2.489349e-05   5.727625e-07
 9.559400e+04   2.439839e-05   4.290668e-07
 9.560600e+04   2.513714e-05   5.861281e-07
 9.561800e+04   2.535963e-05   6.748447e-07
 9.563000e+04   2.455149e-05   5.102400e-07
 9.564200e+04   2.549988e-05   5.859219e-07
 9.565400e+04   2.552589e-05   5.675728e-07
 9.566600e+04   2.416172e-05   5.192253e-07
 9.567800e+04   2.487333e-05   4.190546e-07
 9.569000e+04   2.537358e-05   5.726846e-07
 9.570200e+04   2.573956e-05   6.275370e-07
 9.571400e+04   2.403719e-05   4.487856e-07
 9.572600e+04   2.519100e-05   5.529610e-07
 9.573800e+04   2.479959e-05   5.669991e-07
 9.575000e+04   2.472182e-05   4.561564e-07
 9.576200e+04   2.534453e-05   5.127206e-07
 9.577400e+04   2.464960e-05   5.085689e-07
 9.578600e+04   2.677568e-05   4.685061e-07
 9.579800e+04   2.737981e-05   8.354191e-07
 9.581000e+04   2.656336e-05   5.176782e-07
 9.582200e+04   2.739867e-05   9.267543e-07
 9.583400e+04   2.697282e-05   4.843074e-07
 9.584600e+04   2.740412e-05   7.833701e-07
 9.585800e+04   2.668923e-05   6.563719e-07
 9.587000e+04   2.588587e-05   4.780680e-07
