x5_lab bin centers    value    Error 
-inf   1.795244e-02   1.002585e-03
-1.906180e-01   1.385459e-01   9.467964e-03
-1.898540e-01   1.794104e-01   1.308546e-02
-1.890900e-01   1.681488e-01   1.477420e-02
-1.883260e-01   1.783010e-01   1.476148e-02
-1.875620e-01   1.527885e-01   1.063305e-02
-1.867980e-01   1.407587e-01   9.836384e-03
-1.860340e-01   1.645755e-01   6.561588e-03
-1.852700e-01   1.505517e-01   6.225731e-03
-1.845060e-01   1.609224e-01   8.884728e-03
-1.837420e-01   1.546315e-01   1.224964e-02
-1.829780e-01   1.584939e-01   7.376489e-03
-1.822140e-01   2.031949e-01   1.385098e-02
-1.814500e-01   1.608830e-01   9.778246e-03
-1.806860e-01   1.670690e-01   1.009074e-02
-1.799220e-01   1.725691e-01   1.167267e-02
-1.791580e-01   1.635287e-01   1.039623e-02
-1.783940e-01   1.885366e-01   1.623442e-02
-1.776300e-01   2.002136e-01   1.367127e-02
-1.768660e-01   1.960838e-01   1.628547e-02
-1.761020e-01   1.955354e-01   1.146131e-02
-1.753380e-01   2.075991e-01   1.534041e-02
-1.745740e-01   2.223154e-01   1.522852e-02
-1.738100e-01   2.063212e-01   1.218973e-02
-1.730460e-01   1.793296e-01   1.350483e-02
-1.722820e-01   1.800701e-01   5.400436e-03
-1.715180e-01   2.181154e-01   1.636245e-02
-1.707540e-01   2.408211e-01   2.219677e-02
-1.699900e-01   1.879386e-01   1.003645e-02
-1.692260e-01   2.250940e-01   1.293138e-02
-1.684620e-01   2.038348e-01   9.670512e-03
-1.676980e-01   2.229307e-01   8.043484e-03
-1.669340e-01   2.284722e-01   1.570145e-02
-1.661700e-01   2.059566e-01   1.305553e-02
-1.654060e-01   2.223124e-01   5.287767e-03
-1.646420e-01   2.149149e-01   9.751212e-03
-1.638780e-01   2.650422e-01   1.796043e-02
-1.631140e-01   2.153923e-01   1.042506e-02
-1.623500e-01   2.334689e-01   1.602980e-02
-1.615860e-01   2.390750e-01   8.503975e-03
-1.608220e-01   2.346952e-01   9.586909e-03
-1.600580e-01   2.639285e-01   1.475132e-02
-1.592940e-01   2.387887e-01   1.248475e-02
-1.585300e-01   2.564901e-01   1.061281e-02
-1.577660e-01   2.549555e-01   1.833370e-02
-1.570020e-01   3.013945e-01   2.434687e-02
-1.562380e-01   2.677106e-01   9.817452e-03
-1.554740e-01   2.885179e-01   2.173956e-02
-1.547100e-01   2.735277e-01   1.586878e-02
-1.539460e-01   3.014665e-01   2.255105e-02
-1.531820e-01   2.920185e-01   2.028868e-02
-1.524180e-01   2.962486e-01   1.565220e-02
-1.516540e-01   2.959400e-01   1.277367e-02
-1.508900e-01   2.989944e-01   1.627559e-02
-1.501260e-01   3.075309e-01   2.442581e-02
-1.493620e-01   2.859416e-01   1.366685e-02
-1.485980e-01   3.856639e-01   3.685350e-02
-1.478340e-01   3.160359e-01   1.349655e-02
-1.470700e-01   3.119264e-01   1.262961e-02
-1.463060e-01   3.071930e-01   1.287178e-02
-1.455420e-01   3.721489e-01   2.839834e-02
-1.447780e-01   3.585006e-01   2.207400e-02
-1.440140e-01   3.709376e-01   2.555270e-02
-1.432500e-01   4.073442e-01   1.961122e-02
