phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.125885e+00   2.146265e-02   1.360966e-03
-3.094469e+00   2.011373e-02   6.340513e-04
-3.063053e+00   2.070306e-02   8.104395e-04
-3.031637e+00   2.066730e-02   8.625222e-04
-3.000221e+00   2.371061e-02   1.362038e-03
-2.968805e+00   2.092524e-02   1.104397e-03
-2.937389e+00   2.245912e-02   1.179432e-03
-2.905973e+00   2.313577e-02   1.262100e-03
-2.874557e+00   2.136494e-02   9.093226e-04
-2.843141e+00   2.074961e-02   1.019182e-03
-2.811725e+00   2.335904e-02   1.775747e-03
-2.780309e+00   2.007054e-02   7.380780e-04
-2.748894e+00   2.526016e-02   2.242067e-03
-2.717478e+00   2.235922e-02   1.618620e-03
-2.686062e+00   2.277345e-02   1.089866e-03
-2.654646e+00   2.367104e-02   1.952989e-03
-2.623230e+00   1.978098e-02   1.088589e-03
-2.591814e+00   2.190072e-02   9.119328e-04
-2.560398e+00   2.496378e-02   2.029496e-03
-2.528982e+00   2.062989e-02   8.716144e-04
-2.497566e+00   2.309660e-02   1.927455e-03
-2.466150e+00   2.361179e-02   1.597146e-03
-2.434734e+00   2.185638e-02   1.344452e-03
-2.403318e+00   2.222536e-02   1.094160e-03
-2.371902e+00   2.372453e-02   1.848567e-03
-2.340487e+00   2.821431e-02   4.533935e-03
-2.309071e+00   2.392593e-02   1.666820e-03
-2.277655e+00   2.012471e-02   7.434782e-04
-2.246239e+00   2.184583e-02   8.033176e-04
-2.214823e+00   2.254598e-02   1.619034e-03
-2.183407e+00   2.097054e-02   9.784397e-04
-2.151991e+00   2.180131e-02   1.199101e-03
-2.120575e+00   2.573698e-02   2.265616e-03
-2.089159e+00   2.204072e-02   1.193329e-03
-2.057743e+00   2.043435e-02   9.860525e-04
-2.026327e+00   2.034690e-02   6.711692e-04
-1.994911e+00   2.108229e-02   1.134210e-03
-1.963495e+00   1.962338e-02   6.970068e-04
-1.932079e+00   2.300009e-02   1.339409e-03
-1.900664e+00   2.278393e-02   1.818533e-03
-1.869248e+00   2.074983e-02   9.322197e-04
-1.837832e+00   2.193149e-02   1.068748e-03
-1.806416e+00   2.219484e-02   7.816115e-04
-1.775000e+00   2.540724e-02   1.757506e-03
-1.743584e+00   1.992002e-02   1.114514e-03
-1.712168e+00   2.251265e-02   1.190179e-03
-1.680752e+00   2.027358e-02   9.180021e-04
-1.649336e+00   1.964850e-02   8.397019e-04
-1.617920e+00   2.179929e-02   1.127356e-03
-1.586504e+00   1.996505e-02   7.806194e-04
-1.555088e+00   2.197319e-02   9.554123e-04
-1.523672e+00   2.395020e-02   1.560708e-03
-1.492257e+00   2.179876e-02   9.654769e-04
-1.460841e+00   2.458541e-02   1.479606e-03
-1.429425e+00   1.989247e-02   7.051676e-04
-1.398009e+00   2.321047e-02   1.647084e-03
-1.366593e+00   2.198969e-02   7.706292e-04
-1.335177e+00   2.009434e-02   6.876791e-04
-1.303761e+00   1.965893e-02   7.287835e-04
-1.272345e+00   2.131641e-02   8.990724e-04
-1.240929e+00   2.289192e-02   1.155393e-03
-1.209513e+00   2.434682e-02   1.835087e-03
-1.178097e+00   1.890607e-02   4.586550e-04
-1.146681e+00   2.236070e-02   1.391578e-03
-1.115265e+00   2.688076e-02   3.101035e-03
-1.083849e+00   3.120944e-02   3.094278e-03
-1.052434e+00   2.068318e-02   1.028263e-03
-1.021018e+00   2.126999e-02   9.837686e-04
-9.896017e-01   2.101612e-02   9.390358e-04
-9.581858e-01   2.139039e-02   1.046237e-03
-9.267698e-01   2.004294e-02   9.550454e-04
-8.953539e-01   2.165046e-02   9.011473e-04
-8.639380e-01   2.007821e-02   1.257014e-03
-8.325221e-01   2.280736e-02   1.367484e-03
-8.011061e-01   2.202111e-02   9.091581e-04
-7.696902e-01   2.837128e-02   2.622979e-03
-7.382743e-01   2.120964e-02   8.309719e-04
-7.068583e-01   1.990762e-02   8.031744e-04
-6.754424e-01   2.224403e-02   8.902621e-04
-6.440265e-01   2.215263e-02   9.020995e-04
-6.126106e-01   2.684381e-02   1.790765e-03
-5.811946e-01   2.661993e-02   2.482665e-03
-5.497787e-01   2.159845e-02   1.344968e-03
-5.183628e-01   2.255952e-02   1.210625e-03
-4.869469e-01   2.314956e-02   1.392495e-03
-4.555309e-01   1.920853e-02   7.780348e-04
-4.241150e-01   2.391715e-02   1.538095e-03
-3.926991e-01   2.169220e-02   1.048373e-03
-3.612832e-01   2.958905e-02   3.737446e-03
-3.298672e-01   2.481909e-02   2.035766e-03
-2.984513e-01   1.999028e-02   6.767503e-04
-2.670354e-01   2.575240e-02   1.596706e-03
-2.356194e-01   2.340223e-02   1.100935e-03
-2.042035e-01   2.405370e-02   1.235114e-03
-1.727876e-01   2.338771e-02   1.914405e-03
-1.413717e-01   2.349576e-02   1.742239e-03
-1.099557e-01   2.467898e-02   1.453196e-03
-7.853982e-02   2.242008e-02   1.604162e-03
-4.712389e-02   2.266417e-02   1.131752e-03
-1.570796e-02  -3.784989e+00   2.185839e-01
 1.570796e-02   1.883132e-02   9.275488e-04
 4.712389e-02   2.059152e-02   7.587955e-04
 7.853982e-02   2.274792e-02   1.302931e-03
 1.099557e-01   2.625869e-02   2.534496e-03
 1.413717e-01   2.159425e-02   1.556876e-03
 1.727876e-01   1.934488e-02   6.568596e-04
 2.042035e-01   1.849154e-02   6.111972e-04
 2.356194e-01   2.134704e-02   8.494757e-04
 2.670354e-01   2.331007e-02   1.726271e-03
 2.984513e-01   1.966628e-02   6.777524e-04
 3.298672e-01   2.163479e-02   1.083136e-03
 3.612832e-01   1.799063e-02   3.435091e-04
 3.926991e-01   1.970344e-02   1.249667e-03
 4.241150e-01   1.995592e-02   9.736531e-04
