y5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.878353e-01   1.023253e-02
-1.900000e-01   4.376337e-01   2.684579e-02
-1.892000e-01   4.122559e-01   1.111881e-02
-1.884000e-01   3.956185e-01   9.898450e-03
-1.876000e-01   4.140690e-01   1.664266e-02
-1.868000e-01   4.463303e-01   2.097302e-02
-1.860000e-01   4.158659e-01   1.542241e-02
-1.852000e-01   4.579626e-01   1.612342e-02
-1.844000e-01   5.465811e-01   4.547754e-02
-1.836000e-01   4.758389e-01   1.952305e-02
-1.828000e-01   4.298128e-01   1.837410e-02
-1.820000e-01   4.333084e-01   1.687575e-02
-1.812000e-01   4.708800e-01   1.368398e-02
-1.804000e-01   5.008274e-01   4.186428e-02
-1.796000e-01   4.623540e-01   2.064018e-02
-1.788000e-01   4.834557e-01   1.529240e-02
-1.780000e-01   5.175988e-01   1.926812e-02
-1.772000e-01   5.406918e-01   3.030771e-02
-1.764000e-01   5.385655e-01   1.961905e-02
-1.756000e-01   5.263886e-01   3.425508e-02
-1.748000e-01   5.204071e-01   1.579376e-02
-1.740000e-01   5.629800e-01   2.294828e-02
-1.732000e-01   5.539026e-01   1.717073e-02
-1.724000e-01   5.759416e-01   2.643388e-02
-1.716000e-01   5.204635e-01   1.474217e-02
-1.708000e-01   5.380984e-01   1.862331e-02
-1.700000e-01   6.229716e-01   2.891857e-02
-1.692000e-01   5.605714e-01   2.764824e-02
-1.684000e-01   6.080433e-01   2.370355e-02
-1.676000e-01   6.043470e-01   3.318030e-02
-1.668000e-01   6.399409e-01   2.721777e-02
-1.660000e-01   6.335321e-01   1.975375e-02
-1.652000e-01   6.804724e-01   3.546925e-02
-1.644000e-01   6.754520e-01   3.416505e-02
-1.636000e-01   5.965082e-01   1.627218e-02
-1.628000e-01   6.942464e-01   2.953799e-02
-1.620000e-01   6.430345e-01   1.766733e-02
-1.612000e-01   6.822352e-01   2.513109e-02
-1.604000e-01   7.056709e-01   3.325404e-02
-1.596000e-01   6.539758e-01   3.261146e-02
-1.588000e-01   8.365829e-01   5.589569e-02
-1.580000e-01   7.151314e-01   2.884961e-02
-1.572000e-01   8.207099e-01   5.852760e-02
-1.564000e-01   7.492626e-01   3.439146e-02
-1.556000e-01   7.528302e-01   2.774370e-02
-1.548000e-01   8.155538e-01   3.169834e-02
-1.540000e-01   7.773983e-01   3.792657e-02
-1.532000e-01   7.586500e-01   2.526531e-02
-1.524000e-01   7.983407e-01   2.936933e-02
-1.516000e-01   8.795353e-01   3.663161e-02
-1.508000e-01   8.567476e-01   4.009952e-02
-1.500000e-01   7.836963e-01   1.857424e-02
-1.492000e-01   8.634479e-01   3.555863e-02
-1.484000e-01   8.557396e-01   2.967858e-02
-1.476000e-01   8.856705e-01   4.949420e-02
-1.468000e-01   8.997304e-01   3.478966e-02
-1.460000e-01   9.282091e-01   3.847130e-02
-1.452000e-01   9.753467e-01   4.652785e-02
-1.444000e-01   9.700727e-01   4.261580e-02
-1.436000e-01   8.205948e-01   2.966508e-02
